"year","ccode1","wbcode","infl","pubdebt_gdp","sname","lpubdebtgdp","linfl","frt0425","dfrt0425","lfrt0425","spread","spread_pct","ltspreadus","newspread","newspreadl","dnewspread","ldnewspread","dpubdebtgdp","dinfl","lnewspreadl","yr1","yr2","yr3","yr4","yr5","yr6","yr7","yr8","yr9","yr10","yr11","yr12","yr13","yr14","yr15","yr16","yr17","yr18","yr19","yr20","yr21","yr22","lfrtxpub0425","lers","lpcgdpl","ldpcgdpl","advanced","advgrowth","us3mrate","ldfrt0425","ldpubdebtgdp","ldfrtxdpub0425","oecd","emu","pcgdp2005l","lpcgdp2005l","cgdpgrowth","ka_open","lka_open","lcgdpgrowth","s1name","dpcgdp2005l","dcgdpgrowth","dka_open","dfrtxdpub0425","country","iso2c","lower_95","lower_90","median","upper_90","upper_95","frt","lfrt","dfrt","ltratecov","dratecov","lltratecov","lnewspread","lfrtxdpub","lvix","loecdgrowth","doecdgrowth","dvix","_merge","dus3mrate","lus3mrate","dfrtxdpub","ldfrt","lfrtxlpub"
1991,375,"FIN",4.15999984741211,21.8999996185303,"Finland",13.8400001525879,4.96000003814697,-0.0489999987185001,-0.00299999862909317,-0.046000000089407,,,3.84999990463257,3.84999990463257,2.18041753768921,-0.809999942779541,,8.05999946594238,-0.800000190734863,2.26799368858337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.636640012264252,0.548926115036011,2.32013034820557,-0.00659489631652832,1,1.37450575828552,5.38000011444092,,,,1,0,10.177001953125,10.2443380355835,-5.99991798400879,0.755935490131378,0.694919407367706,0.505233287811279,"Finland",-0.0673360824584961,-6.50515127182007,0.0610160827636719,-0.0241799876093864,"Finland","FI",-0.223000004887581,-0.207000002264977,-0.0549999997019768,0.104000002145767,0.160999998450279,-0.0549999997019768,-0.0570000000298023,0.00200000032782555,6.34620475769043,4.50513029098511,1.84107446670532,4.65999984741211,-0.459419965744019,23.0599994659424,3.02536225318909,-1.78374373912811,-4.68999862670898,3,-2.10999965667725,7.48999977111816,0.0161200016736984,,-0.788879990577698
1992,375,"FIN",2.86999988555908,39.3600006103516,"Finland",21.8999996185303,4.15999984741211,-0.0509999990463257,-0.00200000032782555,-0.0489999987185001,,,4.96000003814697,4.96000003814697,2.29857707023621,1.1100001335144,-0.809999942779541,17.4600009918213,-1.28999996185303,2.18041753768921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07309997081757,0.241652846336365,2.31608462333679,-0.00404572486877441,1,1.13772594928741,3.4300000667572,-0.00299999862909317,8.05999946594238,-0.0241799876093864,1,0,10.135910987854,10.177001953125,-3.48499369621277,0.816951632499695,0.755935490131378,-5.99991798400879,"Finland",-0.0410909652709961,2.51492428779602,0.0610161423683167,-0.0349200069904327,"Finland","FI",-0.214000001549721,-0.185000002384186,-0.0540000014007092,0.10700000077486,0.148000001907349,-0.0540000014007092,-0.0549999997019768,0.000999998301267624,5.96412897109985,-0.382075786590576,6.34620475769043,3.84999990463257,-0.960300028324127,18.3700008392334,1.24161851406097,0.805625557899475,-2.92000102996826,3,-1.95000004768372,5.38000011444092,0.0174599718302488,0.00200000032782555,-1.20449995994568
1993,375,"FIN",2.20000004768372,54.2299995422363,"Finland",39.3600006103516,2.86999988555908,-0.0509999990463257,0,-0.0509999990463257,,,2.96000003814697,2.96000003814697,2.07442903518677,-2,1.1100001335144,14.8699989318848,-0.669999837875366,2.29857707023621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00735998153687,0.184706896543503,2.3148033618927,-0.0012812614440918,1,0.748088300228119,3,-0.00200000032782555,17.4600009918213,-0.0349200069904327,1,0,10.122932434082,10.135910987854,-0.810697734355927,0.877967774868011,0.816951632499695,-3.48499369621277,"Finland",-0.0129785537719727,2.6742959022522,0.0610161423683167,0,"Finland","FI",-0.203999996185303,-0.185000002384186,-0.0509999990463257,0.104000002145767,0.152999997138977,-0.0509999990463257,-0.0540000014007092,0.00300000235438347,14.1676845550537,8.20355606079102,5.96412897109985,4.96000003814697,-0.802979946136475,15.4499998092651,2.04724407196045,-0.756426692008972,-2.76000022888184,3,-0.430000066757202,3.4300000667572,0.0446100309491158,0.000999998301267624,-2.12544012069702
1994,375,"FIN",1.08000004291534,56.5299987792969,"Finland",54.2299995422363,2.20000004768372,-0.0509999990463257,0,-0.0509999990463257,,,1.96000003814697,1.96000003814697,1.94017946720123,-1,-2,2.29999923706055,-1.12000000476837,2.07442903518677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7657299041748,0.232371538877487,2.3179178237915,0.00311446189880371,1,3.32787466049194,4.25,0,14.8699989318848,0,1,0,10.1545076370239,10.122932434082,3.65373468399048,0.938983917236328,0.877967774868011,-0.810697734355927,"Finland",0.0315752029418945,4.46443223953247,0.0610161423683167,0,"Finland","FI",-0.189999997615814,-0.181999996304512,-0.0520000010728836,0.101000003516674,0.160999998450279,-0.0520000010728836,-0.0509999990463257,-0.00100000202655792,16.7207450866699,2.55306053161621,14.1676845550537,2.96000003814697,-0.11729995906353,12.6899995803833,1.29081737995148,1.91920053958893,1.24000072479248,3,1.25,3,-0.00230000400915742,0.00300000235438347,-2.7657299041748
1995,375,"FIN",1,55.5200004577637,"Finland",56.5299987792969,1.08000004291534,-0.0489999987185001,0.00200000032782555,-0.0509999990463257,,,2.21000003814697,2.21000003814697,1.97546899318695,0.25,-1,-1.0099983215332,-0.0800000429153442,1.94017946720123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88302993774414,0.339088946580887,2.32136273384094,0.00344491004943848,1,3.10880708694458,5.48999977111816,0,2.29999923706055,0,1,0,10.1895513534546,10.1545076370239,3.96245145797729,1,0.938983917236328,3.65373468399048,"Finland",0.0350437164306641,0.308716773986816,0.0610160827636719,-0.00201999698765576,"Finland","FI",-0.207000002264977,-0.177000001072884,-0.0549999997019768,0.108000002801418,0.149000003933907,-0.0549999997019768,-0.0520000010728836,-0.00299999862909317,11.7017107009888,-5.01903438568115,16.7207450866699,1.96000003814697,0.0525199137628078,13.9300003051758,3.21001791954041,-0.426798105239868,-1.53999996185303,3,1.23999977111816,4.25,0.00302999350242317,-0.00100000202655792,-2.93955993652344
1996,375,"FIN",1.07000005245209,55.7200012207031,"Finland",55.5200004577637,1,-0.0480000004172325,0.000999998301267624,-0.0489999987185001,,,0.639999866485596,0.639999866485596,1.72988402843475,-1.57000017166138,0.25,0.200000762939453,0.0700000524520874,1.97546899318695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72047996520996,0.416854470968246,2.32447791099548,0.00311517715454102,1,2.62135052680969,5.01000022888184,0.00200000032782555,-1.0099983215332,-0.00201999698765576,1,0,10.2213430404663,10.1895513534546,3.56945061683655,1,1,3.96245145797729,"Finland",0.0317916870117188,-0.393000841140747,0,0.000200000416953117,"Finland","FI",-0.210999995470047,-0.181999996304512,-0.0529999993741512,0.101999998092651,0.136000007390976,-0.0529999993741512,-0.0549999997019768,0.00200000032782555,6.42137622833252,-5.28033447265625,11.7017107009888,2.21000003814697,-0.0110000418499112,12.3900003433228,2.78321981430054,0.120951652526855,4.05000019073486,3,-0.479999542236328,5.48999977111816,0.000400001590605825,-0.00299999862909317,-3.05360007286072
1997,375,"FIN",1.22000002861023,52.8499984741211,"Finland",55.7200012207031,1.07000005245209,-0.046000000089407,0.00200000032782555,-0.0480000004172325,,,-0.389999866485596,-0.389999866485596,1.5282279253006,-1.02999973297119,-1.57000017166138,-2.87000274658203,0.149999976158142,1.72988402843475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67456007003784,0.477000564336777,2.33006191253662,0.0055840015411377,1,3.36216759681702,5.05999994277954,0.000999998301267624,0.200000762939453,0.000200000416953117,1,0,10.2785778045654,10.2213430404663,6.20579195022583,1,1,3.56945061683655,"Finland",0.0572347640991211,2.63634133338928,0,-0.00574000645428896,"Finland","FI",-0.195999994874001,-0.177000001072884,-0.0509999990463257,0.101999998092651,0.144999995827675,-0.0509999990463257,-0.0529999993741512,0.00200000032782555,3.66785621643066,-2.75352001190186,6.42137622833252,0.639999866485596,0.152110144495964,16.4400005340576,2.90417146682739,0.534695386886597,5.92000007629395,3,0.0499997138977051,5.01000022888184,-0.00574000645428896,0.00200000032782555,-2.95316004753113
1998,375,"FIN",1.35000002384186,47.6199989318848,"Finland",52.8499984741211,1.22000002861023,-0.0410000011324883,0.00499999895691872,-0.046000000089407,,,-0.470000267028809,-0.470000267028809,1.51072192192078,-0.0800004005432129,-1.02999973297119,-5.22999954223633,0.129999995231628,1.5282279253006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4310998916626,0.617879807949066,2.33456897735596,0.00450706481933594,1,3.08352494239807,4.78000020980835,0.00200000032782555,-2.87000274658203,-0.00574000645428896,1,0,10.325008392334,10.2785778045654,5.03103637695312,1,1,6.20579195022583,"Finland",0.0464305877685547,-1.17475557327271,0,-0.0261499918997288,"Finland","FI",-0.186000004410744,-0.17399999499321,-0.0480000004172325,0.108000002801418,0.163000002503395,-0.0480000004172325,-0.0509999990463257,0.00299999862909317,7.82314443588257,4.1552882194519,3.66785621643066,-0.389999866485596,0.266729980707169,22.3600006103516,3.43886685371399,-0.819497346878052,3.23999977111816,3,-0.279999732971191,5.05999994277954,-0.015689991414547,0.00200000032782555,-2.69534993171692
1999,375,"FIN",1.32000005245209,45.6599998474121,"Finland",47.6199989318848,1.35000002384186,-0.0379999987781048,0.00300000235438347,-0.0410000011324883,,,-0.920000076293945,-0.920000076293945,1.40609693527222,-0.449999809265137,-0.0800004005432129,-1.95999908447266,-0.0299999713897705,1.51072192192078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.9524199962616,1,2.33805131912231,0.00348234176635742,1,3.35469174385071,4.6399998664856,0.00499999895691872,-5.22999954223633,-0.0261499918997288,1,1,10.361026763916,10.325008392334,3.90837097167969,1,1,5.03103637695312,"Finland",0.0360183715820312,-1.12266540527344,0,-0.00588000193238258,"Finland","FI",-0.194000005722046,-0.172999992966652,-0.0390000008046627,0.112999998033047,0.158999994397163,-0.0390000008046627,-0.0480000004172325,0.00899999961256981,12.7710962295532,4.94795179367065,7.82314443588257,-0.470000267028809,0.0940799564123154,25.6000003814697,2.61936950683594,0.808769941329956,-1.22999954223633,3,-0.140000343322754,4.78000020980835,-0.0176399908959866,0.00299999862909317,-2.28575992584229
2000,375,"FIN",2.95000004768372,43.7900009155273,"Finland",45.6599998474121,1.32000005245209,-0.034000001847744,0.00399999693036079,-0.0379999987781048,,,-0.550000190734863,-0.550000190734863,1.49290406703949,0.369999885559082,-0.449999809265137,-1.86999893188477,1.62999999523163,1.40609693527222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.73507988452911,1,2.34284543991089,0.00479412078857422,1,4.12122297286987,5.82000017166138,0.00300000235438347,-1.95999908447266,-0.00588000193238258,1,1,10.4108190536499,10.361026763916,5.32375526428223,1,1,3.90837097167969,"Finland",0.0497922897338867,1.41538429260254,0,-0.00747998990118504,"Finland","FI",-0.189999997615814,-0.17399999499321,-0.0309999994933605,0.119000002741814,0.165000006556511,-0.0309999994933605,-0.0390000008046627,0.00800000131130219,2.8662223815918,-9.90487384796143,12.7710962295532,-0.920000076293945,0.0729299634695053,24.3700008392334,3.42813944816589,0.480717182159424,-1.05000114440918,3,1.18000030517578,4.6399998664856,-0.0149599937722087,0.00899999961256981,-1.7807400226593
2001,375,"FIN",2.67000007629395,42.4599990844727,"Finland",43.7900009155273,2.95000004768372,-0.0299999993294477,0.00400000251829624,-0.034000001847744,,,0.0199999809265137,0.0199999809265137,1.61342990398407,0.570000171661377,0.369999885559082,-1.33000183105469,-0.279999971389771,1.49290406703949,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.48886013031006,1,2.34479379653931,0.00194835662841797,1,1.98605704307556,3.39000010490417,0.00399999693036079,-1.86999893188477,-0.00747998990118504,1,1,10.4311227798462,10.4108190536499,2.28374433517456,1,1,5.32375526428223,"Finland",0.0203037261962891,-3.04001092910767,0,-0.00532001070678234,"Finland","FI",-0.186000004410744,-0.179000005125999,-0.0280000008642673,0.123999997973442,0.177000001072884,-0.0280000008642673,-0.0309999994933605,0.00299999862909317,3.53215837478638,0.66593599319458,2.8662223815918,-0.550000190734863,0.0412300564348698,23.3199996948242,3.90885663032532,-2.48785781860352,2.43000030517578,3,-2.4300000667572,5.82000017166138,-0.00399000383913517,0.00800000131130219,-1.35749006271362
2002,375,"FIN",2.00999999046326,41.4700012207031,"Finland",42.4599990844727,2.67000007629395,-0.028999999165535,0.00100000016391277,-0.0299999993294477,,,0.369999885559082,0.369999885559082,1.68082785606384,0.349999904632568,0.570000171661377,-0.989997863769531,-0.660000085830688,1.61342990398407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.27379989624023,1,2.34630274772644,0.00150895118713379,1,1.781489610672,1.60000002384186,0.00400000251829624,-1.33000183105469,-0.00532001070678234,1,1,10.4468746185303,10.4311227798462,1.83413338661194,1,1,2.28374433517456,"Finland",0.015751838684082,-0.449610948562622,0,-0.000989997992292047,"Finland","FI",-0.193000003695488,-0.175999999046326,-0.0230000000447035,0.141000002622604,0.187000006437302,-0.0230000000447035,-0.0280000008642673,0.00500000081956387,6.53572082519531,3.00356245040894,3.53215837478638,0.0199999809265137,0.0277199409902096,25.75,1.42099869251251,0.118964552879333,1.54000091552734,3,-1.79000008106232,3.39000010490417,-0.00494999019429088,0.00299999862909317,-1.18887996673584
2003,375,"FIN",1.29999995231628,44.5099983215332,"Finland",41.4700012207031,2.00999999046326,-0.0260000005364418,0.00299999862909317,-0.028999999165535,,,0.119999885559082,0.119999885559082,1.63315439224243,-0.25,0.349999904632568,3.03999710083008,-0.710000038146973,1.68082785606384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.20263004302979,1,2.34798049926758,0.0016777515411377,1,1.72199189662933,1.00999999046326,0.00100000016391277,-0.989997863769531,-0.000989997992292047,1,1,10.4644145965576,10.4468746185303,2.01243233680725,1,1,1.83413338661194,"Finland",0.0175399780273438,0.178298950195312,0,0.00911998748779297,"Finland","FI",-0.194999992847443,-0.180000007152557,-0.0209999997168779,0.141000002622604,0.188999995589256,-0.0209999997168779,-0.0230000000447035,0.00200000032782555,4.68430709838867,-1.85141372680664,6.53572082519531,0.369999885559082,-0.0699199363589287,27.2900009155273,1.53996324539185,0.494985342025757,-5.31000137329102,3,-0.590000033378601,1.60000002384186,0.00607999507337809,0.00500000081956387,-0.953810036182404
2004,375,"FIN",0.140000000596046,44.3899993896484,"Finland",44.5099983215332,1.29999995231628,-0.025000000372529,0.00100000016391277,-0.0260000005364418,,,-0.159999847412109,-0.159999847412109,1.57691478729248,-0.279999732971191,-0.25,-0.119998931884766,-1.1599999666214,1.63315439224243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.15725994110107,1,2.35155916213989,0.00357866287231445,1,3.09608936309814,1.37000000476837,0.00299999862909317,3.03999710083008,0.00911998748779297,1,1,10.5019311904907,10.4644145965576,4.12486743927002,1,1,2.01243233680725,"Finland",0.0375165939331055,2.11243510246277,0,-0.000119998949230649,"Finland","FI",-0.197999998927116,-0.186000004410744,-0.0209999997168779,0.136000007390976,0.187999993562698,-0.0209999997168779,-0.0209999997168779,0,5.24975395202637,0.565446853637695,4.68430709838867,0.119999885559082,0.00251997751183808,21.9799995422363,2.0349485874176,1.08552694320679,-6.5,3,0.360000014305115,1.00999999046326,0,0.00200000032782555,-0.934709966182709
2005,375,"FIN",0.769999980926514,41.7000007629395,"Finland",44.3899993896484,0.140000000596046,-0.0270000007003546,-0.00200000032782555,-0.025000000372529,,,-0.940000057220459,-0.940000057220459,1.40118300914764,-0.78000020980835,-0.279999732971191,-2.68999862670898,0.629999995231628,1.57691478729248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.10975003242493,1,2.3539674282074,0.00240826606750488,1,2.59055256843567,3.15000009536743,0.00100000016391277,-0.119998931884766,-0.000119998949230649,1,1,10.5272521972656,10.5019311904907,2.91606736183167,1,1,4.12486743927002,"Finland",0.0253210067749023,-1.20880007743835,0,0.0053799981251359,"Finland","FI",-0.200000002980232,-0.180999994277954,-0.0189999993890524,0.141000002622604,0.187000006437302,-0.0189999993890524,-0.0209999997168779,0.00200000032782555,6.26704406738281,1.01729011535645,5.24975395202637,-0.159999847412109,0.0564899705350399,15.4799995422363,3.12047553062439,-0.510336875915527,-2.66999912261963,3,1.78000009059906,1.37000000476837,-0.0053799981251359,0,-0.932190001010895
2006,375,"FIN",1.27999997138977,39.6300010681152,"Finland",41.7000007629395,0.769999980926514,-0.025000000372529,0.00200000032782555,-0.0270000007003546,,,-1.00999999046326,-1.00999999046326,1.38379120826721,-0.0699999332427979,-0.78000020980835,-2.06999969482422,0.509999990463257,1.40118300914764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.12590003013611,1,2.35769581794739,0.00372838973999023,1,3.3396315574646,4.73000001907349,-0.00200000032782555,-2.68999862670898,0.0053799981251359,1,1,10.5665760040283,10.5272521972656,4.41058969497681,1,1,2.91606736183167,"Finland",0.0393238067626953,1.49452233314514,0,-0.00413999985903502,"Finland","FI",-0.203999996185303,-0.186000004410744,-0.0140000004321337,0.137999996542931,0.184000000357628,-0.0140000004321337,-0.0189999993890524,0.00499999895691872,6.14779424667358,-0.119249820709229,6.26704406738281,-0.940000057220459,0.0393299944698811,12.8100004196167,2.61013865470886,0.269256591796875,0,3,1.57999992370605,3.15000009536743,-0.0103499963879585,0.00200000032782555,-0.79229998588562
2007,375,"FIN",1.58000004291534,35.1599998474121,"Finland",39.6300010681152,1.27999997138977,-0.0260000005364418,-0.00100000016391277,-0.025000000372529,,,-0.340000152587891,-0.340000152587891,1.53901541233063,0.669999837875366,-0.0699999332427979,-4.47000122070312,0.300000071525574,1.38379120826721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.990750014781952,1,2.36220192909241,0.00450611114501953,1,3.34175491333008,4.34999990463257,0.00200000032782555,-2.06999969482422,-0.00413999985903502,1,1,10.6142988204956,10.5665760040283,5.33522129058838,1,1,4.41058969497681,"Finland",0.0477228164672852,0.924631595611572,0,0.00447000190615654,"Finland","FI",-0.195999994874001,-0.187999993562698,-0.0109999999403954,0.136999994516373,0.193000003695488,-0.0109999999403954,-0.0140000004321337,0.00300000049173832,4.6279354095459,-1.51985883712769,6.14779424667358,-1.00999999046326,0.062580019235611,12.8100004196167,2.87939524650574,-0.29223895072937,4.73000049591064,3,-0.380000114440918,4.73000001907349,-0.0134100057184696,0.00499999895691872,-0.55482006072998
2008,375,"FIN",3.91000008583069,33.939998626709,"Finland",35.1599998474121,1.58000004291534,-0.0260000005364418,0,-0.0260000005364418,,,0.619999885559082,0.619999885559082,1.72633159160614,0.960000038146973,0.669999837875366,-1.22000122070312,2.32999992370605,1.53901541233063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.914160013198853,1,2.36203956604004,-0.000162363052368164,1,0.399340510368347,1.37000000476837,-0.00100000016391277,-4.47000122070312,0.00447000190615654,1,1,10.6125745773315,10.6142988204956,0.293576657772064,1,1,5.33522129058838,"Finland",-0.0017242431640625,-5.04164457321167,0,0,"Finland","FI",-0.209999993443489,-0.190999999642372,-0.0160000007599592,0.142000004649162,0.189999997615814,-0.0160000007599592,-0.0109999999403954,-0.00500000081956387,7.32354402542114,2.69560861587524,4.6279354095459,-0.340000152587891,0.0134200137108564,17.5400009155273,2.58715629577637,-2.48360157012939,15.1499977111816,3,-2.98000001907349,4.34999990463257,0.00610000733286142,0.00300000049173832,-0.386759996414185
2009,375,"FIN",1.63999998569489,43.5200004577637,"Finland",33.939998626709,3.91000008583069,-0.0260000005364418,0,-0.0260000005364418,,,0.480000019073486,0.480000019073486,1.70110511779785,-0.139999866485596,0.960000038146973,9.58000183105469,-2.26999998092651,1.72633159160614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.882439970970154,1,2.35313940048218,-0.00890016555786133,1,-3.37613487243652,0.150000005960464,0,-1.22000122070312,0,1,1,10.5185394287109,10.6125745773315,-8.53861618041992,1,1,0.293576657772064,"",-0.0940351486206055,-8.83219242095947,0,0,"Finland","FI",-0.215000003576279,-0.187000006437302,-0.0179999992251396,0.146999999880791,0.194000005722046,-0.0179999992251396,-0.0160000007599592,-0.0019999984651804,4.59633159637451,-2.72721242904663,7.32354402542114,0.619999885559082,-0.153280034661293,32.689998626709,0.103554643690586,-3.6426637172699,-1.20999908447266,3,-1.22000002861023,1.37000000476837,-0.0191599894315004,-0.00500000081956387,-0.543039977550507
2010,375,"FIN",1.69000005722046,48.6599998474121,"Finland",43.5200004577637,1.63999998569489,-0.0240000002086163,0.00200000032782555,-0.0260000005364418,,,-0.200000047683716,-0.200000047683716,1.56861591339111,-0.680000066757202,-0.139999866485596,5.13999938964844,0.0500000715255737,1.70110511779785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.13152003288269,1,2.35580968856812,0.0026702880859375,1,2.01115918159485,0.140000000596046,0,9.58000183105469,0,1,1,10.5466651916504,10.5185394287109,3.32417869567871,1,1,-8.53861618041992,"",0.0281257629394531,11.8627948760986,0,0.0102800000458956,"Finland","FI",-0.208000004291534,-0.181999996304512,-0.0179999992251396,0.158999994397163,0.209999993443489,-0.0179999992251396,-0.0179999992251396,0,10.6748514175415,6.07851982116699,4.59633159637451,0.480000019073486,-0.0925199836492538,31.4799995422363,-3.53910899162292,6.29347896575928,-8.93000030517578,3,-0.010000005364418,0.150000005960464,0,-0.0019999984651804,-0.783359944820404
2011,375,"FIN",3.3199999332428,49.2099990844727,"Finland",48.6599998474121,1.69000005722046,-0.0260000005364418,-0.00200000032782555,-0.0240000002086163,,,0.220000028610229,0.220000028610229,1.65249741077423,0.420000076293945,-0.680000066757202,0.549999237060547,1.62999987602234,1.56861591339111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.16784000396729,1,2.35796546936035,0.00215578079223633,1,1.23400449752808,0.0500000007450581,0.00200000032782555,5.13999938964844,0.0102800000458956,1,1,10.5694255828857,10.5466651916504,2.77748203277588,1,1,3.32417869567871,"",0.0227603912353516,-0.546696662902832,0,-0.00109999859705567,"Finland","FI",-0.217999994754791,-0.196999996900558,-0.0149999996647239,0.155000001192093,0.204999998211861,-0.0149999996647239,-0.0179999992251396,0.00299999956041574,14.8344774246216,4.15962600708008,10.6748514175415,-0.200000047683716,-0.0098999859765172,22.5499992370605,2.75436973571777,-1.1677919626236,1.65000152587891,3,-0.0900000035762787,0.140000000596046,0.00164999742992222,0,-0.875879943370819
1990,380,"SWE",10.3699998855591,46.3199996948242,"Sweden",50.4199981689453,,-0.372999995946884,,,,,4.60999965667725,4.60999965667725,2.26280426979065,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.38863942027092,2.3356614112854,,1,2.64712333679199,7.48999977111816,,,,1,0,10.3362951278687,,1.01030170917511,0.694919407367706,0.694919407367706,,"Sweden",,,,,"Sweden","SE",-0.42399999499321,-0.428999990224838,-0.389999985694885,-0.282999992370605,-0.245000004768372,-0.389999985694885,,,3.30489945411682,,,,,,3.91646099090576,-0.891098737716675,,3,,,,,
1991,380,"SWE",9.44999980926514,55.0200004577637,"Sweden",46.3199996948242,10.3699998855591,-0.372999995946884,0,-0.372999995946884,,,2.8299994468689,2.8299994468689,2.05796241760254,-1.78000020980835,,8.70000076293945,-0.920000076293945,2.26280426979065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.2773590087891,0.538732528686523,2.33390951156616,-0.00175189971923828,1,1.37450575828552,5.38000011444092,,,,1,0,10.3182020187378,10.3362951278687,-1.12129211425781,0.694919407367706,0.694919407367706,1.01030170917511,"Sweden",-0.0180931091308594,-2.13159370422363,0,0,"Sweden","SE",-0.42399999499321,-0.430000007152557,-0.389999985694885,-0.284000009298325,-0.245000004768372,-0.389999985694885,-0.389999985694885,0,5.88208532333374,2.57718586921692,3.30489945411682,4.60999965667725,-3.39300012588501,23.0599994659424,3.02536225318909,-1.78374373912811,-4.68999862670898,3,-2.10999965667725,7.48999977111816,0,,-18.0647983551025
1992,380,"SWE",2.36999988555908,73.3399963378906,"Sweden",55.0200004577637,9.44999980926514,-0.372999995946884,0,-0.372999995946884,,,3.01000022888184,3.01000022888184,2.08069086074829,0.180000782012939,-1.78000020980835,18.319995880127,-7.07999992370605,2.05796241760254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5224590301514,0.396727949380875,2.33216619491577,-0.00174331665039062,1,1.13772594928741,3.4300000667572,0,8.70000076293945,0,1,0,10.3002290725708,10.3182020187378,-1.20349359512329,0.694919407367706,0.694919407367706,-1.12129211425781,"Sweden",-0.0179729461669922,-0.0822014808654785,0,0,"Sweden","SE",-0.423000007867813,-0.428999990224838,-0.389999985694885,-0.282999992370605,-0.244000002741814,-0.389999985694885,-0.389999985694885,0,6.82785654067993,0.945771217346191,5.88208532333374,2.8299994468689,-7.14479827880859,18.3700008392334,1.24161851406097,0.805625557899475,-2.92000102996826,3,-1.95000004768372,5.38000011444092,0,0,-21.457799911499
1993,380,"SWE",4.73000001907349,78.1900024414062,"Sweden",73.3399963378906,2.36999988555908,-0.372999995946884,0,-0.372999995946884,,,2.67000007629395,2.67000007629395,2.03731656074524,-0.340000152587891,0.180000782012939,4.85000610351562,2.3600001335144,2.08069086074829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.3558177947998,0.209051951766014,2.32958030700684,-0.00258588790893555,1,0.748088300228119,3,0,18.319995880127,0,1,0,10.2736282348633,10.3002290725708,-2.05778503417969,0.755935490131378,0.694919407367706,-1.20349359512329,"Sweden",-0.0266008377075195,-0.854291439056396,0.0610160827636719,0,"Sweden","SE",-0.423000007867813,-0.428999990224838,-0.389999985694885,-0.282999992370605,-0.244000002741814,-0.389999985694885,-0.389999985694885,0,11.748950958252,4.92109441757202,6.82785654067993,3.01000022888184,-1.8915022611618,15.4499998092651,2.04724407196045,-0.756426692008972,-2.76000022888184,3,-0.430000066757202,3.4300000667572,0,0,-28.6025981903076
