"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"San Marino","SM","1994",-0.665,-0.629,-0.526,-0.415,-0.407
"San Marino","SM","1995",-0.64,-0.618,-0.514,-0.408,-0.389
"San Marino","SM","1996",-0.639,-0.605,-0.507,-0.397,-0.39
"San Marino","SM","1997",-0.634,-0.606,-0.5,-0.408,-0.393
"San Marino","SM","1998",-0.637,-0.606,-0.501,-0.407,-0.392
"San Marino","SM","1999",-0.626,-0.599,-0.5,-0.401,-0.388
"San Marino","SM","2000",-0.622,-0.598,-0.498,-0.403,-0.389
"San Marino","SM","2001",-0.615,-0.596,-0.494,-0.405,-0.385
"San Marino","SM","2002",-0.613,-0.582,-0.488,-0.392,-0.381
"San Marino","SM","2003",-0.591,-0.57,-0.473,-0.386,-0.371
"San Marino","SM","2004",-0.548,-0.529,-0.444,-0.358,-0.348
"San Marino","SM","2005",-0.447,-0.436,-0.37,-0.306,-0.296
"San Marino","SM","2006",-0.441,-0.432,-0.368,-0.301,-0.291
"San Marino","SM","2007",-0.445,-0.434,-0.367,-0.303,-0.293
"San Marino","SM","2008",-0.443,-0.432,-0.367,-0.299,-0.29
"San Marino","SM","2009",-0.448,-0.44,-0.37,-0.31,-0.297
"San Marino","SM","2010",-0.545,-0.534,-0.442,-0.358,-0.339
"San Marino","SM","2011",-0.591,-0.576,-0.464,-0.373,-0.354
"Saudi Arabia","SA","1990",-0.424,-0.412,-0.348,-0.281,-0.268
"Saudi Arabia","SA","1991",-0.424,-0.415,-0.348,-0.284,-0.272
"Saudi Arabia","SA","1992",-0.427,-0.411,-0.348,-0.279,-0.274
"Saudi Arabia","SA","1993",-0.421,-0.414,-0.348,-0.284,-0.271
"Saudi Arabia","SA","1994",-0.423,-0.41,-0.347,-0.281,-0.273
"Saudi Arabia","SA","1995",-0.422,-0.411,-0.348,-0.281,-0.27
"Saudi Arabia","SA","1996",-0.418,-0.413,-0.348,-0.283,-0.269
"Saudi Arabia","SA","1997",-0.418,-0.411,-0.348,-0.282,-0.27
"Saudi Arabia","SA","1998",-0.419,-0.411,-0.348,-0.284,-0.272
"Saudi Arabia","SA","1999",-0.42,-0.413,-0.347,-0.285,-0.273
"Saudi Arabia","SA","2000",-0.42,-0.41,-0.348,-0.284,-0.272
"Saudi Arabia","SA","2001",-0.421,-0.411,-0.348,-0.283,-0.271
"Saudi Arabia","SA","2002",-0.42,-0.41,-0.347,-0.281,-0.269
"Saudi Arabia","SA","2003",-0.42,-0.414,-0.347,-0.285,-0.269
"Saudi Arabia","SA","2004",-0.42,-0.412,-0.348,-0.284,-0.272
"Saudi Arabia","SA","2005",-0.418,-0.41,-0.347,-0.283,-0.271
"Saudi Arabia","SA","2006",-0.419,-0.411,-0.347,-0.284,-0.272
"Saudi Arabia","SA","2007",-0.418,-0.409,-0.347,-0.282,-0.27
"Saudi Arabia","SA","2008",-0.418,-0.409,-0.347,-0.282,-0.271
"Saudi Arabia","SA","2009",-0.419,-0.41,-0.347,-0.283,-0.27
"Saudi Arabia","SA","2010",-0.42,-0.41,-0.347,-0.281,-0.27
"Saudi Arabia","SA","2011",-0.42,-0.411,-0.347,-0.282,-0.271
"Singapore","SG","1990",-0.43,-0.411,-0.319,-0.222,-0.201
"Singapore","SG","1991",-0.425,-0.416,-0.324,-0.235,-0.205
"Singapore","SG","1992",-0.423,-0.41,-0.322,-0.227,-0.201
"Singapore","SG","1993",-0.429,-0.415,-0.322,-0.236,-0.212
"Singapore","SG","1994",-0.421,-0.414,-0.322,-0.235,-0.207
"Singapore","SG","1995",-0.422,-0.412,-0.324,-0.23,-0.209
"Singapore","SG","1996",-0.423,-0.416,-0.321,-0.231,-0.201
"Singapore","SG","1997",-0.426,-0.419,-0.323,-0.235,-0.21
"Singapore","SG","1998",-0.424,-0.419,-0.322,-0.227,-0.2
"Singapore","SG","1999",-0.416,-0.404,-0.311,-0.205,-0.174
"Singapore","SG","2000",-0.385,-0.37,-0.214,-0.052,-0.002
"Singapore","SG","2001",-0.234,-0.163,0.115,0.456,0.525
"Singapore","SG","2002",-0.076,0.022,0.386,0.803,0.873
"Singapore","SG","2003",0.083,0.131,0.589,1.062,1.199
"Singapore","SG","2004",0.195,0.22,0.739,1.243,1.437
"Singapore","SG","2005",0.25,0.327,0.842,1.406,1.539
"Singapore","SG","2006",0.297,0.345,0.899,1.462,1.607
"Singapore","SG","2007",0.354,0.385,0.93,1.446,1.615
"Singapore","SG","2008",0.333,0.353,0.931,1.417,1.59
"Singapore","SG","2009",0.316,0.415,0.918,1.488,1.586
"Singapore","SG","2010",0.319,0.385,0.912,1.463,1.624
"Singapore","SG","2011",0.277,0.373,0.905,1.511,1.639
"Slovak Republic","SK","1990",-0.683,-0.638,-0.517,-0.399,-0.391
"Slovak Republic","SK","1991",-0.648,-0.614,-0.501,-0.398,-0.381
"Slovak Republic","SK","1992",-0.593,-0.572,-0.47,-0.379,-0.363
"Slovak Republic","SK","1993",-0.509,-0.494,-0.419,-0.344,-0.332
"Slovak Republic","SK","1994",-0.444,-0.434,-0.37,-0.304,-0.294
"Slovak Republic","SK","1995",-0.44,-0.432,-0.363,-0.301,-0.286
"Slovak Republic","SK","1996",-0.437,-0.433,-0.361,-0.298,-0.282
"Slovak Republic","SK","1997",-0.436,-0.431,-0.361,-0.299,-0.284
"Slovak Republic","SK","1998",-0.438,-0.43,-0.361,-0.294,-0.283
"Slovak Republic","SK","1999",-0.447,-0.429,-0.361,-0.294,-0.286
"Slovak Republic","SK","2000",-0.439,-0.429,-0.36,-0.294,-0.282
"Slovak Republic","SK","2001",-0.437,-0.427,-0.361,-0.295,-0.283
"Slovak Republic","SK","2002",-0.438,-0.431,-0.361,-0.295,-0.279
"Slovak Republic","SK","2003",-0.442,-0.427,-0.361,-0.292,-0.284
"Slovak Republic","SK","2004",-0.438,-0.426,-0.361,-0.293,-0.283
"Slovak Republic","SK","2005",-0.438,-0.429,-0.36,-0.297,-0.282
"Slovak Republic","SK","2006",-0.442,-0.428,-0.36,-0.293,-0.285
"Slovak Republic","SK","2007",-0.441,-0.429,-0.36,-0.293,-0.284
"Slovak Republic","SK","2008",-0.434,-0.428,-0.361,-0.294,-0.276
"Slovak Republic","SK","2009",-0.44,-0.426,-0.362,-0.291,-0.282
"Slovak Republic","SK","2010",-0.432,-0.42,-0.349,-0.277,-0.265
"Slovak Republic","SK","2011",-0.43,-0.42,-0.343,-0.271,-0.254
"Slovenia","SI","1990",-0.823,-0.776,-0.583,-0.44,-0.413
"Slovenia","SI","1991",-0.522,-0.507,-0.423,-0.342,-0.327
"Slovenia","SI","1992",-0.405,-0.381,-0.245,-0.095,-0.059
"Slovenia","SI","1993",-0.354,-0.329,-0.168,0.024,0.077
"Slovenia","SI","1994",-0.322,-0.309,-0.128,0.068,0.135
"Slovenia","SI","1995",-0.309,-0.299,-0.1,0.098,0.169
"Slovenia","SI","1996",-0.29,-0.28,-0.084,0.141,0.219
"Slovenia","SI","1997",-0.305,-0.268,-0.062,0.169,0.221
"Slovenia","SI","1998",-0.296,-0.244,-0.04,0.196,0.228
"Slovenia","SI","1999",-0.287,-0.251,-0.032,0.201,0.262
"Slovenia","SI","2000",-0.265,-0.228,-0.014,0.234,0.292
"Slovenia","SI","2001",-0.257,-0.21,0.009,0.27,0.321
"Slovenia","SI","2002",-0.251,-0.21,0.024,0.288,0.358
"Slovenia","SI","2003",-0.236,-0.192,0.046,0.318,0.377
"Slovenia","SI","2004",-0.233,-0.192,0.061,0.337,0.414
"Slovenia","SI","2005",-0.237,-0.19,0.077,0.348,0.411
"Slovenia","SI","2006",-0.224,-0.184,0.092,0.369,0.439
"Slovenia","SI","2007",-0.186,-0.158,0.12,0.404,0.5
"Slovenia","SI","2008",-0.185,-0.15,0.127,0.432,0.511
"Slovenia","SI","2009",-0.183,-0.166,0.12,0.439,0.538
"Slovenia","SI","2010",-0.239,-0.179,0.106,0.447,0.52
"Slovenia","SI","2011",-0.244,-0.231,0.095,0.449,0.575
"South Africa","ZA","1990",-0.345,-0.345,0.107,0.641,0.774
"South Africa","ZA","1991",-0.508,-0.491,-0.413,-0.339,-0.327
"South Africa","ZA","1992",-0.476,-0.466,-0.395,-0.329,-0.315
"South Africa","ZA","1993",-0.319,-0.236,0.207,0.722,0.821
"South Africa","ZA","1994",-0.143,-0.078,0.466,1.041,1.22
"South Africa","ZA","1995",-0.053,0.035,0.579,1.264,1.398
"South Africa","ZA","1996",0.015,0.069,0.686,1.338,1.511
"South Africa","ZA","1997",-0.004,0.176,0.777,1.452,1.577
"South Africa","ZA","1998",0.144,0.146,0.896,1.534,1.753
"South Africa","ZA","1999",0.377,0.447,1.187,1.93,2.177
"South Africa","ZA","2000",0.693,0.843,1.702,2.683,2.948
"South Africa","ZA","2001",0.883,1.049,2.036,3.253,3.559
"South Africa","ZA","2002",0.995,1.204,2.305,3.708,4.139
"South Africa","ZA","2003",1.019,1.316,2.449,4.186,4.508
"South Africa","ZA","2004",1.025,1.355,2.585,4.239,4.627
"South Africa","ZA","2005",1.086,1.363,2.606,4.14,4.542
"South Africa","ZA","2006",1.254,1.47,2.665,4.272,4.649
"South Africa","ZA","2007",1.128,1.346,2.646,3.982,4.375
"South Africa","ZA","2008",1.142,1.378,2.486,3.903,4.174
"South Africa","ZA","2009",1.032,1.162,2.291,3.609,3.936
"South Africa","ZA","2010",0.687,0.919,2.053,3.249,3.533
"South Africa","ZA","2011",0.517,0.74,1.917,3.232,3.51
"Spain","ES","1990",-0.229,-0.203,-0.04,0.15,0.202
"Spain","ES","1991",-0.225,-0.202,-0.04,0.141,0.19
"Spain","ES","1992",-0.209,-0.188,-0.041,0.146,0.19
"Spain","ES","1993",-0.209,-0.195,-0.041,0.135,0.193
"Spain","ES","1994",-0.202,-0.192,-0.038,0.131,0.191
"Spain","ES","1995",-0.196,-0.193,-0.035,0.131,0.193
"Spain","ES","1996",-0.192,-0.178,-0.032,0.144,0.192
"Spain","ES","1997",-0.193,-0.175,-0.029,0.147,0.189
"Spain","ES","1998",-0.189,-0.171,-0.025,0.15,0.198
"Spain","ES","1999",-0.185,-0.164,-0.021,0.164,0.197
"Spain","ES","2000",-0.189,-0.165,-0.016,0.167,0.199
"Spain","ES","2001",-0.19,-0.159,-0.013,0.173,0.205
"Spain","ES","2002",-0.191,-0.159,-0.016,0.173,0.207
"Spain","ES","2003",-0.184,-0.149,-0.015,0.187,0.213
"Spain","ES","2004",-0.186,-0.17,-0.015,0.164,0.21
"Spain","ES","2005",-0.194,-0.154,-0.013,0.188,0.216
"Spain","ES","2006",-0.196,-0.158,-0.014,0.19,0.22
"Spain","ES","2007",-0.192,-0.165,-0.016,0.189,0.234
"Spain","ES","2008",-0.205,-0.167,-0.016,0.191,0.231
"Spain","ES","2009",-0.216,-0.167,-0.016,0.195,0.23
"Spain","ES","2010",-0.205,-0.182,-0.018,0.194,0.255
"Spain","ES","2011",-0.203,-0.179,-0.017,0.198,0.259
"Sweden","SE","1990",-0.458,-0.446,-0.381,-0.319,-0.309
"Sweden","SE","1991",-0.457,-0.446,-0.381,-0.319,-0.309
"Sweden","SE","1992",-0.457,-0.446,-0.381,-0.319,-0.309
"Sweden","SE","1993",-0.457,-0.445,-0.381,-0.318,-0.309
"Sweden","SE","1994",-0.457,-0.446,-0.381,-0.319,-0.309
"Sweden","SE","1995",-0.457,-0.447,-0.381,-0.32,-0.308
"Sweden","SE","1996",-0.457,-0.445,-0.381,-0.318,-0.309
"Sweden","SE","1997",-0.457,-0.446,-0.381,-0.319,-0.309
"Sweden","SE","1998",-0.457,-0.447,-0.381,-0.319,-0.309
"Sweden","SE","1999",-0.457,-0.446,-0.381,-0.318,-0.309
"Sweden","SE","2000",-0.457,-0.446,-0.382,-0.319,-0.31
"Sweden","SE","2001",-0.457,-0.446,-0.381,-0.319,-0.31
"Sweden","SE","2002",-0.456,-0.444,-0.379,-0.317,-0.308
"Sweden","SE","2003",-0.455,-0.444,-0.378,-0.318,-0.307
"Sweden","SE","2004",-0.455,-0.443,-0.377,-0.316,-0.307
"Sweden","SE","2005",-0.455,-0.443,-0.377,-0.316,-0.307
"Sweden","SE","2006",-0.455,-0.443,-0.376,-0.316,-0.306
"Sweden","SE","2007",-0.455,-0.444,-0.376,-0.317,-0.306
"Sweden","SE","2008",-0.455,-0.443,-0.376,-0.316,-0.306
"Sweden","SE","2009",-0.455,-0.444,-0.376,-0.317,-0.306
"Sweden","SE","2010",-0.455,-0.443,-0.377,-0.316,-0.306
"Sweden","SE","2011",-0.455,-0.443,-0.377,-0.315,-0.306
"Switzerland","CH","1990",0.021,0.145,0.658,1.117,1.208
"Switzerland","CH","1991",0.146,0.229,0.688,1.091,1.201
"Switzerland","CH","1992",0.2,0.296,0.711,1.132,1.23
"Switzerland","CH","1993",0.231,0.341,0.726,1.148,1.236
"Switzerland","CH","1994",0.268,0.34,0.734,1.152,1.259
"Switzerland","CH","1995",0.232,0.365,0.754,1.193,1.28
"Switzerland","CH","1996",0.281,0.388,0.78,1.187,1.263
"Switzerland","CH","1997",0.336,0.434,0.823,1.275,1.376
"Switzerland","CH","1998",0.354,0.429,0.876,1.379,1.563
"Switzerland","CH","1999",0.437,0.448,0.94,1.534,1.744
"Switzerland","CH","2000",0.416,0.428,0.995,1.736,2.038
"Switzerland","CH","2001",0.389,0.422,1.038,1.902,2.19
"Switzerland","CH","2002",0.362,0.401,1.045,1.958,2.296
"Switzerland","CH","2003",0.376,0.387,1.032,1.918,2.26
"Switzerland","CH","2004",0.366,0.384,1.002,1.855,2.143
"Switzerland","CH","2005",0.365,0.372,0.94,1.685,1.973
"Switzerland","CH","2006",0.27,0.388,0.852,1.477,1.655
"Switzerland","CH","2007",0.174,0.311,0.718,1.176,1.28
"Switzerland","CH","2008",0.065,0.139,0.623,1.022,1.162
"Switzerland","CH","2009",-0.054,0.081,0.551,0.997,1.047
"Switzerland","CH","2010",-0.105,-0.036,0.488,0.941,1.052
"Switzerland","CH","2011",-0.207,-0.052,0.462,0.988,0.988
"Trinidad and Tobago","TT","1990",-0.003,0.067,0.653,1.236,1.434
"Trinidad and Tobago","TT","1991",0.053,0.18,0.664,1.233,1.313
"Trinidad and Tobago","TT","1992",0.059,0.136,0.658,1.15,1.27
"Trinidad and Tobago","TT","1993",0.068,0.181,0.64,1.122,1.233
"Trinidad and Tobago","TT","1994",0.039,0.156,0.589,1.072,1.172
"Trinidad and Tobago","TT","1995",0.005,0.11,0.575,1.031,1.111
"Trinidad and Tobago","TT","1996",0.034,0.123,0.586,1.05,1.148
"Trinidad and Tobago","TT","1997",0.133,0.205,0.672,1.117,1.241
"Trinidad and Tobago","TT","1998",0.184,0.252,0.743,1.212,1.358
"Trinidad and Tobago","TT","1999",0.254,0.358,0.834,1.387,1.462
"Trinidad and Tobago","TT","2000",0.284,0.416,0.961,1.546,1.669
"Trinidad and Tobago","TT","2001",0.407,0.505,1.072,1.732,1.912
"Trinidad and Tobago","TT","2002",0.421,0.482,1.098,1.782,2.027
"Trinidad and Tobago","TT","2003",0.398,0.478,1.043,1.73,1.925
"Trinidad and Tobago","TT","2004",0.343,0.389,0.915,1.541,1.721
"Trinidad and Tobago","TT","2005",0.213,0.235,0.753,1.291,1.494
"Trinidad and Tobago","TT","2006",0.096,0.178,0.634,1.159,1.302
"Trinidad and Tobago","TT","2007",-0.025,0.035,0.513,0.988,1.123
"Trinidad and Tobago","TT","2008",-0.203,-0.092,0.343,0.798,0.894
"Trinidad and Tobago","TT","2009",-0.281,-0.236,0.096,0.515,0.609
"Trinidad and Tobago","TT","2010",-0.443,-0.432,-0.361,-0.295,-0.285
"Trinidad and Tobago","TT","2011",-0.442,-0.429,-0.364,-0.296,-0.287
"Turkey","TR","1990",0.056,0.145,0.444,0.767,0.831
"Turkey","TR","1991",0.078,0.146,0.447,0.74,0.81
"Turkey","TR","1992",0.092,0.161,0.451,0.725,0.791
"Turkey","TR","1993",0.13,0.207,0.455,0.752,0.796
"Turkey","TR","1994",0.165,0.208,0.464,0.744,0.826
"Turkey","TR","1995",0.18,0.222,0.473,0.755,0.831
"Turkey","TR","1996",0.182,0.233,0.487,0.769,0.846
"Turkey","TR","1997",0.192,0.231,0.496,0.773,0.857
"Turkey","TR","1998",0.215,0.226,0.5,0.778,0.899
"Turkey","TR","1999",0.179,0.26,0.506,0.817,0.878
"Turkey","TR","2000",0.191,0.22,0.514,0.796,0.903
"Turkey","TR","2001",0.198,0.221,0.514,0.815,0.939
"Turkey","TR","2002",0.17,0.233,0.508,0.845,0.904
"Turkey","TR","2003",0.172,0.206,0.496,0.787,0.884
"Turkey","TR","2004",0.146,0.21,0.478,0.781,0.843
"Turkey","TR","2005",0.15,0.161,0.45,0.699,0.805
"Turkey","TR","2006",0.113,0.154,0.414,0.689,0.772
"Turkey","TR","2007",0.015,0.101,0.387,0.666,0.699
"Turkey","TR","2008",-0.026,0.025,0.37,0.642,0.702
"Turkey","TR","2009",-0.067,0.012,0.358,0.658,0.701
"Turkey","TR","2010",-0.084,-0.008,0.353,0.654,0.713
"Turkey","TR","2011",-0.132,-0.023,0.35,0.672,0.698
"Ukraine","UA","1990",-1.144,-1.065,-0.742,-0.509,-0.452
"Ukraine","UA","1991",-0.946,-0.901,-0.652,-0.477,-0.445
"Ukraine","UA","1992",-0.536,-0.516,-0.427,-0.346,-0.332
"Ukraine","UA","1993",-0.413,-0.411,-0.227,-0.069,0.001
"Ukraine","UA","1994",-0.356,-0.331,-0.145,0.073,0.142
"Ukraine","UA","1995",-0.346,-0.304,-0.092,0.128,0.18
"Ukraine","UA","1996",-0.323,-0.293,-0.076,0.163,0.222
"Ukraine","UA","1997",-0.322,-0.271,-0.058,0.196,0.253
"Ukraine","UA","1998",-0.301,-0.269,-0.039,0.211,0.288
"Ukraine","UA","1999",-0.286,-0.254,-0.027,0.232,0.31
"Ukraine","UA","2000",-0.29,-0.275,-0.028,0.225,0.307
"Ukraine","UA","2001",-0.293,-0.272,-0.029,0.232,0.306
"Ukraine","UA","2002",-0.295,-0.262,-0.018,0.243,0.302
"Ukraine","UA","2003",-0.281,-0.277,0.001,0.252,0.35
"Ukraine","UA","2004",-0.267,-0.229,0.027,0.313,0.397
"Ukraine","UA","2005",-0.211,-0.186,0.078,0.384,0.464
"Ukraine","UA","2006",-0.225,-0.202,0.116,0.415,0.492
"Ukraine","UA","2007",-0.259,-0.177,0.168,0.503,0.543
"Ukraine","UA","2008",-0.141,-0.102,0.224,0.592,0.69
"Ukraine","UA","2009",-0.09,-0.04,0.309,0.723,0.805
"Ukraine","UA","2010",-0.11,-0.08,0.344,0.761,0.919
"Ukraine","UA","2011",-0.118,-0.058,0.363,0.839,0.953
"United Arab Emirates","AE","1990",-0.515,-0.506,-0.424,-0.35,-0.333
"United Arab Emirates","AE","1991",-0.522,-0.503,-0.426,-0.35,-0.343
"United Arab Emirates","AE","1992",-0.526,-0.505,-0.424,-0.351,-0.343
"United Arab Emirates","AE","1993",-0.519,-0.506,-0.428,-0.35,-0.335
"United Arab Emirates","AE","1994",-0.521,-0.511,-0.429,-0.355,-0.339
"United Arab Emirates","AE","1995",-0.53,-0.52,-0.429,-0.361,-0.347
"United Arab Emirates","AE","1996",-0.524,-0.505,-0.429,-0.35,-0.341
"United Arab Emirates","AE","1997",-0.528,-0.513,-0.428,-0.358,-0.346
"United Arab Emirates","AE","1998",-0.523,-0.506,-0.427,-0.353,-0.345
"United Arab Emirates","AE","1999",-0.518,-0.509,-0.426,-0.357,-0.339
"United Arab Emirates","AE","2000",-0.527,-0.515,-0.427,-0.356,-0.346
"United Arab Emirates","AE","2001",-0.522,-0.509,-0.426,-0.355,-0.339
"United Arab Emirates","AE","2002",-0.519,-0.504,-0.426,-0.352,-0.336
"United Arab Emirates","AE","2003",-0.521,-0.509,-0.424,-0.354,-0.338
"United Arab Emirates","AE","2004",-0.518,-0.501,-0.421,-0.35,-0.339
"United Arab Emirates","AE","2005",-0.508,-0.491,-0.416,-0.344,-0.335
"United Arab Emirates","AE","2006",-0.496,-0.485,-0.408,-0.343,-0.329
"United Arab Emirates","AE","2007",-0.484,-0.472,-0.399,-0.335,-0.321
"United Arab Emirates","AE","2008",-0.432,-0.424,-0.356,-0.288,-0.272
"United Arab Emirates","AE","2009",-0.418,-0.406,-0.327,-0.253,-0.236
"United Arab Emirates","AE","2010",-0.415,-0.4,-0.312,-0.233,-0.214
"United Arab Emirates","AE","2011",-0.414,-0.394,-0.308,-0.219,-0.203
"United Kingdom","GB","1990",-0.422,-0.408,-0.335,-0.259,-0.245
"United Kingdom","GB","1991",-0.419,-0.409,-0.336,-0.263,-0.246
"United Kingdom","GB","1992",-0.423,-0.41,-0.336,-0.265,-0.251
"United Kingdom","GB","1993",-0.417,-0.407,-0.337,-0.264,-0.247
"United Kingdom","GB","1994",-0.415,-0.408,-0.336,-0.265,-0.247
"United Kingdom","GB","1995",-0.418,-0.406,-0.333,-0.261,-0.247
"United Kingdom","GB","1996",-0.412,-0.399,-0.33,-0.253,-0.241
"United Kingdom","GB","1997",-0.405,-0.396,-0.322,-0.247,-0.228
"United Kingdom","GB","1998",-0.399,-0.378,-0.307,-0.223,-0.213
"United Kingdom","GB","1999",-0.389,-0.366,-0.286,-0.2,-0.191
"United Kingdom","GB","2000",-0.381,-0.36,-0.283,-0.187,-0.175
"United Kingdom","GB","2001",-0.378,-0.355,-0.27,-0.172,-0.156
"United Kingdom","GB","2002",-0.371,-0.36,-0.261,-0.165,-0.134
"United Kingdom","GB","2003",-0.37,-0.357,-0.26,-0.16,-0.139
"United Kingdom","GB","2004",-0.376,-0.36,-0.267,-0.166,-0.143
"United Kingdom","GB","2005",-0.373,-0.367,-0.276,-0.185,-0.154
"United Kingdom","GB","2006",-0.395,-0.381,-0.295,-0.21,-0.193
"United Kingdom","GB","2007",-0.404,-0.394,-0.311,-0.234,-0.215
"United Kingdom","GB","2008",-0.421,-0.401,-0.326,-0.243,-0.235
"United Kingdom","GB","2009",-0.43,-0.418,-0.343,-0.273,-0.257
"United Kingdom","GB","2010",-0.464,-0.451,-0.386,-0.322,-0.315
"United Kingdom","GB","2011",-0.467,-0.454,-0.387,-0.324,-0.315
"United States","US","1990",0.67,0.779,1.116,1.542,1.594
"United States","US","1991",0.665,0.786,1.117,1.547,1.58
"United States","US","1992",0.692,0.786,1.117,1.536,1.586
"United States","US","1993",0.715,0.755,1.117,1.501,1.593
"United States","US","1994",0.719,0.753,1.118,1.483,1.582
"United States","US","1995",0.727,0.767,1.117,1.484,1.586
"United States","US","1996",0.742,0.783,1.119,1.499,1.6
"United States","US","1997",0.728,0.77,1.117,1.48,1.586
"United States","US","1998",0.711,0.771,1.118,1.485,1.568
"United States","US","1999",0.725,0.774,1.118,1.48,1.58
"United States","US","2000",0.733,0.773,1.116,1.48,1.59
"United States","US","2001",0.73,0.78,1.121,1.484,1.59
"United States","US","2002",0.738,0.785,1.123,1.498,1.596
"United States","US","2003",0.72,0.789,1.123,1.507,1.591
"United States","US","2004",0.707,0.784,1.122,1.508,1.592
"United States","US","2005",0.713,0.789,1.125,1.513,1.599
"United States","US","2006",0.702,0.776,1.124,1.512,1.6
"United States","US","2007",0.715,0.759,1.125,1.508,1.62
"United States","US","2008",0.687,0.688,1.125,1.473,1.606
"United States","US","2009",0.667,0.76,1.127,1.552,1.596
"United States","US","2010",0.644,0.752,1.125,1.557,1.63
"United States","US","2011",0.627,0.758,1.124,1.585,1.631
"Venezuela, RB","VE","1990",-0.507,-0.492,-0.417,-0.344,-0.328
"Venezuela, RB","VE","1991",-0.505,-0.49,-0.417,-0.346,-0.335
"Venezuela, RB","VE","1992",-0.506,-0.49,-0.415,-0.347,-0.333
"Venezuela, RB","VE","1993",-0.502,-0.492,-0.415,-0.348,-0.333
"Venezuela, RB","VE","1994",-0.501,-0.488,-0.414,-0.346,-0.331
"Venezuela, RB","VE","1995",-0.504,-0.489,-0.414,-0.347,-0.335
"Venezuela, RB","VE","1996",-0.505,-0.488,-0.414,-0.345,-0.332
"Venezuela, RB","VE","1997",-0.504,-0.491,-0.416,-0.346,-0.331
"Venezuela, RB","VE","1998",-0.507,-0.485,-0.415,-0.341,-0.334
"Venezuela, RB","VE","1999",-0.502,-0.489,-0.414,-0.346,-0.33
"Venezuela, RB","VE","2000",-0.501,-0.493,-0.414,-0.35,-0.335
"Venezuela, RB","VE","2001",-0.496,-0.487,-0.414,-0.345,-0.328
"Venezuela, RB","VE","2002",-0.498,-0.488,-0.415,-0.343,-0.332
"Venezuela, RB","VE","2003",-0.502,-0.486,-0.415,-0.343,-0.334
"Venezuela, RB","VE","2004",-0.499,-0.487,-0.414,-0.346,-0.331
"Venezuela, RB","VE","2005",-0.504,-0.481,-0.413,-0.339,-0.331
"Venezuela, RB","VE","2006",-0.494,-0.483,-0.411,-0.342,-0.326
"Venezuela, RB","VE","2007",-0.488,-0.476,-0.405,-0.337,-0.323
"Venezuela, RB","VE","2008",-0.472,-0.461,-0.394,-0.328,-0.312
"Venezuela, RB","VE","2009",-0.44,-0.432,-0.358,-0.295,-0.277
"Venezuela, RB","VE","2010",-0.429,-0.419,-0.34,-0.269,-0.254
"Venezuela, RB","VE","2011",-0.431,-0.417,-0.335,-0.255,-0.237
