"countrynum","yearnum","variable","value"
42,1,7,1
42,1,8,0
42,1,9,1
42,1,10,1
42,1,11,1
42,1,12,1
42,1,13,1
42,2,1,1
42,2,2,1
42,2,3,1
42,2,4,1
42,2,5,1
42,2,6,0
42,2,7,1
42,2,8,0
42,2,9,1
42,2,10,1
42,2,11,1
42,2,12,1
42,2,13,1
42,3,1,1
42,3,2,1
42,3,3,1
42,3,4,1
42,3,5,1
42,3,6,0
42,3,7,1
42,3,8,0
42,3,9,1
42,3,10,0
42,3,11,1
42,3,12,1
42,3,13,1
42,4,1,1
42,4,2,1
42,4,3,1
42,4,4,1
42,4,5,1
42,4,6,0
42,4,7,1
42,4,8,0
42,4,9,1
42,4,10,0
42,4,11,1
42,4,12,1
42,4,13,1
42,5,1,1
42,5,2,1
42,5,3,1
42,5,4,1
42,5,5,1
42,5,6,0
42,5,7,1
42,5,8,0
42,5,9,1
42,5,10,0
42,5,11,1
42,5,12,1
42,5,13,1
42,6,1,1
42,6,2,1
42,6,3,1
42,6,4,1
42,6,5,1
42,6,6,0
42,6,7,1
42,6,8,0
42,6,9,1
42,6,10,0
42,6,11,1
42,6,12,1
42,6,13,1
42,7,1,1
42,7,2,1
42,7,3,1
42,7,4,1
42,7,5,1
42,7,6,0
42,7,7,1
42,7,8,0
42,7,9,1
42,7,10,0
42,7,11,1
42,7,12,1
42,7,13,1
42,8,1,1
42,8,2,0
42,8,3,1
42,8,4,1
42,8,5,1
42,8,6,0
42,8,7,1
42,8,8,0
42,8,9,1
42,8,10,0
42,8,11,1
42,8,12,1
42,8,13,1
42,9,1,1
42,9,2,0
42,9,3,1
42,9,4,1
42,9,5,1
42,9,6,0
42,9,7,1
42,9,8,0
42,9,9,1
42,9,10,1
42,9,11,1
42,9,12,1
42,9,13,1
42,10,1,1
42,10,2,0
42,10,3,1
42,10,4,1
42,10,5,1
42,10,6,0
42,10,7,1
42,10,8,0
42,10,9,1
42,10,10,1
42,10,11,1
42,10,12,1
42,10,13,1
42,11,1,1
42,11,2,0
42,11,3,1
42,11,4,1
42,11,5,1
42,11,6,1
42,11,7,1
42,11,8,0
42,11,9,1
42,11,10,1
42,11,11,1
42,11,12,1
42,11,13,1
42,12,1,1
42,12,2,0
42,12,3,1
42,12,4,1
42,12,5,1
42,12,6,1
42,12,7,1
42,12,8,0
42,12,9,1
42,12,10,1
42,12,11,1
42,12,12,1
42,12,13,1
42,13,1,1
42,13,2,0
42,13,3,1
42,13,4,1
42,13,5,1
42,13,6,1
42,13,7,1
42,13,8,0
42,13,9,1
42,13,10,1
42,13,11,1
42,13,12,1
42,13,13,1
42,14,1,1
42,14,2,0
42,14,3,1
42,14,4,1
42,14,5,1
42,14,6,1
42,14,7,1
42,14,8,1
42,14,9,1
42,14,10,1
42,14,11,1
42,14,12,1
42,14,13,1
42,15,1,1
42,15,2,0
42,15,3,1
42,15,4,1
42,15,5,1
42,15,6,1
42,15,7,1
42,15,8,1
42,15,9,1
42,15,10,1
42,15,11,1
42,15,12,1
42,15,13,1
42,16,1,1
42,16,2,0
42,16,3,1
42,16,4,1
42,16,5,1
42,16,6,1
42,16,7,1
42,16,8,1
42,16,9,1
42,16,10,1
42,16,11,1
42,16,12,1
42,16,13,1
42,17,1,1
42,17,2,0
42,17,3,1
42,17,4,1
42,17,5,1
42,17,6,1
42,17,7,1
42,17,8,1
42,17,9,1
42,17,10,0
42,17,11,1
42,17,12,1
42,17,13,1
42,18,1,1
42,18,2,0
42,18,3,1
42,18,4,1
42,18,5,1
42,18,6,1
42,18,7,1
42,18,8,1
42,18,9,1
42,18,10,0
42,18,11,1
42,18,12,1
42,18,13,1
42,19,1,1
42,19,2,0
42,19,3,1
42,19,4,1
42,19,5,1
42,19,6,1
42,19,7,1
42,19,8,1
42,19,9,1
42,19,10,0
42,19,11,1
42,19,12,1
42,19,13,1
42,20,1,1
42,20,2,0
42,20,3,1
42,20,4,1
42,20,5,1
42,20,6,1
42,20,7,1
42,20,8,1
42,20,9,1
42,20,10,0
42,20,11,1
42,20,12,1
42,20,13,1
42,21,1,1
42,21,2,0
42,21,3,1
42,21,4,1
42,21,5,1
42,21,6,0
42,21,7,1
42,21,8,1
42,21,9,1
42,21,10,0
42,21,11,1
42,21,12,1
42,21,13,1
42,22,1,1
42,22,2,0
42,22,3,1
42,22,4,1
42,22,5,1
42,22,6,0
42,22,7,1
42,22,8,1
42,22,9,1
42,22,10,0
42,22,11,1
42,22,12,1
42,22,13,1
42,23,1,1
42,23,2,0
42,23,3,1
42,23,4,1
42,23,5,1
42,23,6,0
42,23,7,1
42,23,8,1
42,23,9,1
42,23,10,0
42,23,11,1
42,23,12,1
42,23,13,1
42,24,1,1
42,24,2,0
42,24,3,1
42,24,4,1
42,24,5,1
42,24,6,0
42,24,7,1
42,24,8,0
42,24,9,1
42,24,10,0
42,24,11,1
42,24,12,1
42,24,13,1
43,1,1,1
43,1,2,0
43,1,3,1
43,1,4,1
43,1,5,1
43,1,6,0
43,1,7,1
43,1,8,0
43,1,9,1
43,1,10,1
43,1,11,1
43,1,12,1
43,1,13,1
43,2,1,1
43,2,2,0
43,2,3,1
43,2,4,1
43,2,5,1
43,2,6,0
43,2,7,1
43,2,8,0
43,2,9,1
43,2,10,1
43,2,11,1
43,2,12,1
43,2,13,1
43,3,1,1
43,3,2,0
43,3,3,1
43,3,4,1
43,3,5,1
43,3,6,0
43,3,7,1
43,3,8,0
43,3,9,1
43,3,10,1
43,3,11,1
43,3,12,1
43,3,13,1
43,4,1,1
43,4,2,0
43,4,3,1
43,4,4,1
43,4,5,1
43,4,6,0
43,4,7,1
43,4,8,0
43,4,9,1
43,4,10,1
43,4,11,1
43,4,12,1
43,4,13,1
43,5,1,1
43,5,2,0
43,5,3,1
43,5,4,1
43,5,5,1
43,5,6,0
43,5,7,1
43,5,8,0
43,5,9,1
43,5,10,1
43,5,11,1
43,5,12,1
43,5,13,1
43,6,1,1
43,6,2,0
43,6,3,1
43,6,4,1
43,6,5,1
43,6,6,0
43,6,7,1
43,6,8,0
43,6,9,1
43,6,10,1
43,6,11,1
43,6,12,1
43,6,13,1
43,7,1,1
43,7,2,0
43,7,3,1
43,7,4,1
43,7,5,1
43,7,6,0
43,7,7,1
43,7,8,0
43,7,9,1
43,7,10,1
43,7,11,0
43,7,12,1
43,7,13,1
43,8,1,1
43,8,2,0
43,8,3,1
43,8,4,1
43,8,5,1
43,8,6,0
43,8,7,1
43,8,8,0
43,8,9,1
43,8,10,1
43,8,11,1
43,8,12,1
43,8,13,1
43,9,1,1
43,9,2,0
43,9,3,1
43,9,4,1
43,9,5,1
43,9,6,0
43,9,7,1
43,9,8,0
43,9,9,1
43,9,10,1
43,9,11,1
43,9,12,1
43,9,13,1
43,10,1,1
43,10,2,0
43,10,3,1
43,10,4,1
43,10,5,1
43,10,6,0
43,10,7,1
43,10,8,0
43,10,9,1
43,10,10,1
43,10,11,0
43,10,12,1
43,10,13,1
43,11,1,1
43,11,2,0
43,11,3,1
43,11,4,1
43,11,5,1
43,11,6,0
43,11,7,1
43,11,8,0
43,11,9,1
43,11,10,1
43,11,11,0
43,11,12,1
43,11,13,1
43,12,1,1
43,12,2,0
43,12,3,0
43,12,4,1
43,12,5,0
43,12,6,0
43,12,7,1
43,12,8,0
43,12,9,1
43,12,10,1
43,12,11,1
43,12,12,1
43,12,13,1
43,13,1,1
43,13,2,0
43,13,3,0
43,13,4,1
43,13,5,0
43,13,6,0
43,13,7,1
43,13,8,0
43,13,9,1
43,13,10,1
43,13,11,1
43,13,12,1
43,13,13,1
43,14,1,1
43,14,2,0
43,14,3,0
43,14,4,1
43,14,5,0
43,14,6,0
43,14,7,1
43,14,8,0
43,14,9,1
43,14,10,1
43,14,11,1
43,14,12,1
43,14,13,1
43,15,1,1
43,15,2,0
43,15,3,0
43,15,4,1
43,15,5,0
43,15,6,0
43,15,7,1
43,15,8,0
43,15,9,1
43,15,10,1
43,15,11,1
43,15,12,1
43,15,13,1
43,16,1,1
43,16,2,0
43,16,3,0
43,16,4,1
43,16,5,0
43,16,6,0
43,16,7,1
43,16,8,0
43,16,9,1
43,16,10,1
43,16,11,1
43,16,12,1
43,16,13,1
43,17,1,1
43,17,2,0
43,17,3,0
43,17,4,1
43,17,5,0
43,17,6,0
43,17,7,1
43,17,8,0
43,17,9,1
43,17,10,1
43,17,11,1
43,17,12,1
43,17,13,1
43,18,1,1
43,18,2,0
43,18,3,0
43,18,4,1
43,18,5,0
43,18,6,0
43,18,7,1
43,18,8,0
43,18,9,1
43,18,10,1
43,18,11,1
43,18,12,1
43,18,13,1
43,19,1,1
43,19,2,0
43,19,3,0
43,19,4,1
43,19,5,0
43,19,6,0
43,19,7,1
43,19,8,0
43,19,9,1
43,19,10,1
43,19,11,1
43,19,12,1
43,19,13,1
43,20,1,1
43,20,2,0
43,20,3,0
43,20,4,1
43,20,5,0
43,20,6,0
43,20,7,1
43,20,8,0
43,20,9,1
43,20,10,1
43,20,11,0
43,20,12,1
43,20,13,1
43,21,1,1
43,21,2,0
43,21,3,0
43,21,4,1
43,21,5,0
43,21,6,0
43,21,7,1
43,21,8,0
43,21,9,1
43,21,10,1
43,21,11,0
43,21,12,1
43,21,13,1
43,22,1,1
43,22,2,0
43,22,3,0
43,22,4,1
43,22,5,0
43,22,6,0
43,22,7,1
43,22,8,0
43,22,9,1
43,22,10,1
43,22,11,0
43,22,12,1
43,22,13,1
43,23,1,1
43,23,2,0
43,23,3,0
43,23,4,1
43,23,5,0
43,23,6,0
43,23,7,1
43,23,8,0
43,23,9,1
43,23,10,1
43,23,11,0
43,23,12,1
43,23,13,1
43,24,1,1
43,24,2,0
43,24,3,0
43,24,4,1
43,24,5,0
43,24,6,0
43,24,7,1
43,24,8,0
43,24,9,1
43,24,10,1
43,24,11,0
43,24,12,1
43,24,13,1
44,1,1,1
44,1,2,0
44,1,3,1
44,1,4,1
44,1,5,1
44,1,6,0
44,1,7,1
44,1,8,0
44,1,9,1
44,1,10,1
44,1,11,1
44,1,12,1
44,1,13,1
44,2,1,1
44,2,2,0
44,2,3,1
44,2,4,1
44,2,5,1
44,2,6,0
44,2,7,1
44,2,8,0
44,2,9,1
44,2,10,1
44,2,11,1
44,2,12,1
44,2,13,1
44,3,1,1
44,3,2,0
44,3,3,1
44,3,4,1
44,3,5,1
44,3,6,0
44,3,7,1
44,3,8,0
44,3,9,1
44,3,10,1
44,3,11,1
44,3,12,1
44,3,13,1
44,4,1,1
44,4,2,0
44,4,3,1
44,4,4,1
44,4,5,1
44,4,6,0
44,4,7,1
44,4,8,0
44,4,9,1
44,4,10,1
44,4,11,1
44,4,12,1
44,4,13,1
44,5,1,1
44,5,2,0
44,5,3,1
44,5,4,1
44,5,5,1
44,5,6,0
44,5,7,1
44,5,8,0
44,5,9,1
44,5,10,1
44,5,11,1
44,5,12,1
44,5,13,1
44,6,1,1
44,6,2,0
44,6,3,1
44,6,4,1
44,6,5,1
44,6,6,0
44,6,7,1
44,6,8,0
44,6,9,1
44,6,10,1
44,6,11,1
44,6,12,1
44,6,13,1
44,7,1,1
44,7,2,0
44,7,3,1
44,7,4,1
44,7,5,1
44,7,6,0
44,7,7,1
44,7,8,0
44,7,9,1
44,7,10,1
44,7,11,1
44,7,12,1
44,7,13,1
44,8,1,1
44,8,2,0
44,8,3,1
44,8,4,1
44,8,5,1
44,8,6,0
44,8,7,1
44,8,8,0
44,8,9,1
44,8,10,1
44,8,11,1
44,8,12,1
44,8,13,1
44,9,1,1
44,9,2,0
44,9,3,1
44,9,4,1
44,9,5,1
44,9,6,0
44,9,7,1
44,9,8,0
44,9,9,1
44,9,10,1
44,9,11,1
44,9,12,1
44,9,13,1
44,10,1,1
44,10,2,0
44,10,3,1
44,10,4,1
44,10,5,1
44,10,6,0
44,10,7,1
44,10,8,0
44,10,9,1
44,10,10,1
44,10,11,1
44,10,12,1
44,10,13,1
44,11,1,1
44,11,2,0
44,11,3,1
44,11,4,1
44,11,5,1
44,11,6,0
44,11,7,1
44,11,8,0
44,11,9,1
44,11,10,1
44,11,11,1
44,11,12,1
44,11,13,1
44,12,1,1
44,12,2,0
44,12,3,1
44,12,4,1
44,12,5,1
44,12,6,0
44,12,7,1
44,12,8,0
44,12,9,1
44,12,10,1
44,12,11,1
44,12,12,1
44,12,13,1
44,13,1,1
44,13,2,0
44,13,3,1
44,13,4,1
44,13,5,1
44,13,6,0
44,13,7,1
44,13,8,0
44,13,9,1
44,13,10,1
44,13,11,1
44,13,12,1
44,13,13,1
44,14,1,1
44,14,2,0
44,14,3,1
44,14,4,1
44,14,5,1
44,14,6,0
44,14,7,1
44,14,8,0
44,14,9,1
44,14,10,1
44,14,11,1
44,14,12,1
44,14,13,1
44,15,1,1
44,15,2,0
44,15,3,1
44,15,4,1
44,15,5,1
44,15,6,0
44,15,7,1
44,15,8,0
44,15,9,1
44,15,10,1
44,15,11,1
44,15,12,1
44,15,13,1
44,16,1,1
44,16,2,0
44,16,3,1
44,16,4,1
44,16,5,1
44,16,6,0
44,16,7,1
44,16,8,0
44,16,9,1
44,16,10,1
44,16,11,1
44,16,12,1
44,16,13,1
44,17,1,1
44,17,2,0
44,17,3,1
44,17,4,1
44,17,5,1
44,17,6,0
44,17,7,1
44,17,8,0
44,17,9,1
44,17,10,1
44,17,11,1
44,17,12,1
44,17,13,1
44,18,1,1
44,18,2,0
44,18,3,1
44,18,4,1
44,18,5,1
44,18,6,0
44,18,7,1
44,18,8,0
44,18,9,1
44,18,10,0
44,18,11,1
44,18,12,1
44,18,13,1
44,19,1,1
44,19,2,0
44,19,3,1
44,19,4,1
44,19,5,1
44,19,6,0
44,19,7,1
44,19,8,0
44,19,9,1
44,19,10,0
44,19,11,1
44,19,12,1
44,19,13,1
44,20,1,1
44,20,2,0
44,20,3,1
44,20,4,1
44,20,5,1
44,20,6,0
44,20,7,1
44,20,8,0
44,20,9,1
44,20,10,0
44,20,11,1
44,20,12,1
44,20,13,1
44,21,1,1
44,21,2,0
44,21,3,1
44,21,4,1
44,21,5,1
44,21,6,0
44,21,7,1
44,21,8,0
44,21,9,1
44,21,10,0
44,21,11,1
44,21,12,1
44,21,13,1
44,22,1,1
44,22,2,0
44,22,3,1
44,22,4,1
44,22,5,1
44,22,6,1
44,22,7,1
44,22,8,0
44,22,9,1
44,22,10,0
44,22,11,1
44,22,12,1
44,22,13,1
44,23,1,1
44,23,2,0
44,23,3,1
44,23,4,1
44,23,5,1
44,23,6,1
44,23,7,1
44,23,8,0
44,23,9,1
44,23,10,0
44,23,11,1
44,23,12,1
44,23,13,1
44,24,1,1
44,24,2,0
44,24,3,1
44,24,4,1
44,24,5,1
44,24,6,1
44,24,7,1
44,24,8,0
44,24,9,1
44,24,10,0
44,24,11,1
44,24,12,1
44,24,13,1
45,1,1,1
45,1,2,0
45,1,3,1
45,1,4,1
45,1,5,1
45,1,6,0
45,1,7,1
45,1,8,1
45,1,9,1
45,1,10,0
45,1,11,1
45,1,12,1
45,1,13,1
45,2,1,1
45,2,2,0
45,2,3,1
45,2,4,1
45,2,5,1
45,2,6,0
45,2,7,1
45,2,8,1
45,2,9,1
45,2,10,0
45,2,11,1
45,2,12,1
45,2,13,1
45,3,1,1
45,3,2,0
45,3,3,1
45,3,4,1
45,3,5,1
45,3,6,0
45,3,7,1
45,3,8,1
45,3,9,1
45,3,10,0
45,3,11,1
45,3,12,1
45,3,13,1
45,4,1,1
45,4,2,0
45,4,3,1
45,4,4,1
45,4,5,1
45,4,6,0
45,4,7,1
45,4,8,1
45,4,9,1
45,4,10,1
45,4,11,1
45,4,12,1
45,4,13,1
45,5,1,1
45,5,2,0
45,5,3,1
45,5,4,1
45,5,5,1
45,5,6,0
45,5,7,1
45,5,8,1
45,5,9,1
45,5,10,1
45,5,11,1
45,5,12,1
45,5,13,1
45,6,1,1
45,6,2,0
45,6,3,1
45,6,4,1
45,6,5,1
45,6,6,0
45,6,7,1
45,6,8,1
45,6,9,1
45,6,10,1
45,6,11,1
45,6,12,1
45,6,13,1
45,7,1,1
45,7,2,0
45,7,3,1
45,7,4,1
45,7,5,1
45,7,6,0
45,7,7,1
45,7,8,1
45,7,9,1
45,7,10,1
45,7,11,1
45,7,12,1
45,7,13,1
45,8,1,1
45,8,2,0
45,8,3,0
45,8,4,1
45,8,5,1
45,8,6,0
45,8,7,1
45,8,8,1
45,8,9,1
45,8,10,1
45,8,11,1
45,8,12,1
45,8,13,1
45,9,1,1
45,9,2,1
45,9,3,0
45,9,4,1
45,9,5,0
45,9,6,0
45,9,7,1
45,9,8,1
45,9,9,1
45,9,10,1
45,9,11,1
45,9,12,1
45,9,13,1
45,10,1,1
45,10,2,1
45,10,3,0
45,10,4,1
45,10,5,0
45,10,6,0
45,10,7,1
45,10,8,1
45,10,9,1
45,10,10,1
45,10,11,1
45,10,12,1
45,10,13,1
45,11,1,1
45,11,2,1
45,11,3,0
45,11,4,1
45,11,5,0
45,11,6,1
45,11,7,1
45,11,8,1
45,11,9,1
45,11,10,1
45,11,11,1
45,11,12,1
45,11,13,1
45,12,1,1
45,12,2,1
45,12,3,0
45,12,4,1
45,12,5,0
45,12,6,1
45,12,7,1
45,12,8,1
45,12,9,1
45,12,10,1
45,12,11,1
45,12,12,1
45,12,13,1
45,13,1,1
45,13,2,1
45,13,3,0
45,13,4,1
45,13,5,0
45,13,6,1
45,13,7,1
45,13,8,1
45,13,9,1
45,13,10,1
45,13,11,1
45,13,12,1
45,13,13,1
45,14,1,1
45,14,2,1
45,14,3,0
45,14,4,1
45,14,5,0
45,14,6,1
45,14,7,1
45,14,8,1
45,14,9,1
45,14,10,1
45,14,11,1
45,14,12,1
45,14,13,1
45,15,1,1
45,15,2,1
45,15,3,0
45,15,4,1
45,15,5,0
45,15,6,1
45,15,7,1
45,15,8,1
45,15,9,1
45,15,10,1
45,15,11,1
45,15,12,1
45,15,13,1
45,16,1,1
45,16,2,1
45,16,3,0
45,16,4,1
45,16,5,0
45,16,6,1
45,16,7,1
45,16,8,1
45,16,9,1
45,16,10,1
45,16,11,1
45,16,12,1
45,16,13,1
45,17,1,1
45,17,2,1
45,17,3,0
45,17,4,1
45,17,5,0
45,17,6,1
45,17,7,1
45,17,8,1
45,17,9,1
45,17,10,1
45,17,11,1
45,17,12,1
45,17,13,1
45,18,1,1
45,18,2,1
45,18,3,0
45,18,4,1
45,18,5,0
45,18,6,1
45,18,7,1
45,18,8,1
45,18,9,1
45,18,10,1
45,18,11,1
45,18,12,1
45,18,13,1
45,19,1,1
45,19,2,1
45,19,3,0
45,19,4,1
45,19,5,0
45,19,6,1
45,19,7,1
45,19,8,1
45,19,9,1
45,19,10,1
45,19,11,1
45,19,12,1
45,19,13,1
45,20,1,1
45,20,2,1
45,20,3,0
45,20,4,1
45,20,5,0
45,20,6,1
45,20,7,1
45,20,8,1
45,20,9,1
45,20,10,1
45,20,11,1
45,20,12,1
45,20,13,1
45,21,1,1
45,21,2,1
45,21,3,0
45,21,4,1
45,21,5,0
45,21,6,1
45,21,7,1
45,21,8,1
45,21,9,1
45,21,10,1
45,21,11,1
45,21,12,1
45,21,13,1
45,22,1,1
45,22,2,1
45,22,3,0
45,22,4,1
45,22,5,0
45,22,6,1
45,22,7,1
45,22,8,1
45,22,9,1
45,22,10,1
45,22,11,1
45,22,12,1
45,22,13,1
45,23,1,1
45,23,2,1
45,23,3,0
45,23,4,1
45,23,5,0
45,23,6,1
45,23,7,1
45,23,8,1
45,23,9,1
45,23,10,1
45,23,11,1
45,23,12,1
45,23,13,1
45,24,1,1
45,24,2,1
45,24,3,0
45,24,4,1
45,24,5,0
45,24,6,1
45,24,7,1
45,24,8,1
45,24,9,1
45,24,10,1
45,24,11,1
45,24,12,1
45,24,13,1
46,1,1,1
46,1,2,1
46,1,3,1
46,1,4,1
46,1,5,1
46,1,6,0
46,1,7,1
46,1,8,0
46,1,9,1
46,1,10,1
46,1,11,1
46,1,12,1
46,1,13,1
46,2,1,1
46,2,2,1
46,2,3,1
46,2,4,1
46,2,5,1
46,2,6,0
46,2,7,1
46,2,8,0
46,2,9,1
46,2,10,1
46,2,11,1
46,2,12,1
46,2,13,1
46,3,1,1
46,3,2,1
46,3,3,1
46,3,4,1
46,3,5,1
46,3,6,0
46,3,7,1
46,3,8,0
46,3,9,1
46,3,10,1
46,3,11,1
46,3,12,1
46,3,13,1
46,4,1,1
46,4,2,0
46,4,3,1
46,4,4,1
46,4,5,1
46,4,6,0
46,4,7,1
46,4,8,0
46,4,9,1
46,4,10,1
46,4,11,1
46,4,12,1
46,4,13,1
46,5,1,1
46,5,2,0
46,5,3,1
46,5,4,1
46,5,5,1
46,5,6,0
46,5,7,1
46,5,8,0
46,5,9,1
46,5,10,1
46,5,11,1
46,5,12,1
46,5,13,1
46,6,1,1
46,6,2,0
46,6,3,1
46,6,4,1
46,6,5,1
46,6,6,0
46,6,7,1
46,6,8,0
46,6,9,1
46,6,10,1
46,6,11,1
46,6,12,1
46,6,13,1
46,7,1,1
46,7,2,0
46,7,3,1
46,7,4,1
46,7,5,1
46,7,6,0
46,7,7,1
46,7,8,0
46,7,9,1
46,7,10,1
46,7,11,1
46,7,12,1
46,7,13,1
46,8,1,1
46,8,2,0
46,8,3,1
46,8,4,1
46,8,5,1
46,8,6,0
46,8,7,1
46,8,8,0
46,8,9,1
46,8,10,1
46,8,11,1
46,8,12,1
46,8,13,1
46,9,1,1
46,9,2,0
46,9,3,1
46,9,4,1
46,9,5,1
46,9,6,0
46,9,7,1
46,9,8,0
46,9,9,1
46,9,10,1
46,9,11,1
46,9,12,1
46,9,13,1
46,10,1,1
46,10,2,0
46,10,3,1
46,10,4,1
46,10,5,1
46,10,6,0
46,10,7,1
46,10,8,0
46,10,9,1
46,10,10,1
46,10,11,1
46,10,12,1
46,10,13,1
46,11,1,1
46,11,2,0
46,11,3,1
46,11,4,1
46,11,5,1
46,11,6,0
46,11,7,1
46,11,8,0
46,11,9,1
46,11,10,1
46,11,11,1
46,11,12,1
46,11,13,1
46,12,1,1
46,12,2,0
46,12,3,1
46,12,4,1
46,12,5,1
46,12,6,0
46,12,7,1
46,12,8,0
46,12,9,1
46,12,10,1
46,12,11,1
46,12,12,1
46,12,13,1
46,13,1,1
46,13,2,0
46,13,3,1
46,13,4,1
46,13,5,1
46,13,6,0
46,13,7,1
46,13,8,1
46,13,9,1
46,13,10,1
46,13,11,1
46,13,12,1
46,13,13,1
46,14,1,1
46,14,2,0
46,14,3,1
46,14,4,1
46,14,5,1
46,14,6,0
46,14,7,1
46,14,8,1
46,14,9,1
46,14,10,1
46,14,11,1
46,14,12,1
46,14,13,1
46,15,1,1
46,15,2,0
46,15,3,1
46,15,4,1
46,15,5,1
46,15,6,1
46,15,7,1
46,15,8,1
46,15,9,1
46,15,10,1
46,15,11,1
46,15,12,1
46,15,13,1
46,16,1,1
46,16,2,0
46,16,3,1
46,16,4,1
46,16,5,1
46,16,6,0
46,16,7,1
46,16,8,1
46,16,9,1
46,16,10,1
46,16,11,1
46,16,12,1
46,16,13,1
46,17,1,1
46,17,2,0
46,17,3,1
46,17,4,1
46,17,5,1
46,17,6,0
46,17,7,1
46,17,8,1
46,17,9,1
46,17,10,1
46,17,11,1
46,17,12,1
46,17,13,1
46,18,1,1
46,18,2,0
46,18,3,1
46,18,4,1
46,18,5,1
46,18,6,0
46,18,7,1
46,18,8,1
46,18,9,1
46,18,10,1
46,18,11,1
46,18,12,1
46,18,13,1
46,19,1,1
46,19,2,0
46,19,3,1
46,19,4,1
46,19,5,1
46,19,6,0
46,19,7,1
46,19,8,1
46,19,9,1
46,19,10,1
46,19,11,1
46,19,12,1
46,19,13,1
46,20,1,1
46,20,2,0
46,20,3,1
46,20,4,1
46,20,5,1
46,20,6,0
46,20,7,1
46,20,8,1
46,20,9,1
46,20,10,1
46,20,11,1
46,20,12,1
46,20,13,1
46,21,1,1
46,21,2,0
46,21,3,1
46,21,4,1
46,21,5,1
46,21,6,0
46,21,7,1
46,21,8,1
46,21,9,1
46,21,10,1
46,21,11,1
46,21,12,1
46,21,13,1
46,22,1,1
46,22,2,0
46,22,3,1
46,22,4,1
46,22,5,1
46,22,6,1
46,22,7,1
46,22,8,0
46,22,9,1
46,22,10,1
46,22,11,1
46,22,12,1
46,22,13,1
46,23,1,1
46,23,2,0
46,23,3,1
46,23,4,0
46,23,5,1
46,23,6,1
46,23,7,1
46,23,8,0
46,23,9,1
46,23,10,1
46,23,11,1
46,23,12,1
46,23,13,1
46,24,1,1
46,24,2,0
46,24,3,1
46,24,4,0
46,24,5,1
46,24,6,1
46,24,7,1
46,24,8,0
46,24,9,1
46,24,10,1
46,24,11,1
46,24,12,1
46,24,13,1
47,1,1,1
47,1,2,1
47,1,3,1
47,1,4,1
47,1,5,1
47,1,6,0
47,1,7,1
47,1,8,1
47,1,9,1
47,1,10,1
47,1,11,1
47,1,12,1
47,1,13,1
47,2,1,1
47,2,2,1
47,2,3,1
47,2,4,1
47,2,5,1
47,2,6,0
47,2,7,1
47,2,8,1
47,2,9,1
47,2,10,1
47,2,11,1
47,2,12,1
47,2,13,1
47,3,1,1
47,3,2,1
47,3,3,1
47,3,4,1
47,3,5,1
47,3,6,0
47,3,7,1
47,3,8,1
47,3,9,1
47,3,10,1
47,3,11,1
47,3,12,1
47,3,13,1
47,4,1,1
47,4,2,1
47,4,3,1
47,4,4,1
47,4,5,1
47,4,6,0
47,4,7,1
47,4,8,1
47,4,9,1
47,4,10,1
47,4,11,1
47,4,12,1
47,4,13,1
47,5,1,1
47,5,2,1
47,5,3,1
47,5,4,1
47,5,5,1
47,5,6,0
47,5,7,1
47,5,8,1
47,5,9,1
47,5,10,1
47,5,11,1
47,5,12,1
47,5,13,1
47,6,1,1
47,6,2,1
47,6,3,1
47,6,4,1
47,6,5,1
47,6,6,0
47,6,7,1
47,6,8,1
47,6,9,1
47,6,10,1
47,6,11,1
47,6,12,1
47,6,13,1
47,7,1,1
47,7,2,1
47,7,3,1
47,7,4,1
47,7,5,1
47,7,6,0
47,7,7,1
47,7,8,1
47,7,9,1
47,7,10,1
47,7,11,1
47,7,12,1
47,7,13,1
47,8,1,1
47,8,2,1
47,8,3,1
47,8,4,1
47,8,5,1
47,8,6,0
47,8,7,1
47,8,8,1
47,8,9,1
47,8,10,1
47,8,11,1
47,8,12,1
47,8,13,1
47,9,1,0
47,9,2,1
47,9,3,0
47,9,4,1
47,9,5,1
47,9,6,0
47,9,7,0
47,9,8,1
47,9,9,0
47,9,10,1
47,9,11,0
47,9,12,0
47,9,13,0
47,10,1,0
47,10,2,0
47,10,3,1
47,10,4,1
47,10,5,1
47,10,6,0
47,10,7,0
47,10,8,1
47,10,9,1
47,10,10,1
47,10,11,1
47,10,12,0
47,10,13,1
47,11,1,1
47,11,2,0
47,11,3,1
47,11,4,1
47,11,5,1
47,11,6,1
47,11,7,1
47,11,8,1
47,11,9,1
47,11,10,1
47,11,11,1
47,11,12,1
47,11,13,1
47,12,1,1
47,12,2,0
47,12,3,1
47,12,4,1
47,12,5,1
47,12,6,1
47,12,7,1
47,12,8,1
47,12,9,1
47,12,10,1
47,12,11,1
47,12,12,1
47,12,13,1
47,13,1,1
47,13,2,0
47,13,3,1
47,13,4,1
47,13,5,1
47,13,6,1
47,13,7,1
47,13,8,1
47,13,9,1
47,13,10,1
47,13,11,1
47,13,12,1
47,13,13,1
47,14,1,1
47,14,2,0
47,14,3,1
47,14,4,1
47,14,5,1
47,14,6,1
47,14,7,1
47,14,8,1
47,14,9,1
47,14,10,1
47,14,11,1
47,14,12,1
47,14,13,1
47,15,1,1
47,15,2,0
47,15,3,1
47,15,4,1
47,15,5,1
47,15,6,1
47,15,7,1
47,15,8,1
47,15,9,1
47,15,10,1
47,15,11,1
