"iso2c","year","hrv_mean"
"DK",1986,3.39974409309779
"DK",1987,3.55544389720642
"DK",1988,3.55595535123891
"DK",1989,3.45678592976383
"DK",1990,3.37459831397161
"DK",1991,3.48703966655792
"DK",1992,3.25747840475472
"DK",1993,3.59112804382558
"DK",1994,3.82952864882227
"DK",1995,3.74492903518422
"DK",1996,3.467568380739
"DK",1997,3.06861511506826
"DK",1998,3.58174274114772
"DK",1999,3.83243772324624
"DK",2000,4.3436240350202
"DK",2001,4.38856253434661
"DK",2002,4.17599059040059
"DK",2003,3.76323856964428
"DK",2004,2.90957318701596
"DK",2005,-0.679084436987767
"DK",2006,-0.682859180889551
"DK",2007,-0.685309307286707
"DK",2008,-0.684730215335115
"DK",2009,-0.684732657188394
"DK",2010,-0.685171818257238
"DO",1980,0.349950508758181
"DO",1981,0.499233345020978
"DO",1982,0.548390792487245
"DO",1983,0.590386157947065
"DO",1984,0.347782796085588
"DO",1985,0.455359829128662
"DO",1986,0.310836652064075
"DO",1987,0.226257533574883
"DO",1988,0.206613867624525
"DO",1989,0.0415983164193813
"DO",1990,0.118193855945994
"DO",1991,0.722637262504507
"DO",1992,1.19688316778236
"DO",1993,1.35135026537463
"DO",1994,1.41308820583893
"DO",1995,1.41075629329216
"DO",1996,1.45134798345515
"DO",1997,1.34273836549752
"DO",1998,0.898502800812111
"DO",1999,0.861292554905383
"DO",2000,1.11948728037853
"DO",2001,1.85893094218668
"DO",2002,2.40908759146834
"DO",2003,2.61931642951641
"DO",2004,2.82316865278105
"DO",2005,2.83321241281958
"DO",2006,2.85010541836929
"DO",2007,2.86317051276939
"DO",2008,2.33391059280491
"DO",2009,2.06854907985717
"DO",2010,1.52495319191859
"DZ",1980,0.662494282607571
"DZ",1981,0.890058072186478
"DZ",1982,0.931077916130868
"DZ",1983,0.885455937273728
"DZ",1984,0.940680776273787
"DZ",1985,0.960676205202323
"DZ",1986,0.980906782290677
"DZ",1987,0.97447855842084
"DZ",1988,1.04756945953104
"DZ",1989,1.0808883507769
"DZ",1990,1.00523248026337
"DZ",1991,0.738941919127457
"DZ",1992,-0.830143831362956
"DZ",1993,-0.835292134596064
"DZ",1994,-0.833289663311371
"DZ",1995,-0.832489631235584
"DZ",1996,-0.834393068601852
"DZ",1997,-0.83200375845106
"DZ",1998,-0.834820804940085
"DZ",1999,-0.833536987551249
"DZ",2000,-0.832961209790142
"DZ",2001,-0.825666678433199
"DZ",2002,-0.8320687024478
"DZ",2003,-0.824600291566422
"DZ",2004,-0.820775884941846
"DZ",2005,1.28562601395663
"DZ",2006,1.38477829796598
"DZ",2007,1.39975662789776
"DZ",2008,1.20310673620482
"DZ",2009,0.989745710420325
"DZ",2010,-0.343795143330409
"EC",1980,0.457811378942227
"EC",1981,0.63013450825416
"EC",1982,0.642440790181683
"EC",1983,0.641582560387112
"EC",1984,0.658172225265257
"EC",1985,0.641853010908099
"EC",1986,0.741552939143929
"EC",1987,0.934428502732084
"EC",1988,1.39590027722136
"EC",1989,1.46093817654745
"EC",1990,1.8156589608727
"EC",1991,1.91070910920163
"EC",1992,1.89632737742626
"EC",1993,2.12182340716555
"EC",1994,2.30623407053362
"EC",1995,2.38836933053303
"EC",1996,2.36594245811522
"EC",1997,2.41197162850658
"EC",1998,2.71630563324596
"EC",1999,2.9964837674222
"EC",2000,3.04450441599605
"EC",2001,3.00886628455069
"EC",2002,2.69379206863634
"EC",2003,2.86906296155946
"EC",2004,3.06391392312843
"EC",2005,3.12501720953258
"EC",2006,3.00449862284055
"EC",2007,2.61476185783227
"EC",2008,2.3642587466646
"EC",2009,2.04226798576476
"EC",2010,1.24120117913319
"EG",1980,1.09987351394735
"EG",1981,1.60306214565061
"EG",1982,1.78490515621004
"EG",1983,1.77233824902817
"EG",1984,1.56065560787299
"EG",1985,1.01891075316283
"EG",1986,0.961618263104611
"EG",1987,0.938851464310247
"EG",1988,1.12450307341026
"EG",1989,1.66496893784856
"EG",1990,1.79735082254335
"EG",1991,1.81477677093322
"EG",1992,2.02834383870642
"EG",1993,2.48667988859229
"EG",1994,2.76970400491047
"EG",1995,2.72421917918781
"EG",1996,2.35893440902925
"EG",1997,2.79474747456817
"EG",1998,2.91300700944831
"EG",1999,3.09533175097859
"EG",2000,3.17100814954586
"EG",2001,3.32705492522868
"EG",2002,3.35417003715402
"EG",2003,3.38841315902759
"EG",2004,3.40809512420172
"EG",2005,3.38300449406935
"EG",2006,3.19880795209875
"EG",2007,2.94698976768219
"EG",2008,2.18158194797124
"EG",2009,1.64998133114222
"EG",2010,1.46651860778165
"ES",1980,1.74075917407123
"ES",1981,3.02855859322093
"ES",1982,3.44929044750175
"ES",1983,3.61551723100214
"ES",1984,3.76766322548741
"ES",1985,3.98697182827223
"ES",1986,4.51972993352237
"ES",1987,5.17680558705856
"ES",1988,5.55825914843525
"ES",1989,5.823541574001
"ES",1990,6.11220340900656
"ES",1991,6.20924377720807
"ES",1992,6.29574073127277
"ES",1993,6.40735054912602
"ES",1994,6.37644753465968
"ES",1995,6.23913841687163
"ES",1996,6.09055763905642
"ES",1997,5.96581529561419
"ES",1998,6.45435249905302
"ES",1999,7.2540215097684
"ES",2000,7.78235353418557
"ES",2001,7.92643108880933
"ES",2002,7.86306978911426
"ES",2003,7.54789580124053
"ES",2004,7.27745373268566
"ES",2005,7.07741341236984
"ES",2006,6.90877350912061
"ES",2007,6.61470262991935
"ES",2008,6.20691613057372
"ES",2009,5.52036117002039
"ES",2010,4.93452969838667
"ET",1980,-0.695666005123686
"ET",1981,-0.0395443668511788
"ET",1982,-0.0211995201184845
"ET",1983,-0.00600803501112807
"ET",1984,0.0679058674815724
"ET",1985,0.0338040029001508
"ET",1986,0.0519221437672485
"ET",1987,0.116785305386862
"ET",1988,0.0166722314906194
"ET",1989,0.029542161501796
"ET",1990,0.061780757539911
"ET",1991,0.14262429801177
"ET",1992,0.120280501175981
"ET",1993,0.634593834789125
"ET",1994,0.620875978867323
"ET",1995,0.680416877212962
"ET",1996,0.357934824748187
"ET",1997,0.677671664056775
"ET",1998,0.739312268077923
"ET",1999,1.03122227479042
"ET",2000,0.76887452258639
"ET",2001,0.72140063981423
"ET",2002,0.78517427483614
"ET",2003,0.985738989026775
"ET",2004,1.65411187058565
"ET",2005,2.10845388973199
"ET",2006,1.3994674071876
"ET",2007,1.16194334269336
"ET",2008,1.06427903543997
"ET",2009,0.870895987045196
"ET",2010,0.65427478966348
"FI",1980,1.62446522239854
"FI",1981,2.5706359588829
"FI",1982,2.96773691998895
"FI",1983,3.05219732966736
"FI",1984,3.0768987603133
"FI",1985,3.11515689342423
"FI",1986,3.11571781899613
"FI",1987,3.15343596017033
"FI",1988,3.16594874316865
"FI",1989,3.25678348724118
"FI",1990,3.41024703588372
"FI",1991,3.61146279086954
"FI",1992,3.63264716453248
"FI",1993,3.84881397611546
"FI",1994,4.08255649746346
"FI",1995,4.81054160540261
"FI",1996,5.15384627854772
"FI",1997,5.22330594184264
"FI",1998,5.47978005379693
"FI",1999,6.12176884510775
"FI",2000,6.53431319235953
"FI",2001,6.76850679178336
"FI",2002,6.88622823772281
"FI",2003,6.86590386300446
"FI",2004,6.7531364960443
"FI",2005,6.500974266568
"FI",2006,6.22620410844619
"FI",2007,5.96308421379649
"FI",2008,5.62146939901846
"FI",2009,5.00840823892874
"FI",2010,4.52137040395524
"FJ",1980,-0.611923532013359
"FJ",1981,-0.612470315629383
"FJ",1982,-0.618414899129035
"FJ",1983,-0.617357393867531
"FJ",1984,-0.619961703529954
"FJ",1985,-0.616305558800951
"FJ",1986,-0.625763975633384
"FJ",1987,-0.630974326355046
"FJ",1988,-0.635285143025506
"FJ",1989,-0.623338828005559
"FJ",1990,-0.620461909867872
"FJ",1991,-0.628349906478485
"FJ",1992,-0.630704819953462
"FJ",1993,-0.630592779231688
"FJ",1994,-0.620529532167877
"FJ",1995,-0.646731721688335
"FJ",1996,-0.649934442248121
"FJ",1997,-0.653820082954022
"FJ",1998,-0.649996068331346
"FJ",1999,-0.647534197550572
"FJ",2000,-0.561742918420627
"FJ",2001,-0.616081111027127
"FJ",2002,-0.619115522600675
"FJ",2003,-0.615819293557223
"FJ",2004,-0.593295446460695
"FJ",2005,-0.583774268402755
"FJ",2006,-0.603473296104303
"FJ",2007,-0.598742021661541
"FJ",2008,-0.618034121666923
"FJ",2009,-0.677286274804796
"FJ",2010,-0.680249580650064
"FR",1980,1.4683356331215
"FR",1981,2.31599135296892
"FR",1982,2.75016824400769
"FR",1983,3.34077610600244
"FR",1984,3.41380267273109
"FR",1985,3.63047347193086
"FR",1986,3.74932654938068
"FR",1987,3.80535355531851
"FR",1988,3.95166248109769
"FR",1989,4.06550729144758
"FR",1990,4.12482131875186
"FR",1991,4.17234435179637
"FR",1992,4.25913282982257
"FR",1993,4.33694248681306
"FR",1994,4.36382306104616
"FR",1995,4.40037594061149
"FR",1996,4.35899856796211
"FR",1997,4.01980203844395
"FR",1998,3.56894406344069
"FR",1999,4.59730529734368
"FR",2000,5.15001399729731
"FR",2001,5.60393688967842
"FR",2002,6.04212374250443
"FR",2003,6.62040402170806
"FR",2004,6.77864602511673
"FR",2005,6.58683718988727
"FR",2006,6.4307443114129
"FR",2007,6.1648773326652
"FR",2008,5.75806623705307
"FR",2009,5.00123491057059
"FR",2010,4.3363593598552
"GA",1980,0.158129003697157
"GA",1981,0.3987746400383
"GA",1982,0.427627975636345
"GA",1983,0.411058707545125
"GA",1984,0.0416790879986103
"GA",1985,0.00870769270386064
"GA",1986,0.00611524834347399
"GA",1987,0.0176754738805958
"GA",1988,0.0249390481000429
"GA",1989,0.0102963605587697
"GA",1990,-0.0445210141139407
"GA",1991,-0.0585687623761609
"GA",1992,0.206303042210328
"GA",1993,1.31054018580514
"GA",1994,0.654921889639155
"GA",1995,0.242934939901551
"GA",1996,0.617338855406997
"GA",1997,0.662803365162409
"GA",1998,0.615908538232307
"GA",1999,0.752799710565431
"GA",2000,0.731767108395154
"GA",2001,0.716503469722019
"GA",2002,0.673044107689703
"GA",2003,0.681192394099622
"GA",2004,0.711877778821195
"GA",2005,0.932104052207258
"GA",2006,-0.832420404845977
"GA",2007,-0.83701329008769
"GA",2008,-0.837735034683349
"GA",2009,-0.838866341642521
"GA",2010,-0.848900312838826
"GB",1980,1.11421691273645
"GB",1981,1.68493292540459
"GB",1982,1.96653864050798
"GB",1983,2.45948846717322
"GB",1984,2.82458353299648
"GB",1985,3.07321088638763
"GB",1986,3.44831490551102
"GB",1987,4.0423863200779
"GB",1988,4.44597172278474
"GB",1989,4.77886395006634
"GB",1990,5.03006939423934
"GB",1991,5.19814024635584
"GB",1992,5.13772386092288
"GB",1993,4.90261387187584
"GB",1994,4.911506161669
"GB",1995,4.88885422264729
"GB",1996,4.90399747101981
"GB",1997,4.90876674353952
"GB",1998,5.21533861066712
"GB",1999,5.53935415892851
"GB",2000,5.72491466247734
"GB",2001,5.65179884243729
"GB",2002,5.64123727066376
"GB",2003,5.58606222924699
"GB",2004,5.57278432211268
"GB",2005,5.4784215051812
"GB",2006,5.37216432300608
"GB",2007,5.21357433942158
"GB",2008,4.95561682416519
"GB",2009,4.40765558315717
"GB",2010,4.01379693180582
"GH",1980,-0.105723544859877
"GH",1981,-0.0773823772182417
"GH",1982,-0.0776591995377844
"GH",1983,-0.118723005962768
"GH",1984,-0.151415736814942
"GH",1985,-0.335084844091215
"GH",1986,-0.361585634237905
"GH",1987,-0.344748294967654
"GH",1988,-0.352066314124809
"GH",1989,-0.378300803914104
"GH",1990,-0.352854673378478
"GH",1991,-0.354776436019644
"GH",1992,-0.0296724185714829
"GH",1993,-0.364470775205854
"GH",1994,-0.379078540483979
"GH",1995,-0.382621187855339
"GH",1996,-0.20948485303024
"GH",1997,-0.183448257883128
"GH",1998,-0.162182656341139
"GH",1999,0.102392625055387
"GH",2000,0.384911287746976
"GH",2001,-0.0431428076138988
"GH",2002,-0.234844679307735
"GH",2003,-0.151582148061955
"GH",2004,-0.307991599981702
"GH",2005,-0.110706396427686
"GH",2006,0.294606941621752
"GH",2007,0.0500458141202191
"GH",2008,0.0551850128974871
"GH",2009,0.0661186191658009
"GH",2010,-0.0477043083961979
"GM",1980,-0.682689172859276
"GM",1981,-0.688155800387177
"GM",1982,-0.631946365977552
"GM",1983,-0.632618356711345
"GM",1984,-0.685206687909061
"GM",1985,-0.686173713831622
"GM",1986,-0.686509626019501
"GM",1987,-0.627483601646386
"GM",1988,-0.626629585318956
"GM",1989,-0.624630367625883
"GM",1990,-0.622628953942009
"GM",1991,-0.627224819089788
"GM",1992,-0.625218712626837
"GM",1993,-0.609652202137662
"GM",1994,-0.625499888792642
"GM",1995,-0.586816799793524
"GM",1996,-0.586222286571477
"GM",1997,-0.60538822097982
"GM",1998,-1.02369243158188
"GM",1999,-1.03731421484591
"GM",2000,-0.99756433658442
"GM",2001,-1.04417914302914
"GM",2002,-1.02033281017285
"GM",2003,-0.590478563662756
"GM",2004,-0.556871483107002
"GM",2005,-0.562258982118859
"GM",2006,-0.567396721160221
"GM",2007,-0.559580162250911
"GM",2008,-0.56640196479241
"GM",2009,-0.571108329217873
"GM",2010,-0.576599443049587
"GN",1980,-2.90610406534371
"GN",1981,-3.90220819494337
"GN",1982,-4.17960258075379
"GN",1983,-4.10171813411088
"GN",1984,-3.83387252040557
"GN",1985,-3.09299459450389
"GN",1986,-0.655924498052718
"GN",1987,-0.640643933668187
"GN",1988,-0.650035201242705
"GN",1989,-0.626519263444509
"GN",1990,-0.624394741098191
"GN",1991,-0.603499357051411
"GN",1992,-0.608074149216441
"GN",1993,-0.605975507139816
"GN",1994,-0.578237467911539
"GN",1995,-0.549145037429646
"GN",1996,-0.556430811793765
"GN",1997,-0.55950570969496
"GN",1998,-0.554389508354774
"GN",1999,-0.572466874318367
"GN",2000,-0.556005311891122
"GN",2001,-0.549469880169868
"GN",2002,-0.599810583678803
"GN",2003,-0.630455404782909
"GN",2004,-0.649664039110038
"GN",2005,-0.643606502631153
"GN",2006,-0.639481278669745
"GN",2007,-0.60627449508666
"GN",2008,-0.604380704722354
"GN",2009,-0.635940095270616
"GN",2010,-0.641875254704208
"GR",1980,0.625471742194448
"GR",1981,2.19935082238129
"GR",1982,2.46082033037322
"GR",1983,2.9837360211589
"GR",1984,3.09364481461657
"GR",1985,2.95319554600542
"GR",1986,3.080816922228
"GR",1987,3.15953455062867
"GR",1988,3.09251071662242
"GR",1989,3.07324788341056
"GR",1990,3.10792421417977
"GR",1991,3.05010767621415
"GR",1992,3.03772186101199
"GR",1993,3.66838812404367
"GR",1994,3.79203865173789
"GR",1995,3.8703859292365
"GR",1996,3.81027256135676
"GR",1997,2.97595855438789
"GR",1998,-0.820797346497445
"GR",1999,3.69750556442504
"GR",2000,4.80838140333519
"GR",2001,5.2453166701768
"GR",2002,5.29043740890248
"GR",2003,5.53596945883565
"GR",2004,5.34625304868897
"GR",2005,5.29900805771727
"GR",2006,4.7989333731568
"GR",2007,4.30586717359296
"GR",2008,3.53032713865171
"GR",2009,3.09378015994466
"GR",2010,3.27463223545064
"GT",1980,0.416266938047524
"GT",1981,0.957889943595878
"GT",1982,1.03778786117768
"GT",1983,0.666596347226414
"GT",1984,0.50411069712997
"GT",1985,0.515712817387032
"GT",1986,0.6425780906308
"GT",1987,0.87911802924869
"GT",1988,0.637956338567685
"GT",1989,1.00769600750733
"GT",1990,0.978833414947577
"GT",1991,0.978290286099343
"GT",1992,0.614255732600921
"GT",1993,0.730883139445914
"GT",1994,1.19736354409331
"GT",1995,0.730312423881471
"GT",1996,0.689324576263336
"GT",1997,0.693258931871553
"GT",1998,1.27560873248275
"GT",1999,0.904599056162141
"GT",2000,1.43307690458376
"GT",2001,1.24244832975892
"GT",2002,2.028377026581
"GT",2003,2.13379858319173
"GT",2004,2.06855368192335
"GT",2005,1.32246753572652
"GT",2006,1.54722218613147
"GT",2007,1.17835256775915
"GT",2008,1.08102802514396
"GT",2009,0.986948114088791
"GT",2010,1.02333370364514
"GW",1980,-1.92637447888982
"GW",1981,-1.98218372911187
"GW",1982,-0.696816074119126
"GW",1983,-0.696102009103986
"GW",1984,-0.696015440500993
"GW",1985,-0.696517091140198
"GW",1986,-0.744991595064547
"GW",1987,-0.744725585969375
"GW",1988,-0.744115315673459
"GW",1989,-0.695445072930738
"GW",1990,-0.693136582083082
"GW",1991,-0.695612352549687
"GW",1992,-0.695289844859509
"GW",1993,-0.695259927161219
"GW",1994,-0.695660872511526
"GW",1995,-0.688360240830717
"GW",1996,-0.689853040638387
"GW",1997,-0.692376457812657
"GW",1998,-1.76911084033955
"GW",1999,-1.7839117649634
"GW",2000,-1.25758926975609
"GW",2001,-0.671020701866092
"GW",2002,-0.657113614491971
"GW",2003,-0.688090180547712
"GW",2004,-0.683558654633191
"GW",2005,-0.683679735391023
"GW",2006,-0.697307961474089
"GW",2007,-0.691827047468996
"GW",2008,-0.69412751275807
"GW",2009,-0.697933353402985
"GW",2010,-0.693903006353668
"GY",1980,-0.655262346854117
"GY",1981,-0.63471383744913
"GY",1982,-0.653461535368258
"GY",1983,-0.651499585595106
"GY",1984,-0.65128166491229
"GY",1985,-0.684444273761056
"GY",1986,-1.59910846769289
"GY",1987,-1.68854713963154
"GY",1988,-1.80659758778409
"GY",1989,-1.81100497643429
"GY",1990,-1.65002624707682
"GY",1991,-1.46883257482861
"GY",1992,-0.64725250467776
"GY",1993,-0.656196345534825
"GY",1994,-0.655419077186078
"GY",1995,-0.652696562500404
"GY",1996,-0.650224836219259
"GY",1997,-0.609446332615941
"GY",1998,-0.627780825754852
"GY",1999,-0.622709367927764
"GY",2000,-0.575246970748344
"GY",2001,-0.594233725701848
"GY",2002,-0.608294202570066
"GY",2003,-0.627101671437818
"GY",2004,-0.61542477474978
"GY",2005,-0.613806841977306
"GY",2006,-0.616869124819245
"GY",2007,-0.614097927379424
"GY",2008,-0.626657687747307
"GY",2009,-0.625297242192489
"GY",2010,-0.62427371374867
"HN",1980,0.710310059024576
"HN",1981,0.879561406098502
"HN",1982,1.08948607944075
"HN",1983,1.06586411564569
"HN",1984,0.891298603086305
"HN",1985,0.788068625907697
"HN",1986,0.810837886145062
"HN",1987,0.736260746675304
"HN",1988,0.760746713369672
"HN",1989,0.926923109188069
"HN",1990,1.81744495176521
"HN",1991,1.84350587465476
"HN",1992,1.82744344739191
"HN",1993,1.28019459097075
"HN",1994,1.86877636700176
"HN",1995,2.07299361610066
"HN",1996,2.11898862708736
"HN",1997,2.11349080927717
"HN",1998,2.14637826407051
"HN",1999,1.92798572877875
"HN",2000,1.24831971787787
"HN",2001,1.87818046435831
"HN",2002,2.06579706038076
"HN",2003,2.09043477205012
"HN",2004,2.0342538874546
"HN",2005,1.96839181819314
"HN",2006,1.83630444225577
"HN",2007,1.51483372188358
"HN",2008,0.339132525010728
"HN",2009,0.545586311282327
"HN",2010,0.190235002406633
"HT",1980,-0.688366353088094
"HT",1981,-0.681094117126467
"HT",1982,-0.68859088350728
"HT",1983,-0.688018808503321
"HT",1984,-0.69390974505984
"HT",1985,-0.693501120954391
"HT",1986,-0.693825793410409
"HT",1987,-0.693663907148889
"HT",1988,-0.686431688925095
"HT",1989,-0.692663562926102
"HT",1990,-0.685110526126772
"HT",1991,-0.608232442829579
"HT",1992,-0.616398461096931
"HT",1993,-0.61474765062189
"HT",1994,-0.682419370843753
"HT",1995,-0.661100704096808
"HT",1996,-0.659365025982657
"HT",1997,-0.662038536040347
"HT",1998,-0.686346549240256
"HT",1999,-0.681802977007327
"HT",2000,-0.670721419336999
"HT",2001,-0.673891505565457
"HT",2002,-0.685742410923999
"HT",2003,-0.685306416565743
"HT",2004,-0.595073310577818
"HT",2005,-0.58806168963111
"HT",2006,-0.403823555103358
"HT",2007,-0.385950136372816
"HT",2008,-0.387592849332357
"HT",2009,-0.40231148894238
"HT",2010,-0.587844560161745
"HU",1980,-0.83330827587703
"HU",1981,-0.833654220329176
"HU",1982,0.783310267053408
"HU",1983,1.03935687764521
"HU",1984,1.03078255820575
"HU",1985,1.03627173312712
"HU",1986,1.03388359820662
"HU",1987,1.05936606674433
"HU",1988,1.05359335169795
"HU",1989,1.15156457785236
"HU",1990,1.30079875841726
"HU",1991,1.16547215868519
"HU",1992,2.35675608666219
"HU",1993,2.69222206456696
"HU",1994,3.7926895203206
"HU",1995,5.39599703374864
"HU",1996,6.12734184795513
"HU",1997,6.80945471747642
"HU",1998,7.64964107527616
"HU",1999,8.47897103749831
"HU",2000,9.12446119533354
"HU",2001,9.70308307840604
"HU",2002,9.96082145364898
"HU",2003,9.93271048116844
"HU",2004,9.98110279339043
"HU",2005,9.89538449846083
"HU",2006,9.53562631863483
"HU",2007,9.07156828585994
"HU",2008,7.98110552194418
"HU",2009,6.47864518736103
"HU",2010,5.48100177577924
"ID",1980,-0.828987153160888
"ID",1981,0.256593867497529
"ID",1982,0.754555458692459
"ID",1983,0.52265695878559
"ID",1984,0.552828473940425
"ID",1985,0.91532004780193
"ID",1986,1.00180541288848
"ID",1987,1.00719076096688
"ID",1988,1.43039226715973
"ID",1989,1.63228773932939
"ID",1990,1.46492830485684
"ID",1991,1.45072257324925
"ID",1992,1.57274507424853
"ID",1993,1.45086436634672
"ID",1994,1.02469274229515
"ID",1995,0.949189499472192
"ID",1996,1.08864093056299
"ID",1997,1.00031223602646
"ID",1998,0.876925575609637
"ID",1999,0.921673168104155
"ID",2000,1.1464389594805
"ID",2001,1.81844282272092
"ID",2002,2.72013269409656
"ID",2003,3.20144990734003
"ID",2004,3.62887039138019
"ID",2005,3.82430761285263
"ID",2006,3.75879625503695
"ID",2007,3.57193909226122
"ID",2008,3.12434420299489
"ID",2009,2.99743323671265
"ID",2010,2.51324773392519
"IE",1980,0.523370602353969
"IE",1981,0.802868227766264
"IE",1982,1.00778867348713
"IE",1983,2.1055585177388
"IE",1984,2.5439420926881
"IE",1985,2.66013519498459
"IE",1986,2.78041719901072
"IE",1987,2.85866113396745
"IE",1988,3.1227434629227
"IE",1989,3.26222170835078
"IE",1990,3.55097358254591
"IE",1991,3.69241758446824
"IE",1992,3.74662123469779
"IE",1993,3.83312940424656
"IE",1994,4.00971964308478
"IE",1995,4.2224656131389
"IE",1996,4.27827630242393
"IE",1997,4.22336736482194
"IE",1998,4.43614395998783
"IE",1999,4.62628232526092
"IE",2000,4.62233792570677
"IE",2001,4.99708938637598
"IE",2002,5.47405449625245
"IE",2003,5.7171514330889
"IE",2004,5.9350107641816
"IE",2005,5.93350931303652
"IE",2006,5.70969016649304
"IE",2007,5.49800650709595
"IE",2008,5.18053263970889
"IE",2009,4.55838063704758
"IE",2010,3.96682911963476
"IL",1980,0.195545094785516
"IL",1981,0.286127266369384
"IL",1982,0.291034357360709
"IL",1983,0.364557783113217
"IL",1984,0.366696653601637
"IL",1985,0.347557357530577
"IL",1986,0.362692531805992
"IL",1987,0.36015781370421
"IL",1988,0.375213772717662
"IL",1989,0.369969149343731
"IL",1990,0.392689618696573
"IL",1991,0.388910389943424
"IL",1992,0.377082016349751
"IL",1993,0.419424769576357
"IL",1994,0.595014863780422
"IL",1995,2.23056062522117
"IL",1996,2.74979956984287
"IL",1997,3.03174821183529
"IL",1998,3.30526150867825
"IL",1999,3.67568366559155
"IL",2000,3.87185051158662
"IL",2001,4.0583823062117
"IL",2002,4.08274587372063
"IL",2003,4.11589853969159
"IL",2004,4.08983973054169
"IL",2005,4.08017424651283
"IL",2006,3.97658196700885
"IL",2007,3.69384250262881
"IL",2008,3.00597378681753
"IL",2009,2.27775374383378
"IL",2010,1.24190847833608
"IN",1980,0.406371658958318
"IN",1981,0.585901235659395
"IN",1982,0.424949853966179
"IN",1983,0.621322927780037
"IN",1984,0.673002802247425
"IN",1985,0.675777130781515
"IN",1986,0.732932284133776
"IN",1987,0.862734140179248
"IN",1988,0.892704790044531
"IN",1989,0.842965331613767
"IN",1990,0.856611250695403
"IN",1991,0.987748094611634
"IN",1992,1.06318816985366
"IN",1993,1.26456986356238
"IN",1994,1.74284987797385
"IN",1995,1.39274752347289
"IN",1996,1.29047353725824
"IN",1997,1.33888939149617
"IN",1998,1.27582369340308
"IN",1999,1.48051846378453
"IN",2000,2.05491463420603
"IN",2001,1.62291843133077
"IN",2002,1.51976700057302
"IN",2003,1.63439764517363
"IN",2004,1.91262063379289
"IN",2005,2.47872998746154
"IN",2006,1.53846965324049
"IN",2007,1.22219901401755
"IN",2008,1.15006475383307
"IN",2009,1.20286233419762
"IN",2010,1.54449172309698
"IQ",1980,-0.911031918106251
"IQ",1981,-0.929649534117816
"IQ",1982,-0.933076112645279
"IQ",1983,-0.929117585383516
"IQ",1984,-0.935785031443533
"IQ",1985,-0.928966960047931
"IQ",1986,-0.931558850978892
"IQ",1987,-0.930743959496853
"IQ",1988,-0.931506179735061
"IQ",1989,-0.934731847809442
"IQ",1990,-1.05615710533565
"IQ",1991,-1.08797639641458
"IQ",1992,-1.09934593756526
"IQ",1993,-1.07620569620645
"IQ",1994,-1.09755767210979
"IQ",1995,-1.10771195712893
"IQ",1996,-1.07147529590515
"IQ",1997,-0.956675564864891
"IQ",1998,-0.9434124938907
"IQ",1999,-0.923898027719694
"IQ",2000,-0.879230706853518
"IQ",2001,-0.882155798063858
"IQ",2002,-0.883340236734414
"IQ",2003,-0.97306758656265
"IQ",2004,-0.861618407898103
"IQ",2005,-0.630302556027982
"IQ",2006,-0.608161774015193
"IQ",2007,-0.594776042457632
"IQ",2008,-0.604131479220829
"IQ",2009,-0.623810801598347
"IQ",2010,-0.634896153516056
"IR",1980,-0.220885689513792
"IR",1981,-0.660567203756447
"IR",1982,-0.663467594091475
"IR",1983,-0.662441114111247
"IR",1984,-0.666809180240417
"IR",1985,-0.665634363850951
"IR",1986,-0.660242350883577
"IR",1987,-0.661259310260619
"IR",1988,-0.656192368009096
"IR",1989,-0.0624641130483143
"IR",1990,-0.0258382117285673
"IR",1991,-0.667354423392517
"IR",1992,-0.6681140180952
"IR",1993,0.0353370600825735
"IR",1994,0.165093136593626
"IR",1995,0.143084066806979
"IR",1996,0.634285102550391
"IR",1997,0.745111137112202
"IR",1998,0.7211281667734
"IR",1999,0.794845081915884
"IR",2000,0.576669748064387
"IR",2001,-0.828990775596378
"IR",2002,-0.832797533120781
"IR",2003,-0.833269413035016
"IR",2004,-0.832088389661461
"IR",2005,-0.826311681284862
"IR",2006,-0.827660260767129
"IR",2007,-0.831066860263229
"IR",2008,-0.854641650655459
"IR",2009,-0.879913818370668
"IR",2010,-0.908029636468199
"IT",1980,1.12647091227452
"IT",1981,1.86647372663817
"IT",1982,2.33666380949128
"IT",1983,3.60650957003521
"IT",1984,4.13065789664312
"IT",1985,4.39899587921679
"IT",1986,4.31413094158089
"IT",1987,4.16780530087373
"IT",1988,4.31521418977563
"IT",1989,4.17251011891332
"IT",1990,4.31796243970105
"IT",1991,4.60326456527188
"IT",1992,5.24315784813603
"IT",1993,5.93792669635427
"IT",1994,6.27974092061535
"IT",1995,6.35735438837972
"IT",1996,6.39256114685268
"IT",1997,6.12810958254349
"IT",1998,6.52316390262731
"IT",1999,7.30432121938224
"IT",2000,7.78142911444274
"IT",2001,7.71217902360212
"IT",2002,7.46612566290346
"IT",2003,7.0593590608594
"IT",2004,7.20483019563036
"IT",2005,7.22468741735122
"IT",2006,7.16120236935503
"IT",2007,6.91088581711096
"IT",2008,6.38398884614666
"IT",2009,5.51177120866065
"IT",2010,4.8301102107972
"JM",1980,-0.114376546919711
"JM",1981,-0.0454834673484489
"JM",1982,-0.0718810557180804
"JM",1983,-0.0413530491135894
"JM",1984,-0.0293338882460105
"JM",1985,0.04560116015158
"JM",1986,0.0594172054702871
"JM",1987,0.0554832556616298
"JM",1988,0.0655042674514533
"JM",1989,0.084498987780469
