"country","iso2c","year","median","lower_95","lower_90","upper_90","upper_95","se"
"Argentina","AR","1990",0.5633955,-0.105073,-0.0006723,-0.0006723,-0.105073,0.0006084
"Argentina","AR","1991",0.543776,-0.0162692,-0.0345699,-0.0345699,-0.0162692,0.0005896
"Argentina","AR","1992",0.5641065,0.0080697,0.127747,0.127747,0.0080697,0.000565
"Argentina","AR","1993",0.59549,0.0572423,0.163718,0.163718,0.0572423,0.0005237
"Argentina","AR","1994",0.647187,0.100553,0.238812,0.238812,0.100553,0.0004908
"Argentina","AR","1995",0.6628025,0.160028,0.277008,0.277008,0.160028,0.0004549
"Argentina","AR","1996",0.712483,0.282555,0.326094,0.326094,0.282555,0.0004763
"Argentina","AR","1997",0.7967685,0.299349,0.389718,0.389718,0.299349,0.0005017
"Argentina","AR","1998",0.84743,0.387869,0.40686,0.40686,0.387869,0.0004965
"Argentina","AR","1999",0.852692,0.432576,0.533619,0.533619,0.432576,0.000488
"Argentina","AR","2000",0.8556325,0.450659,0.462064,0.462064,0.450659,0.0005548
"Argentina","AR","2001",0.9438135,0.467802,0.550211,0.550211,0.467802,0.0005553
"Argentina","AR","2002",1.10978,0.574362,0.635505,0.635505,0.574362,0.0005542
"Argentina","AR","2003",1.2302,0.617805,0.715625,0.715625,0.617805,0.0005979
"Argentina","AR","2004",1.28825,0.671418,0.752069,0.752069,0.671418,0.0007009
"Argentina","AR","2005",1.381035,0.710383,0.743619,0.743619,0.710383,0.0007475
"Argentina","AR","2006",1.47854,0.735805,0.824989,0.824989,0.735805,0.0008239
"Argentina","AR","2007",1.59114,0.736438,0.847469,0.847469,0.736438,0.0008528
"Argentina","AR","2008",1.60992,0.727865,0.890486,0.890486,0.727865,0.0009625
"Argentina","AR","2009",1.65894,0.724557,0.874284,0.874284,0.724557,0.0010033
"Argentina","AR","2010",1.604585,0.756566,0.812787,0.812787,0.756566,0.000965
"Argentina","AR","2011",1.61489,0.720727,0.813265,0.813265,0.720727,0.0009968
"Argentina","AR","2012",1.59956,0.805679,0.769887,0.769887,0.805679,0.0010406
"Argentina","AR","2013",1.53254,0.616873,0.750337,0.750337,0.616873,0.0010787
"Aruba","AW","1990",-0.366954,-0.437415,-0.43654,-0.43654,-0.437415,8.82e-05
"Aruba","AW","1991",-0.347248,-0.413273,-0.413029,-0.413029,-0.413273,8.19e-05
"Aruba","AW","1992",-0.3406865,-0.409102,-0.406405,-0.406405,-0.409102,8.48e-05
"Aruba","AW","1993",-0.336142,-0.400331,-0.401186,-0.401186,-0.400331,8.41e-05
"Aruba","AW","1994",-0.3313805,-0.403118,-0.400968,-0.400968,-0.403118,8.6e-05
"Aruba","AW","1995",-0.32806,-0.398378,-0.387068,-0.387068,-0.398378,7.97e-05
"Aruba","AW","1996",-0.3235985,-0.393359,-0.383204,-0.383204,-0.393359,8.14e-05
"Aruba","AW","1997",-0.3237115,-0.391307,-0.387513,-0.387513,-0.391307,8.15e-05
"Aruba","AW","1998",-0.3220945,-0.407639,-0.397464,-0.397464,-0.407639,8.95e-05
"Aruba","AW","1999",-0.322377,-0.398477,-0.398422,-0.398422,-0.398477,8.87e-05
"Aruba","AW","2000",-0.320986,-0.410006,-0.409529,-0.409529,-0.410006,9.42e-05
"Aruba","AW","2001",-0.32137,-0.40923,-0.404715,-0.404715,-0.40923,9.35e-05
"Aruba","AW","2002",-0.3212905,-0.394005,-0.393117,-0.393117,-0.394005,8.89e-05
"Aruba","AW","2003",-0.3203255,-0.384818,-0.382083,-0.382083,-0.384818,8.24e-05
"Aruba","AW","2004",-0.3197745,-0.387163,-0.383053,-0.383053,-0.387163,8.36e-05
"Aruba","AW","2005",-0.3193975,-0.390559,-0.388931,-0.388931,-0.390559,8.24e-05
"Aruba","AW","2006",-0.32146,-0.388957,-0.38755,-0.38755,-0.388957,8.25e-05
"Aruba","AW","2007",-0.320858,-0.381279,-0.38126,-0.38126,-0.381279,7.88e-05
"Aruba","AW","2008",-0.3193915,-0.40021,-0.400187,-0.400187,-0.40021,8.21e-05
"Aruba","AW","2009",-0.321791,-0.388749,-0.382928,-0.382928,-0.388749,8.26e-05
"Aruba","AW","2010",-0.3231215,-0.388254,-0.383093,-0.383093,-0.388254,7.71e-05
"Aruba","AW","2011",-0.323691,-0.391977,-0.384654,-0.384654,-0.391977,8.21e-05
"Aruba","AW","2012",-0.328911,-0.394002,-0.387338,-0.387338,-0.394002,8.02e-05
"Aruba","AW","2013",-0.3295725,-0.397877,-0.389823,-0.389823,-0.397877,7.87e-05
"Australia","AU","1990",0.1770545,-0.181209,-0.143658,-0.143658,-0.181209,0.0004586
"Australia","AU","1991",0.1963945,-0.175449,-0.0960919,-0.0960919,-0.175449,0.0003762
"Australia","AU","1992",0.19224,-0.119784,-0.110337,-0.110337,-0.119784,0.000359
"Australia","AU","1993",0.2060575,-0.114912,-0.0435889,-0.0435889,-0.114912,0.0003731
"Australia","AU","1994",0.223516,-0.104747,-0.0311146,-0.0311146,-0.104747,0.0003291
"Australia","AU","1995",0.2025325,-0.0802387,-0.0428712,-0.0428712,-0.0802387,0.0003427
"Australia","AU","1996",0.227494,-0.0787894,-0.0431661,-0.0431661,-0.0787894,0.0003231
"Australia","AU","1997",0.2155295,-0.141537,-0.129789,-0.129789,-0.141537,0.0004042
"Australia","AU","1998",0.216735,-0.109707,-0.0903999,-0.0903999,-0.109707,0.0003861
"Australia","AU","1999",0.2226115,-0.0874529,0.004455,0.004455,-0.0874529,0.0003485
"Australia","AU","2000",0.230566,-0.087643,-0.0089406,-0.0089406,-0.087643,0.0003543
"Australia","AU","2001",0.2369825,-0.065045,-0.0519511,-0.0519511,-0.065045,0.0003934
"Australia","AU","2002",0.255627,-0.0615761,0.0241286,0.0241286,-0.0615761,0.0003554
"Australia","AU","2003",0.283117,0.0006763,0.0744207,0.0744207,0.0006763,0.0003341
"Australia","AU","2004",0.3117755,0.0086905,0.0836051,0.0836051,0.0086905,0.0003444
"Australia","AU","2005",0.3352265,-0.0291485,-0.0291801,-0.0291801,-0.0291485,0.0004553
"Australia","AU","2006",0.3850645,0.0911836,0.131415,0.131415,0.0911836,0.0003879
"Australia","AU","2007",0.442643,0.103916,0.16104,0.16104,0.103916,0.0004624
"Australia","AU","2008",0.526131,0.176817,0.210271,0.210271,0.176817,0.0004737
"Australia","AU","2009",0.5949385,0.190755,0.244284,0.244284,0.190755,0.0005345
"Australia","AU","2010",0.623097,0.22389,0.234149,0.234149,0.22389,0.0006041
"Australia","AU","2011",0.615804,0.239571,0.267563,0.267563,0.239571,0.0006429
"Australia","AU","2012",0.664805,0.245676,0.234986,0.234986,0.245676,0.0006533
"Australia","AU","2013",0.7204945,0.161485,0.245285,0.245285,0.161485,0.0006718
"Austria","AT","1990",-0.0899655,-0.30428,-0.273686,-0.273686,-0.30428,0.0002414
"Austria","AT","1991",-0.1237945,-0.286751,-0.24743,-0.24743,-0.286751,0.0002289
"Austria","AT","1992",-0.1205595,-0.331157,-0.325934,-0.325934,-0.331157,0.0002487
"Austria","AT","1993",-0.1258355,-0.298103,-0.286086,-0.286086,-0.298103,0.0002344
"Austria","AT","1994",-0.139477,-0.29405,-0.273658,-0.273658,-0.29405,0.0002237
"Austria","AT","1995",-0.1315705,-0.309601,-0.28127,-0.28127,-0.309601,0.0001842
"Austria","AT","1996",-0.1842,-0.319149,-0.289231,-0.289231,-0.319149,0.0001746
"Austria","AT","1997",-0.2504865,-0.362279,-0.3445,-0.3445,-0.362279,0.0001382
"Austria","AT","1998",-0.4827865,-0.609099,-0.580035,-0.580035,-0.609099,0.0001418
"Austria","AT","1999",-0.3904835,-0.460181,-0.442817,-0.442817,-0.460181,9.05e-05
"Austria","AT","2000",-0.221853,-0.363268,-0.363468,-0.363468,-0.363268,0.0001978
"Austria","AT","2001",-0.1428045,-0.305978,-0.249783,-0.249783,-0.305978,0.0002278
"Austria","AT","2002",-0.0947262,-0.250519,-0.261631,-0.261631,-0.250519,0.0002962
"Austria","AT","2003",-0.0712633,-0.344793,-0.345786,-0.345786,-0.344793,0.0003406
"Austria","AT","2004",-0.0432116,-0.299704,-0.299718,-0.299718,-0.299704,0.0003341
"Austria","AT","2005",-0.0224942,-0.236033,-0.222198,-0.222198,-0.236033,0.0003174
"Austria","AT","2006",-0.0037103,-0.212307,-0.206844,-0.206844,-0.212307,0.0003156
"Austria","AT","2007",-0.0085461,-0.268184,-0.259521,-0.259521,-0.268184,0.000326
"Austria","AT","2008",-0.0128028,-0.22358,-0.198461,-0.198461,-0.22358,0.0002873
"Austria","AT","2009",-0.0221307,-0.237167,-0.198628,-0.198628,-0.237167,0.0003097
"Austria","AT","2010",-0.0163116,-0.247094,-0.222355,-0.222355,-0.247094,0.0003003
"Austria","AT","2011",-0.0082572,-0.233613,-0.213895,-0.213895,-0.233613,0.0002877
"Austria","AT","2012",-0.0094824,-0.287372,-0.225583,-0.225583,-0.287372,0.0003041
"Austria","AT","2013",-0.0243419,-0.263794,-0.263774,-0.263774,-0.263794,0.0003363
"Bahamas, The","BS","1990",0.618922,0.327546,0.430522,0.430522,0.327546,0.0003289
"Bahamas, The","BS","1991",0.6201725,0.397955,0.44027,0.44027,0.397955,0.0003137
"Bahamas, The","BS","1992",0.62351,0.405497,0.430127,0.430127,0.405497,0.0003072
"Bahamas, The","BS","1993",0.628627,0.412519,0.445379,0.445379,0.412519,0.0003073
"Bahamas, The","BS","1994",0.631153,0.400281,0.444966,0.444966,0.400281,0.0003015
"Bahamas, The","BS","1995",0.6319205,0.407592,0.440589,0.440589,0.407592,0.000302
"Bahamas, The","BS","1996",0.6300935,0.412276,0.435335,0.435335,0.412276,0.0003023
"Bahamas, The","BS","1997",0.631014,0.403723,0.442872,0.442872,0.403723,0.000304
"Bahamas, The","BS","1998",0.6328,0.405708,0.443318,0.443318,0.405708,0.0003016
"Bahamas, The","BS","1999",0.634776,0.416557,0.438931,0.438931,0.416557,0.000306
"Bahamas, The","BS","2000",0.6359705,0.409129,0.433688,0.433688,0.409129,0.0003009
"Bahamas, The","BS","2001",0.637755,0.419858,0.441224,0.441224,0.419858,0.000303
"Bahamas, The","BS","2002",0.645017,0.415263,0.426972,0.426972,0.415263,0.000302
"Bahamas, The","BS","2003",0.647591,0.416649,0.436899,0.436899,0.416649,0.0002993
"Bahamas, The","BS","2004",0.651994,0.408507,0.439377,0.439377,0.408507,0.0003069
"Bahamas, The","BS","2005",0.6531595,0.418269,0.44088,0.44088,0.418269,0.0003142
"Bahamas, The","BS","2006",0.6564135,0.418668,0.437255,0.437255,0.418668,0.0003217
"Bahamas, The","BS","2007",0.6572805,0.409255,0.426217,0.426217,0.409255,0.0003266
"Bahamas, The","BS","2008",0.65865,0.423514,0.432555,0.432555,0.423514,0.000326
"Bahamas, The","BS","2009",0.6507455,0.409676,0.431283,0.431283,0.409676,0.0003337
"Bahamas, The","BS","2010",0.646199,0.409148,0.440111,0.440111,0.409148,0.0003384
"Bahamas, The","BS","2011",0.6419315,0.391921,0.424832,0.424832,0.391921,0.0003423
"Bahamas, The","BS","2012",0.6398,0.384635,0.42056,0.42056,0.384635,0.0003591
"Bahamas, The","BS","2013",0.6282615,0.372859,0.401009,0.401009,0.372859,0.0003622
"Bahrain","BH","1990",-0.3043955,-0.399369,-0.398134,-0.398134,-0.399369,0.0001087
"Bahrain","BH","1991",-0.294294,-0.387008,-0.367307,-0.367307,-0.387008,9.38e-05
"Bahrain","BH","1992",-0.2417715,-0.358727,-0.351729,-0.351729,-0.358727,0.0001339
"Bahrain","BH","1993",-0.172296,-0.311282,-0.288421,-0.288421,-0.311282,0.0002033
"Bahrain","BH","1994",-0.125027,-0.262334,-0.24279,-0.24279,-0.262334,0.0002348
"Bahrain","BH","1995",-0.0913029,-0.259985,-0.258622,-0.258622,-0.259985,0.0002545
"Bahrain","BH","1996",-0.0832358,-0.270595,-0.243154,-0.243154,-0.270595,0.0002779
"Bahrain","BH","1997",-0.0798648,-0.281537,-0.253401,-0.253401,-0.281537,0.0002734
"Bahrain","BH","1998",-0.1390835,-0.300804,-0.271816,-0.271816,-0.300804,0.0002551
"Bahrain","BH","1999",-0.179342,-0.333138,-0.297254,-0.297254,-0.333138,0.0002392
"Bahrain","BH","2000",-0.249,-0.373794,-0.368064,-0.368064,-0.373794,0.000179
"Bahrain","BH","2001",-0.3793095,-0.444571,-0.437364,-0.437364,-0.444571,8.48e-05
"Bahrain","BH","2002",-0.391477,-0.453229,-0.447596,-0.447596,-0.453229,9.17e-05
"Bahrain","BH","2003",-0.396594,-0.458449,-0.450453,-0.450453,-0.458449,8.76e-05
"Bahrain","BH","2004",-0.382313,-0.452413,-0.44151,-0.44151,-0.452413,8.76e-05
"Bahrain","BH","2005",-0.288072,-0.383954,-0.357051,-0.357051,-0.383954,0.0001243
"Bahrain","BH","2006",-0.295981,-0.385943,-0.367538,-0.367538,-0.385943,0.0001021
"Bahrain","BH","2007",-0.3027755,-0.3745,-0.36688,-0.36688,-0.3745,9.29e-05
"Bahrain","BH","2008",-0.302013,-0.412343,-0.411542,-0.411542,-0.412343,0.0001228
"Bahrain","BH","2009",-0.284383,-0.400223,-0.396904,-0.396904,-0.400223,0.0001275
"Bahrain","BH","2010",-0.298693,-0.382816,-0.357737,-0.357737,-0.382816,9.55e-05
"Bahrain","BH","2011",-0.3037775,-0.377131,-0.371371,-0.371371,-0.377131,0.0001041
"Bahrain","BH","2012",-0.302962,-0.371754,-0.371625,-0.371625,-0.371754,0.0001049
"Bahrain","BH","2013",-0.2995795,-0.387259,-0.386672,-0.386672,-0.387259,0.000108
"Barbados","BB","1990",-0.0847426,-0.282086,-0.257609,-0.257609,-0.282086,0.0002608
"Barbados","BB","1991",-0.0648774,-0.263784,-0.212922,-0.212922,-0.263784,0.0002373
"Barbados","BB","1992",-0.0572237,-0.259667,-0.222753,-0.222753,-0.259667,0.0002186
"Barbados","BB","1993",-0.0543119,-0.253024,-0.210286,-0.210286,-0.253024,0.0002171
"Barbados","BB","1994",-0.0797497,-0.250347,-0.223665,-0.223665,-0.250347,0.0002269
"Barbados","BB","1995",-0.0852224,-0.262577,-0.253992,-0.253992,-0.262577,0.0002379
"Barbados","BB","1996",-0.0831944,-0.255676,-0.255158,-0.255158,-0.255676,0.0002343
"Barbados","BB","1997",-0.10576,-0.28558,-0.284913,-0.284913,-0.28558,0.0002544
"Barbados","BB","1998",-0.0995714,-0.294005,-0.279198,-0.279198,-0.294005,0.0002495
"Barbados","BB","1999",-0.0957016,-0.32434,-0.323698,-0.323698,-0.32434,0.0002736
"Barbados","BB","2000",-0.07558,-0.311049,-0.309716,-0.309716,-0.311049,0.0002829
"Barbados","BB","2001",-0.0826637,-0.31529,-0.3105,-0.3105,-0.31529,0.0002793
"Barbados","BB","2002",-0.0720969,-0.260154,-0.249308,-0.249308,-0.260154,0.0002751
"Barbados","BB","2003",-0.0553317,-0.261779,-0.259373,-0.259373,-0.261779,0.0002778
"Barbados","BB","2004",-0.0781465,-0.262248,-0.246591,-0.246591,-0.262248,0.0002791
"Barbados","BB","2005",-0.0809764,-0.264674,-0.239424,-0.239424,-0.264674,0.0002641
"Barbados","BB","2006",-0.1144135,-0.276716,-0.244798,-0.244798,-0.276716,0.0002516
"Barbados","BB","2007",-0.1411295,-0.297463,-0.274815,-0.274815,-0.297463,0.0002314
"Barbados","BB","2008",-0.1768965,-0.328228,-0.298156,-0.298156,-0.328228,0.0002038
"Barbados","BB","2009",-0.24538,-0.385599,-0.383225,-0.383225,-0.385599,0.0001738
"Barbados","BB","2010",-0.433762,-0.550196,-0.526081,-0.526081,-0.550196,0.0001114
"Barbados","BB","2011",-0.496389,-0.6241,-0.600498,-0.600498,-0.6241,0.0001363
"Barbados","BB","2012",-0.5694895,-0.776897,-0.731164,-0.731164,-0.776897,0.0001947
"Barbados","BB","2013",-0.5824665,-0.854125,-0.782582,-0.782582,-0.854125,0.0002337
"Belgium","BE","1990",-0.105864,-0.320235,-0.289176,-0.289176,-0.320235,0.0002924
"Belgium","BE","1991",-0.1141135,-0.296883,-0.295429,-0.295429,-0.296883,0.0002604
"Belgium","BE","1992",-0.1300135,-0.335738,-0.330271,-0.330271,-0.335738,0.0002524
"Belgium","BE","1993",-0.1661815,-0.322302,-0.288003,-0.288003,-0.322302,0.0001987
"Belgium","BE","1994",-0.2537295,-0.382812,-0.384586,-0.384586,-0.382812,0.0001892
"Belgium","BE","1995",-0.187955,-0.338199,-0.309921,-0.309921,-0.338199,0.0001992
"Belgium","BE","1996",-0.194201,-0.377662,-0.377662,-0.377662,-0.377662,0.0002148
"Belgium","BE","1997",-0.254132,-0.371137,-0.370651,-0.370651,-0.371137,0.0001687
"Belgium","BE","1998",-0.447033,-0.541718,-0.520449,-0.520449,-0.541718,0.000113
"Belgium","BE","1999",-0.380516,-0.448192,-0.442003,-0.442003,-0.448192,8.89e-05
"Belgium","BE","2000",-0.2155505,-0.350285,-0.335051,-0.335051,-0.350285,0.0001937
"Belgium","BE","2001",-0.1161125,-0.301438,-0.284589,-0.284589,-0.301438,0.000242
"Belgium","BE","2002",-0.0642094,-0.248406,-0.231506,-0.231506,-0.248406,0.0002568
"Belgium","BE","2003",-0.0275815,-0.25341,-0.220912,-0.220912,-0.25341,0.000263
"Belgium","BE","2004",-0.0382606,-0.242451,-0.22839,-0.22839,-0.242451,0.0002751
"Belgium","BE","2005",-0.0117239,-0.226635,-0.194929,-0.194929,-0.226635,0.0002728
"Belgium","BE","2006",-0.0232132,-0.229765,-0.214848,-0.214848,-0.229765,0.0002732
"Belgium","BE","2007",-0.0229122,-0.236241,-0.188224,-0.188224,-0.236241,0.0002651
"Belgium","BE","2008",-0.0170566,-0.250315,-0.215703,-0.215703,-0.250315,0.0002724
"Belgium","BE","2009",0.0169923,-0.22642,-0.200514,-0.200514,-0.22642,0.0002647
"Belgium","BE","2010",0.0344868,-0.23584,-0.193336,-0.193336,-0.23584,0.0002808
"Belgium","BE","2011",0.037652,-0.228941,-0.201557,-0.201557,-0.228941,0.0002866
"Belgium","BE","2012",0.0221532,-0.232031,-0.218908,-0.218908,-0.232031,0.0002848
"Belgium","BE","2013",0.0188848,-0.258018,-0.24649,-0.24649,-0.258018,0.0003058
"Brazil","BR","1990",0.358019,-0.201841,-0.139106,-0.139106,-0.201841,0.0005727
"Brazil","BR","1991",0.3068235,-0.151277,-0.0421757,-0.0421757,-0.151277,0.0005199
"Brazil","BR","1992",0.3073325,-0.114757,-0.100855,-0.100855,-0.114757,0.0005621
"Brazil","BR","1993",0.33725,-0.151113,-0.0538971,-0.0538971,-0.151113,0.0005617
"Brazil","BR","1994",0.3782825,-0.0573955,-0.0527763,-0.0527763,-0.0573955,0.0006461
"Brazil","BR","1995",0.4291965,-0.140788,-0.101274,-0.101274,-0.140788,0.0006309
"Brazil","BR","1996",0.4667,-0.179952,0.0511045,0.0511045,-0.179952,0.0006612
"Brazil","BR","1997",0.7202525,0.0982122,0.276745,0.276745,0.0982122,0.0006428
"Brazil","BR","1998",0.940953,0.32999,0.397168,0.397168,0.32999,0.0007166
"Brazil","BR","1999",1.013525,0.451279,0.599755,0.599755,0.451279,0.0007588
"Brazil","BR","2000",1.32772,0.600064,0.748048,0.748048,0.600064,0.0009351
"Brazil","BR","2001",1.68102,0.78239,0.926561,0.926561,0.78239,0.0010567
"Brazil","BR","2002",2.05415,0.898189,1.02803,1.02803,0.898189,0.0012795
"Brazil","BR","2003",2.31332,0.904553,1.13993,1.13993,0.904553,0.0015029
"Brazil","BR","2004",2.461495,1.02351,1.32045,1.32045,1.02351,0.0017284
"Brazil","BR","2005",2.59531,0.958157,1.30006,1.30006,0.958157,0.0017176
"Brazil","BR","2006",2.64761,1.08199,1.2626,1.2626,1.08199,0.0017767
"Brazil","BR","2007",2.687765,1.13015,1.32327,1.32327,1.13015,0.0017741
"Brazil","BR","2008",2.649165,1.04602,1.31283,1.31283,1.04602,0.0018727
"Brazil","BR","2009",2.66107,1.0489,1.20267,1.20267,1.0489,0.0019209
"Brazil","BR","2010",2.65317,1.15613,1.16305,1.16305,1.15613,0.0018678
"Brazil","BR","2011",2.70146,1.09684,1.2223,1.2223,1.09684,0.0017558
"Brazil","BR","2012",2.662395,1.00065,1.08895,1.08895,1.00065,0.0017677
"Brazil","BR","2013",2.562085,0.86323,0.988988,0.988988,0.86323,0.0018185
"Brunei Darussalam","BN","1990",-3.894805,-5.99931,-5.61893,-5.61893,-5.99931,0.0034195
"Brunei Darussalam","BN","1991",-3.61829,-5.71919,-5.36243,-5.36243,-5.71919,0.0031283
"Brunei Darussalam","BN","1992",-3.3077,-5.4823,-5.11977,-5.11977,-5.4823,0.0029791
"Brunei Darussalam","BN","1993",-3.043475,-5.14052,-4.64722,-4.64722,-5.14052,0.0026001
"Brunei Darussalam","BN","1994",-2.785325,-4.76981,-4.48839,-4.48839,-4.76981,0.0023369
"Brunei Darussalam","BN","1995",-2.45488,-4.58174,-4.00132,-4.00132,-4.58174,0.0021302
"Brunei Darussalam","BN","1996",-2.13805,-3.72912,-3.39909,-3.39909,-3.72912,0.0017767
"Brunei Darussalam","BN","1997",-1.671025,-3.13922,-2.72094,-2.72094,-3.13922,0.0014225
"Brunei Darussalam","BN","1998",-1.12863,-2.06844,-1.8374,-1.8374,-2.06844,0.0008869
"Brunei Darussalam","BN","1999",-0.415514,-0.505251,-0.487242,-0.487242,-0.505251,0.0001055
"Brunei Darussalam","BN","2000",-0.3932225,-0.468329,-0.457198,-0.457198,-0.468329,9.11e-05
"Brunei Darussalam","BN","2001",-0.1156605,-0.355116,-0.331417,-0.331417,-0.355116,0.0003281
"Brunei Darussalam","BN","2002",-0.0875598,-0.335698,-0.334455,-0.334455,-0.335698,4e-04
"Brunei Darussalam","BN","2003",-0.047129,-0.313384,-0.290811,-0.290811,-0.313384,0.000355
"Brunei Darussalam","BN","2004",0.0397828,-0.295373,-0.277319,-0.277319,-0.295373,0.0004612
"Brunei Darussalam","BN","2005",0.0944011,-0.258271,-0.236939,-0.236939,-0.258271,0.0005583
"Brunei Darussalam","BN","2006",0.199512,-0.224292,-0.165612,-0.165612,-0.224292,0.0005667
"Brunei Darussalam","BN","2007",0.5639035,0.0794289,0.107731,0.107731,0.0794289,0.0007466
"Brunei Darussalam","BN","2008",0.7336415,0.134968,0.22379,0.22379,0.134968,0.000874
"Brunei Darussalam","BN","2009",0.812018,0.156099,0.310225,0.310225,0.156099,0.0008871
"Brunei Darussalam","BN","2010",0.80062,0.238592,0.280796,0.280796,0.238592,0.0007887
"Brunei Darussalam","BN","2011",0.7094905,0.0350956,0.162635,0.162635,0.0350956,0.000767
"Brunei Darussalam","BN","2012",0.6506515,0.105392,0.113352,0.113352,0.105392,0.0007509
"Brunei Darussalam","BN","2013",0.5953375,-0.0572273,-0.0569319,-0.0569319,-0.0572273,0.0008464
"Bulgaria","BG","1990",-0.5260735,-0.700503,-0.670411,-0.670411,-0.700503,0.0001815
"Bulgaria","BG","1991",-0.398571,-0.467883,-0.456948,-0.456948,-0.467883,9.6e-05
"Bulgaria","BG","1992",-0.2408025,-0.386379,-0.379225,-0.379225,-0.386379,0.0001617
"Bulgaria","BG","1993",-0.175882,-0.325974,-0.306224,-0.306224,-0.325974,0.0001696
"Bulgaria","BG","1994",-0.151333,-0.291982,-0.273421,-0.273421,-0.291982,0.0001927
"Bulgaria","BG","1995",-0.130958,-0.287719,-0.259572,-0.259572,-0.287719,0.000225
"Bulgaria","BG","1996",-0.121167,-0.31599,-0.315857,-0.315857,-0.31599,0.0002627
"Bulgaria","BG","1997",-0.10459,-0.2925,-0.290352,-0.290352,-0.2925,0.0002613
"Bulgaria","BG","1998",-0.0683506,-0.258431,-0.257662,-0.257662,-0.258431,0.0002627
"Bulgaria","BG","1999",-0.0180712,-0.233681,-0.200395,-0.200395,-0.233681,0.0002562
"Bulgaria","BG","2000",-0.0155411,-0.185932,-0.221686,-0.221686,-0.185932,0.0003247
"Bulgaria","BG","2001",-0.0058888,-0.178367,-0.203978,-0.203978,-0.178367,0.000315
"Bulgaria","BG","2002",-0.0077807,-0.181369,-0.20258,-0.20258,-0.181369,0.0003282
"Bulgaria","BG","2003",-0.0108994,-0.211948,-0.206622,-0.206622,-0.211948,0.0002932
"Bulgaria","BG","2004",-0.0252224,-0.23339,-0.20077,-0.20077,-0.23339,0.0003045
"Bulgaria","BG","2005",-0.023095,-0.216493,-0.204818,-0.204818,-0.216493,0.0002679
"Bulgaria","BG","2006",-0.0285982,-0.259076,-0.217202,-0.217202,-0.259076,0.0002439
"Bulgaria","BG","2007",-0.097883,-0.271827,-0.264416,-0.264416,-0.271827,0.0002045
"Bulgaria","BG","2008",-0.192935,-0.327677,-0.30358,-0.30358,-0.327677,0.0001618
"Bulgaria","BG","2009",-0.3423975,-0.405325,-0.399552,-0.399552,-0.405325,7.74e-05
"Bulgaria","BG","2010",-0.343926,-0.411791,-0.411394,-0.411394,-0.411791,8.33e-05
"Bulgaria","BG","2011",-0.3429355,-0.404628,-0.401746,-0.401746,-0.404628,7.84e-05
"Bulgaria","BG","2012",-0.3447415,-0.411838,-0.411833,-0.411833,-0.411838,8.35e-05
"Bulgaria","BG","2013",-0.343721,-0.411446,-0.410828,-0.410828,-0.411446,8.32e-05
"Canada","CA","1990",5.92987,3.75567,4.32733,4.32733,3.75567,0.0023339
"Canada","CA","1991",5.661775,3.53144,4.08363,4.08363,3.53144,0.0026598
"Canada","CA","1992",5.51142,3.48136,3.92861,3.92861,3.48136,0.0034954
"Canada","CA","1993",5.295835,3.36414,3.67364,3.67364,3.36414,0.0035062
"Canada","CA","1994",5.1567,3.1336,3.45233,3.45233,3.1336,0.0036028
"Canada","CA","1995",5.034145,3.09809,3.5085,3.5085,3.09809,0.0032115
"Canada","CA","1996",4.834795,2.64931,2.99266,2.99266,2.64931,0.0025597
"Canada","CA","1997",4.62398,2.41456,2.89142,2.89142,2.41456,0.0025383
"Canada","CA","1998",4.42792,2.12033,2.67262,2.67262,2.12033,0.0024142
"Canada","CA","1999",4.184905,2.24538,2.27011,2.27011,2.24538,0.0022307
"Canada","CA","2000",3.812825,1.85117,2.11807,2.11807,1.85117,0.0019854
"Canada","CA","2001",3.285665,1.66282,1.89399,1.89399,1.66282,0.0018717
"Canada","CA","2002",3.29267,1.35944,1.51429,1.51429,1.35944,0.0018235
"Canada","CA","2003",2.82464,1.17421,1.36183,1.36183,1.17421,0.0016302
"Canada","CA","2004",2.14488,0.928269,0.974013,0.974013,0.928269,0.0013546
"Canada","CA","2005",1.32847,0.433351,0.528441,0.528441,0.433351,0.001231
"Canada","CA","2006",0.528831,-0.178303,-0.0517014,-0.0517014,-0.178303,0.0007581
"Canada","CA","2007",0.2010395,-0.259534,-0.186279,-0.186279,-0.259534,0.000629
"Canada","CA","2008",0.1479215,-0.289572,-0.220536,-0.220536,-0.289572,0.0005575
"Canada","CA","2009",-0.498547,-0.632894,-0.609428,-0.609428,-0.632894,0.0001631
"Canada","CA","2010",-0.4966865,-0.622262,-0.603304,-0.603304,-0.622262,0.000156
"Canada","CA","2011",-0.492407,-0.68498,-0.617871,-0.617871,-0.68498,0.0001751
"Canada","CA","2012",-0.4947795,-0.639506,-0.611148,-0.611148,-0.639506,0.0001508
"Canada","CA","2013",-0.518183,-0.675488,-0.664241,-0.664241,-0.675488,0.0001974
"China","CN","1990",-0.284908,-0.37152,-0.358935,-0.358935,-0.37152,0.0001133
"China","CN","1991",-0.273048,-0.352657,-0.353156,-0.353156,-0.352657,0.0001055
"China","CN","1992",-0.2558445,-0.345843,-0.324992,-0.324992,-0.345843,0.0001164
"China","CN","1993",-0.215077,-0.309184,-0.297808,-0.297808,-0.309184,0.0001159
"China","CN","1994",-0.1786155,-0.301284,-0.282259,-0.282259,-0.301284,0.0001321
