"country","iso2c","quarter","bid_ask_local_spread_bloomberg","bid_ask_usd_spread_bloomberg","bond_spread_local_USD_10yr_bloomberg","bond_spread_usd_USD_10yr_bloomberg","bond_spread_local_dMark_10yr_bloomberg","bond_spread_usd_dMark_10yr_bloomberg","bond_spread_local_yen_10yr_bloomberg","bond_spread_usd_yen_10yr_bloomberg","bond_spread_local_pound_10yr_bloomberg","bond_spread_usd_pound_10yr_bloomberg","bond_yld_datastream","bond_yld_datastream_details","ext_debt_datastream","ext_debt_datastream_details","surplus_deficit_datastream","surplus_deficit_datastream_details"
"Colombia","CO",2014.1,0.0375384615384615,0.0666153846153846,418.095484615385,150.641769230769,525.041038461539,257.587323076923,629.661538461538,362.207830769231,415.199115384615,147.745423076923,,,0.63,"CB GOVERNMENT EXTERNAL FINANCING CURN (~U$)",-0.4,"CB GOVERNMENT SURPLUS/DEFICIT CURN (~U$)"
"Colombia","CO",2014.2,0.0395384615384616,0.0555384615384616,371.5409,112.974892307692,490.297930769231,231.7319,571.669230769231,313.103215384615,366.316792307692,107.750776923077,,,-0.18,"CB GOVERNMENT EXTERNAL FINANCING CURN (~U$)",-0.4,"CB GOVERNMENT SURPLUS/DEFICIT CURN (~U$)"
"Colombia","CO",2014.3,0.0411538461538462,0.0523076923076922,407.219669230769,110.461853846154,549.449915384615,252.692092307692,602.169230769231,305.411415384615,404.793238461538,108.035423076923,,,-0.05,"CB GOVERNMENT EXTERNAL FINANCING CURN (~U$)",-0.7,"CB GOVERNMENT SURPLUS/DEFICIT CURN (~U$)"
"Colombia","CO",2014.4,0.0343076923076923,0.0663846153846154,446.049453846154,136.835823076923,595.009376923077,285.795738461538,627.953846153846,318.740207692308,463.8333,154.619684615385,,,0.55,"CB GOVERNMENT EXTERNAL FINANCING CURN (~U$)",-1.6,"CB GOVERNMENT SURPLUS/DEFICIT CURN (~U$)"
"Colombia","CO",2015.1,0.0418461538461538,0.0693846153846154,476.275676923077,164.609707692308,638.973046153846,327.307076923077,640.5,328.834030769231,510.528153846154,198.8622,,,0.83,"CB GOVERNMENT EXTERNAL FINANCING CURN (~U$)",-0.8,"CB GOVERNMENT SURPLUS/DEFICIT CURN (~U$)"
"Colombia","CO",2015.2,0.0353846153846155,0.0716153846153845,475.444476923077,154.868830769231,639.108007692308,318.532369230769,649.546153846154,328.970523076923,505.026130769231,184.450492307692,,,-0.12,"CB GOVERNMENT EXTERNAL FINANCING CURN (~U$)",0.5,"CB GOVERNMENT SURPLUS/DEFICIT CURN (~U$)"
"Colombia","CO",2015.3,0.0357500000000002,0.0697499999999998,486.774575,171.756675,642.483975,327.466075,677.375,362.357125,519.426675,204.408775,,,,"CB GOVERNMENT EXTERNAL FINANCING CURN (~U$)",,"CB GOVERNMENT SURPLUS/DEFICIT CURN (~U$)"
"Czech Republic","CZ",2005.3,0.0150999999999999,,-89.6664428571429,,12.6102142857143,,196.553071428571,,-95.0897857142857,,,,45676.7,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",626.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2005.4,0.0156923076923077,,-84.3111692307692,,25.922,,210.629692307692,,-65.8933846153846,,,,46542.2,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-555.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2006.1,0.0130000000000001,,-111.363984615385,,-5.05253846153846,,186.324384615385,,-74.8833076923077,,,,47087.8,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",264,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2006.2,0.0138461538461539,,-112.757823076923,,-2.65676923076923,,204.097076923077,,-66.3336923076923,,,,51442,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-365.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2006.3,0.0140000000000001,,-98.2388384615385,,2.03192307692308,,209.885769230769,,-70.8373076923077,,,,52360.7,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-81.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2006.4,0.0143076923076923,,-90.5625846153846,,-4.62138461538462,,203.824769230769,,-86.9598461538462,,,,57309,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-2238.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2007.1,0.0143076923076924,,-87.1423769230769,,-20.4916153846154,,214.185307692308,,-107.353153846154,,,,57841.7,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",150.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2007.2,0.0103076923076923,,-53.2005307692308,,-3.33846153846154,,258.523076923077,,-89.9153846153846,,,,61348.8,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-666.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2007.3,0.0134615384615384,,-13.1309153846154,,24.6,,287.107692307692,,-56.6615384615385,,,,67629.1,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",1311.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2007.4,0.0150769230769232,,34.6787384615385,,39.0692307692308,,304.061538461538,,-15.0153846153846,,,,76192.7,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-491.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2008.1,0.0156153846153846,,99.8628307692308,,68.6384615384615,,321.707692307692,,16.3923076923077,,,,100461.8,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-195.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2008.2,0.0122307692307692,,105.388169230769,,65.4424769230769,,328.592261538462,,8.66934615384615,,,,114509.5,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-1494,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2008.3,0.016076923076923,,70.1687615384615,,30.1919,,308.064961538462,,-11.1606384615385,,,,105583,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",507,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2008.4,0.0159230769230769,,118.155523076923,,90.5240461538462,,300.3438,,46.6703153846154,,,,96259.1,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-262,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2009.1,0.0164615384615385,,189.4821,,153.578238461538,,333.988453846154,,127.178723076923,,,,88321.6,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",51,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2009.2,0.0176923076923077,,178.094123076923,,169.730853846154,,365.302838461538,,147.086192307692,,,,99463.3,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-3394.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2009.3,0.0175384615384615,,150.738584615385,,168.828046153846,,366.914946153846,,130.147846153846,,,,106433.8,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-4771,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2009.4,0.0156923076923077,,76.2166384615385,,95.6057538461538,,288.857515384615,,51.5336153846154,,,,106490.2,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-9290.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2010.1,0.0160769230769232,,52.1598307692308,,101.509407692308,,288.476953846154,,21.4652846153846,,,,101711.5,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-769.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2010.2,0.0156923076923076,,44.5472923076923,,108.868807692308,,264.539753846154,,20.0338,,,,97924.1,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-4085.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2010.3,0.015,,82.5008538461538,,116.100769230769,,256.126146153846,,45.3276,,,,116220.5,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-4399,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2010.4,0.0152857142857143,,78.0490785714286,,99.5190071428571,,259.390935714286,,41.9497857142857,,,,115430.9,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-7051.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2011.1,0.112,,48.8385583333333,,74.9903833333333,,267.62825,,27.1883333333333,,,,121133.7,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-716.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2011.2,0.0746923076923077,,70.1717769230769,,74.8227923076923,,270.664523076923,,48.0750615384615,,,,128793.7,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-4216.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2011.3,0.0882142857142857,,98.9275142857143,,109.842392857143,,234.06875,,70.1157357142857,,,,122029.6,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-4847.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2011.4,0.0976153846153846,,145.928053846154,,149.342215384615,,251.678823076923,,122.3177,,,,115966.4,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-6372.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2012.1,0.0961538461538463,,130.931176923077,,146.514107692308,,235.690784615385,,119.055238461538,,,,128589.2,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-339.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2012.2,0.089,,144.262030769231,,169.208592307692,,234.149523076923,,135.002915384615,,,,116443.3,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-3242,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2012.3,0.0797692307692308,,76.4169692307692,,98.2620923076923,,160.916584615385,,77.2387384615385,,,,121614.2,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-3183,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2012.4,0.081,,28.6348384615385,,55.9349769230769,,121.868638461538,,16.5748538461538,,,,127746.4,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-3987.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2013.1,0.0867692307692308,,-3.51326923076923,,37.1478076923077,,119.258846153846,,-11.9433,,,,123445.4,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",1073.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2013.2,0.0648461538461539,,-24.4561615384615,,33.5502538461538,,101.598276923077,,-18.3815538461538,,,,127492.6,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-1475,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2013.3,0.0569230769230769,,-49.2173461538462,,43.5164153846154,,144.372746153846,,-40.0792692307692,,,,130581,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-1758.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2013.4,0.0606923076923077,,-45.0810307692308,,48.9906153846154,,164.554469230769,,-50.6976153846154,,,,137375.7,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-3518,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2014.1,0.0320769230769231,,-50.4032461538462,,56.5423076923077,,161.162815384615,,-53.2996230769231,,,,135061.8,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",2308.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2014.2,0.0276923076923077,,-89.4031461538462,,29.3538461538462,,110.725161538462,,-94.6272846153846,,,,137486,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",314,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2014.3,0.0388461538461539,,-116.8613,,25.3689384615385,,78.0882692307692,,-119.287723076923,,,,128573,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-687.3,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2014.4,0.025,,-139.732861538462,,9.22702307692308,,42.1715,,-121.949038461538,,,,125105.3,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",-2849.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2015.1,0.0463076923076923,,-148.723215384615,,13.9741538461538,,15.5011153846154,,-114.470707692308,,,,112850.6,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",954,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2015.2,0.0553076923076923,,-142.292207692308,,21.3713230769231,,31.8094769230769,,-112.710530769231,,,,,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",8.7,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Czech Republic","CZ",2015.3,0.066,,-126.14635,,29.563,,64.454075,,-93.4943,,,,,"CZ GROSS EXTERNAL DEBT (U$, EP) CURN (~U$)",,"CZ CENTRAL GOVERNMENT BUDGET BALANCE (CMLV) CURN (~U$)"
"Denmark","DK",2005.3,0.00839999999999992,,-105.381642857143,,-3.105,,180.837857142857,,-110.805,,,,14957,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-654.1,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2005.4,0.00938461538461534,,-113.149246153846,,-2.91607692307692,,181.791615384615,,-94.7314615384615,,,,14397.73,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-2960.9,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2006.1,0.00946153846153844,,-105.732592307692,,0.578846153846154,,191.955769230769,,-69.2519230769231,,,,14597.87,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-893.6,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2006.2,0.010153846153846,,-106.571446153846,,3.52961538461538,,210.283461538462,,-60.1473076923077,,,,15540.63,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-492.1,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2006.3,0.00992307692307696,,-97.6381538461538,,2.63261538461538,,210.486461538462,,-70.2366153846154,,,,15314.03,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-882.4,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2006.4,0.00899999999999993,,-83.8093538461538,,2.13184615384615,,210.578,,-80.2066153846154,,,,15026.1,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-3104.8,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2007.1,0.00930769230769238,,-67.9490615384615,,-1.29830769230769,,233.378615384615,,-88.1598461538462,,,,14555.07,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-1047.7,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2007.2,0.0103076923076923,,-46.1714538461538,,3.69061538461538,,265.552153846154,,-82.8863076923077,,,,13514.63,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-383.3,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2007.3,0.0114615384615385,,-29.4386,,8.29230769230769,,270.8,,-72.9692307692308,,,,13917.57,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-820.2,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2007.4,0.0101538461538461,,5.84797692307692,,10.2384615384615,,275.230769230769,,-43.8461538461538,,,,13679.5,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-3036.5,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2008.1,0.0103846153846154,,46.309,,15.0846153846154,,268.153846153846,,-37.1615384615385,,,,14230.2,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-1168.2,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2008.2,0.00846153846153842,,65.6598923076923,,25.7142076923077,,288.863992307692,,-31.0589153846154,,,,14687.97,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-408,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2008.3,0.0140000000000002,,77.1727,,27.942175,,320.04805,,-16.895275,,,,13829.5,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-622.5,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2009.1,0.0118888888888889,,86.8376,,62.0092555555556,,242.543011111111,,35.1321111111111,,,,22901.57,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",2604.8,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2009.2,0.0119230769230769,,51.4690384615385,,43.1057461538462,,238.677723076923,,20.4610846153846,,,,29673.77,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",3339.5,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2009.3,0.0119230769230769,,14.5670692307692,,32.6565076923077,,230.743430769231,,-6.02368461538462,,,,30865.63,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",610,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2009.4,0.0125384615384616,,13.7477230769231,,33.1368538461538,,226.3886,,-10.9353,,,,27773.57,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",154.1,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2010.1,0.0122307692307692,,-21.5062153846154,,27.8433538461538,,214.810907692308,,-52.2007384615385,,,,25185.7,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",1792.3,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2010.2,0.0118461538461539,,-50.2290076923077,,14.0925076923077,,169.763453846154,,-74.7424923076923,,,,20505.83,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",1268.7,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2010.3,0.0114615384615385,,-26.065,,7.53493076923077,,147.560307692308,,-63.2382461538462,,,,20765.6,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",1132.9,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2010.4,0.0137142857142858,,-12.0692285714286,,9.40070714285714,,169.272635714286,,-48.1685142857143,,,,20649.33,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",1361.2,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2011.1,0.0215,,-18.914325,,7.237475,,199.87535,,-40.5645666666667,,,,23746.93,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-1424.7,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2011.2,0.0151538461538462,,14.7412307692308,,19.3922384615385,,215.233976923077,,-7.35548461538462,,,,26989.4,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",1408.9,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2011.3,0.0183571428571428,,9.97936428571429,,20.8942214285714,,145.1206,,-18.8324285714286,,,,27268.03,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",1092.9,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2011.4,0.0436153846153846,,-4.05940769230769,,-0.645246153846154,,101.691361538462,,-27.6697923076923,,,,22622.1,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",734,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2012.1,0.057,,-23.6318,,-8.04888461538462,,81.1278076923077,,-35.5077538461538,,,,19335.57,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-603.8,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2012.2,0.0480769230769231,,-38.6888153846154,,-13.7422692307692,,51.1986846153846,,-47.9479307692308,,,,16160.83,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",2178.5,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2012.3,0.0475384615384615,,-48.1424230769231,,-26.2973307692308,,36.3571923076923,,-47.3206692307692,,,,15690.97,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",1817.1,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2012.4,0.0427692307692308,,-55.5649923076923,,-28.2648692307692,,37.6688,,-67.6249769230769,,,,16039.33,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",1176.5,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2013.1,0.0363846153846154,,-30.9017153846154,,9.75936153846154,,91.8704,,-39.3317384615385,,,,13890.6,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-1210.4,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2013.2,0.0266153846153846,,-47.7758153846154,,10.2306,,78.2786153846154,,-41.7012153846154,,,,13974.07,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",1163.4,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2013.3,0.0268461538461538,,-78.7471769230769,,13.9865846153846,,114.842907692308,,-69.6090769230769,,,,14188.13,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",11.7,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2013.4,0.0214615384615385,,-87.2584538461538,,6.81319230769231,,122.377046153846,,-92.8750538461538,,,,14157.17,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",63.1,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2014.1,0.019,,-104.839561538462,,2.10599230769231,,106.7265,,-107.735915384615,,,,13152.3,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-851.5,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2014.2,0.018,,-101.739838461538,,17.0171461538462,,98.3884692307692,,-106.963976923077,,,,10953.83,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",92.4,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2014.3,0.0157692307692308,,-110.686823076923,,31.5434153846154,,84.2627461538462,,-113.113276923077,,,,10496.87,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-149.6,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2014.4,0.0173076923076923,,-124.365507692308,,24.5944076923077,,57.5388692307692,,-106.581684615385,,,,9586.47,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-438.9,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2015.1,0.0542307692307692,,-162.347584615385,,0.349776923076923,,1.87673846153846,,-128.095092307692,,,,8672.57,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",-2499.9,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2015.2,0.0603846153846154,,-153.1518,,10.5117461538462,,20.9498846153846,,-123.570146153846,,,,7942.75,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",1458.6,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Denmark","DK",2015.3,0.0607499999999999,,-140.582975,,15.1264,,50.017425,,-107.9309,,,,,"DK CENTRAL GOVERNMENT FOREIGN DEBT CURN (~U$)",,"DK GOVERNMENT FINANCING: NET FINANCING REQUIREMENT CURN (~U$)"
"Finland","FI",2005.3,0.00680000000000001,,-107.656928571429,,-5.38028571428571,,178.562571428571,,-113.080285714286,,3.14,"FN GOVERNMENT BONDS - 10-YEAR YIELD (MTH.AVG.)",53.33,"FN CENTRAL GOVERNMENT DEBT - IN FOREIGN CURRENCY CURN (~U$)",-85.1,"FN CENTRAL GOVT.BUDGET SURPLUS/DEFICIT(EXCL. INVESTMENT) CURN (~U$)"
"Finland","FI",2005.4,0.00669230769230771,,-117.699630769231,,-7.46646153846154,,177.241230769231,,-99.2818461538462,,3.3,"FN GOVERNMENT BONDS - 10-YEAR YIELD (MTH.AVG.)",52.33,"FN CENTRAL GOVERNMENT DEBT - IN FOREIGN CURRENCY CURN (~U$)",81.9,"FN CENTRAL GOVT.BUDGET SURPLUS/DEFICIT(EXCL. INVESTMENT) CURN (~U$)"
