"country","iso2c","date","bid_ask_local_spread_bloomberg","bid_ask_usd_spread_bloomberg","bond_spread_local_US_10yr_bloomberg","bond_spread_usd_US_10yr_bloomberg","bond_spread_local_DE_10yr_bloomberg","bond_spread_usd_DE_10yr_bloomberg","bond_spread_local_JP_10yr_bloomberg","bond_spread_usd_JP_10yr_bloomberg","bond_spread_local_UK_10yr_bloomberg","bond_spread_usd_UK_10yr_bloomberg"
"Indonesia","ID","2012-02-17",0.085,0.056,319.797,172.795,327.672,180.6701,425.242,278.24,301.6405,154.6385
"Indonesia","ID","2012-02-24",0.112,0.0550000000000002,340.3499,161.2612,349.7149,170.6261,440.2911,261.2024,331.1467,152.058
"Indonesia","ID","2012-03-02",0.0960000000000001,0.0750000000000002,350.3797,145.6921,367.9845,163.297,451.0415,246.354,334.166,129.4785
"Indonesia","ID","2012-03-09",0.119000000000001,0.0670000000000002,363.4479,147.0138,386.9875,170.5534,467.3085,250.8744,350.986,134.5519
"Indonesia","ID","2012-03-16",0.0850000000000009,0.0629999999999997,358.3389,123.535,382.8785,148.0746,483.1208,248.3169,343.413,108.6091
"Indonesia","ID","2012-03-23",0.069,,359.3444,,396.1428,,479.8913,,355.2517,
"Indonesia","ID","2012-03-30",0.0880000000000001,,363.2616,,405.1358,,485.5991,,364.1309,
"Indonesia","ID","2012-04-06",0.0809999999999995,,378.1868,,410.2795,,484.4087,,368.11,
"Indonesia","ID","2012-04-13",0.0819999999999999,,397.5918,,422.4982,,501.298,,391.8537,
"Indonesia","ID","2012-04-20",0.0839999999999996,,383.1286,,408.7412,,485.6986,,362.012,
"Indonesia","ID","2012-04-27",0.0819999999999999,,391.1878,,414.9642,,495.1416,,372.3659,
"Indonesia","ID","2012-05-04",0.0869999999999997,,408.057,,437.7367,,506.8939,,396.4718,
"Indonesia","ID","2012-05-11",0.0800000000000001,,432.9724,,465.2706,,531.6049,,420.6281,
"Indonesia","ID","2012-05-18",0.0700000000000003,,481.0393,,510.9019,,570.4724,,470.9959,
"Indonesia","ID","2012-05-25",0.0940000000000003,,471.539,,508.553,,556.7072,,470.138,
"Indonesia","ID","2012-06-01",0.103,,494.0345,,522.1592,,557.8033,,486.0362,
"Indonesia","ID","2012-06-08",0.0980000000000008,0.0579999999999998,475.3105,221.723,506.1154,252.5279,553.4073,299.8199,476.3464,222.7589
"Indonesia","ID","2012-06-15",0.0840000000000005,0.0590000000000002,470.9596,215.9462,485.195,230.1817,543.5552,288.5418,462.2241,207.2107
"Indonesia","ID","2012-06-22",0.100000000000001,0.0609999999999999,442.4081,208.9177,451.9143,218.4239,527,293.5096,437.6007,204.1103
"Indonesia","ID","2012-06-29",0.0899999999999999,0.0540000000000003,441.5998,212.0448,447.9914,218.4364,522.5616,293.0067,432.8639,203.309
"Indonesia","ID","2012-07-06",0.0819999999999999,0.0609999999999999,442.1389,206.7429,464.5225,229.1265,517.2189,281.8229,437.9545,202.5585
"Indonesia","ID","2012-07-13",0.0969999999999995,0.0580000000000003,446.3806,204.7719,469.3114,227.7027,517.5143,275.9056,440.3979,198.7892
"Indonesia","ID","2012-07-20",0.0920000000000005,0.0600000000000001,417.192,177.065,446.2997,206.1727,488.632,248.505,414.5565,174.4295
"Indonesia","ID","2012-07-27",0.0869999999999997,0.0609999999999999,411.523,163.5825,426.5284,178.5879,491.6243,243.6838,412.6596,164.7191
"Indonesia","ID","2012-08-03",0.0830000000000002,0.0529999999999999,407.1737,158.4395,421.2995,172.5652,489.3518,240.6176,407.6248,158.8905
"Indonesia","ID","2012-08-10",0.0809999999999995,0.0569999999999999,400.7177,157.3802,428.1291,184.7916,486.4221,243.0846,412.4564,169.1189
"Indonesia","ID","2012-08-17",0.0759999999999996,0.0590000000000002,406.585,157.9339,438.2352,189.5841,504.105,255.4539,420.6404,171.9893
"Indonesia","ID","2012-08-24",0.0920000000000005,0.0539999999999998,429.0103,155.9751,462.3634,189.3281,516.9341,243.8988,444.9899,171.9545
"Indonesia","ID","2012-08-31",0.0940000000000003,0.056,461.9112,174.5786,483.555,196.2223,537.2219,249.8892,470.4778,183.1451
"Indonesia","ID","2012-09-07",0.0660000000000007,0.0649999999999999,425.2952,140.0496,440.347,155.1013,510.0477,224.8021,423.7981,138.5525
"Indonesia","ID","2012-09-14",0.0729999999999995,0.0529999999999999,392.0067,124.3691,408.2108,140.5732,498.3817,230.7441,382.2669,114.6293
"Indonesia","ID","2012-09-21",0.0830000000000002,0.056,414.3267,139.1452,430.1401,154.9586,509.5773,234.3958,406.3369,131.1554
"Indonesia","ID","2012-09-28",0.0630000000000006,0.0550000000000002,426.8032,138.8344,446.1088,158.14,512.5282,224.5594,417.5876,129.6189
"Indonesia","ID","2012-10-05",0.0800000000000001,0.0509999999999997,402.5487,113.3811,424.9843,135.8166,499.4,210.2323,399.9633,110.7956
"Indonesia","ID","2012-10-12",0.0899999999999999,0.056,412.2244,120.4614,433.4781,141.7151,501.4,209.637,405.8759,114.1129
"Indonesia","ID","2012-10-19",0.0869999999999997,0.0510000000000002,390.8156,107.8702,407.9541,125.0087,488.82,205.8746,379.348,96.4025
"Indonesia","ID","2012-10-26",0.0640000000000001,0.0750000000000002,392.0095,122.5569,413.02,143.5674,489.9964,220.5438,379.9368,110.4843
"Indonesia","ID","2012-11-02",0.077,0.0749999999999997,383.6867,113.3789,410.3462,140.0383,476.9267,206.6189,369.7824,99.4746
"Indonesia","ID","2012-11-09",0.0860000000000003,0.0600000000000001,385.7221,127.1739,411.7698,153.2217,472.7246,214.1764,373.0359,114.4877
"Indonesia","ID","2012-11-16",0.0619999999999994,0.0720000000000001,375.0801,135.0599,400.1574,160.1371,460.2513,220.2311,360.0996,120.0794
"Indonesia","ID","2012-11-23",0.0800000000000001,0.0619999999999998,362.8855,114.9872,388.479,140.5807,457.9511,210.0528,347.7478,99.8495
"Indonesia","ID","2012-11-30",0.0949999999999998,0.0620000000000003,366.5649,115.8683,389.6542,138.9576,456.6086,205.9121,350.7545,100.0579
"Indonesia","ID","2012-12-07",0.077,0.0609999999999999,367.455,122.2093,400.3271,155.0814,459.28,214.0343,355.5191,110.2734
"Indonesia","ID","2012-12-14",0.0780000000000003,0.0670000000000002,346.4433,120.15,381.9893,155.696,443.0633,216.77,330.5372,104.2439
"Indonesia","ID","2012-12-21",0.0740000000000007,0.0680000000000001,335.0969,114.1136,373.9904,153.0071,434.99,214.0067,323.1221,102.1388
"Indonesia","ID","2012-12-28",0.0789999999999997,0.0779999999999998,340.9859,116.8767,380.2704,156.1612,432.1459,208.0367,329.0161,104.9069
"Indonesia","ID","2013-01-04",0.0809999999999995,0.069,313.4441,100.3023,349.9645,136.8227,420.9278,207.786,291.628,78.4862
"Indonesia","ID","2013-01-11",0.0910000000000002,0.0909999999999997,328.1109,124.513,356.8001,153.2022,433.0559,229.458,306.834,103.2361
"Indonesia","ID","2013-01-18",0.0880000000000001,0.0819999999999999,332.8728,120.354,361.7117,149.1929,441.8141,229.2952,316.1058,103.587
"Indonesia","ID","2013-01-25",0.0790000000000006,0.0749999999999997,316.8863,102.4764,348.2999,133.89,439.3369,224.927,306.3431,91.9333
"Indonesia","ID","2013-02-01",0.0649999999999995,0.0899999999999999,318.2994,122.9198,352.7392,157.3596,442.8719,247.4923,310.2685,114.8889
"Indonesia","ID","2013-02-08",0.0660000000000007,0.0830000000000002,322.8698,127.5666,357.1032,161.8,441.5392,246.236,308.5057,113.2025
"Indonesia","ID","2013-02-15",0.0620000000000003,0.073,319.2619,116.951,354.3614,152.0504,444.3076,241.9966,300.3391,98.0281
"Indonesia","ID","2013-02-22",0.0819999999999999,0.081,323.5651,122.8035,363.1237,162.362,446.9232,246.1616,309.0146,108.253
"Indonesia","ID","2013-03-01",0.077,0.069,346.538,139.4729,389.8011,182.7361,464.8323,257.7673,343.7256,136.6606
"Indonesia","ID","2013-03-08",0.0709999999999997,0.073,324.5639,122.5128,376.5214,174.4703,464.2095,262.1584,322.8875,120.8364
"Indonesia","ID","2013-03-15",0.0720000000000001,,340.9597,,394.5786,,477.5797,,346.4514,
"Indonesia","ID","2013-03-22",0.0700000000000003,,348.5547,,403.3385,,484.6297,,355.9831,
"Indonesia","ID","2013-03-29",0.0630000000000006,,365.692,,421.8694,,495.6283,,373.9418,
"Indonesia","ID","2013-04-05",0.0650000000000004,,379.5869,,429.814,,497.6363,,387.8906,
"Indonesia","ID","2013-04-12",0.0790000000000006,,367.0824,,413.2916,,477.9349,,366.6577,
"Indonesia","ID","2013-04-19",0.0759999999999996,,367.1322,,412.7093,,479.6941,,371.5902,
"Indonesia","ID","2013-04-26",0.0579999999999998,,375.0915,,420.9711,,482.4971,,373.7363,
"Indonesia","ID","2013-05-03",0.069,0.0550000000000002,379.143,126.0171,429.17,176.0441,496.638,243.5121,380.5933,127.4674
"Indonesia","ID","2013-05-10",0.0670000000000002,0.0489999999999999,348.1499,132.2036,400.0501,184.1038,468.453,252.5067,349.0166,133.0703
"Indonesia","ID","2013-05-17",0.0679999999999996,0.0590000000000002,357.4734,134.9495,420.092,197.5682,473.0096,250.4858,364.299,141.7751
"Indonesia","ID","2013-05-24",0.0800000000000001,0.0710000000000002,370.3406,148.3165,428.2657,206.2417,487.9225,265.8984,381.6357,159.6117
"Indonesia","ID","2013-05-31",0.0730000000000004,0.0949999999999998,377.857,181.115,440.3691,243.6271,505.1532,308.4112,390.6125,193.8705
"Indonesia","ID","2013-06-07",0.0960000000000001,0.097,398.9588,176.3952,461.7322,239.1686,530.7213,308.1577,409.3853,186.8217
"Indonesia","ID","2013-06-14",0.124,0.116,417.9731,181.0908,479.6874,242.8051,548.7,311.8177,425.0139,188.1316
"Indonesia","ID","2013-06-21",0.146,0.147,426.8552,227.9749,507.6397,308.7594,592.5383,393.658,439.7053,240.825
"Indonesia","ID","2013-06-28",0.127000000000001,0.236000000000001,451.6567,201.6105,527.5916,277.5454,615.1098,365.0636,456.1338,206.0876
"Indonesia","ID","2013-07-05",0.112,0.154,454.3155,184.0822,556.5168,286.2835,642.5174,372.2841,479.9532,209.7199
"Indonesia","ID","2013-07-12",0.222,0.142,535.0332,225.0538,637.4829,327.5035,711.2338,401.2544,560.6115,250.6321
"Indonesia","ID","2013-07-19",0.168,0.131,521.7399,210.8953,618.4071,307.5626,688.9218,378.0772,541.899,231.0544
"Indonesia","ID","2013-07-26",0.16,0.15,523.8559,203.5831,613.7399,293.4671,701.5828,381.31,546.9836,226.7108
"Indonesia","ID","2013-08-02",0.0869999999999997,0.143999999999999,493.4443,236.6036,588.1306,331.2898,671.0381,414.1973,510.7068,253.8661
"Indonesia","ID","2013-08-09",0.121,0.161,487.997,243.2811,578.0067,333.2906,670.3196,425.6036,500.038,255.322
"Indonesia","ID","2013-08-16",0.128,0.14,524.1132,243.0938,618.6745,337.6552,731.1069,450.0876,536.4057,255.3863
"Indonesia","ID","2013-08-23",0.119,0.181999999999999,549.5527,312.3356,637.7073,400.4902,753.7946,516.5775,560.4471,323.23
"Indonesia","ID","2013-08-30",0.132999999999999,0.208,549.5225,317.9723,642.5854,411.0352,756.1894,524.6392,551.0119,319.4617
"Indonesia","ID","2013-09-06",0.178999999999998,0.222,580.5919,323.4685,679.2091,422.0857,795.8,538.6766,580.4766,323.3533
"Indonesia","ID","2013-09-13",0.116999999999999,0.184,534.6325,278.6748,625.7099,369.7522,750.4807,494.5229,531.9687,276.011
"Indonesia","ID","2013-09-20",0.130999999999999,0.192,500.6977,221.46,579.9944,300.7568,704.754,425.5163,482.1079,202.8703
"Indonesia","ID","2013-09-27",0.165000000000001,0.186,559.5449,245.2321,644.4156,330.1028,753.9736,439.6608,551.2263,236.9134
"Indonesia","ID","2013-10-04",0.126,0.16,533.2769,237.5108,613.8523,318.0862,732.7306,436.9645,523.9427,228.1766
"Indonesia","ID","2013-10-11",0.109,0.126,516.8062,241.1317,599.3144,323.6399,720,444.3255,512.045,236.3705
"Indonesia","ID","2013-10-18",0.114,0.11,476.5536,206.1175,551.3776,280.9415,672.5036,402.0675,463.0252,192.5891
"Indonesia","ID","2013-10-25",0.143000000000001,0.111,443.2596,192.3712,518.7817,267.8933,632.6234,381.735,432.8889,182.0005
"Indonesia","ID","2013-11-01",0.184,0.109,495.1122,207.6712,588.3326,300.8916,697.5772,410.1362,492.7884,205.3474
"Indonesia","ID","2013-11-08",0.143000000000001,0.127,505.2049,226.9359,604.4286,326.1595,720.7568,442.4878,503.4694,225.2004
"Indonesia","ID","2013-11-15",0.161000000000001,0.133,554.6286,236.9303,654.5602,336.8619,761.7393,444.0409,550.6431,232.9447
"Indonesia","ID","2013-11-22",0.164,0.11,569.8896,225.883,669.7081,325.7015,781.5434,437.5368,565.2446,221.238
"Indonesia","ID","2013-11-29",0.125,0.111,579.1788,263.9784,684.5037,369.3033,793.3088,478.1084,576.9091,261.7087
"Indonesia","ID","2013-12-06",0.146000000000001,0.112,578.4117,261.69,679.9263,363.2046,797.2236,480.5019,573.9358,257.2141
"Indonesia","ID","2013-12-13",0.0989999999999984,0.121,559.0152,235.4182,662.8463,339.2492,776.0583,452.4613,555.9673,232.3703
"Indonesia","ID","2013-12-20",0.127000000000001,0.119000000000001,542.7736,239.0618,644.7991,341.0873,763.7217,460.0099,537.4624,233.7506
"Indonesia","ID","2013-12-27",0.141999999999999,0.129,532.8587,227.1883,637.4703,331.7998,762.4443,456.7739,525.6321,219.9617
"Indonesia","ID","2014-01-03",0.129,0.122999999999999,586.9919,261.5609,692.392,366.9609,812.6519,487.2209,584.3162,258.8851
"Indonesia","ID","2014-01-10",0.112,0.104,582.9265,271.0043,684.6263,372.704,798.7028,486.7805,581.6404,269.7181
"Indonesia","ID","2014-01-17",0.120999999999999,0.0919999999999996,554.2379,249.1135,661.0313,355.9068,768.963,463.8385,553.2938,248.1694
"Indonesia","ID","2014-01-24",0.118,0.113,594.615,266.454,700.4832,372.3221,803.1,474.939,589.0737,260.9127
"Indonesia","ID","2014-01-31",0.137,0.123,624.8206,268.7134,723.4603,367.3531,827.1981,471.0909,618.7323,262.6251
"Indonesia","ID","2014-02-07",0.0960000000000001,0.122000000000001,625.6862,262.4756,728.0246,364.8139,832.1612,468.9506,622.9221,259.7115
"Indonesia","ID","2014-02-14",0.118,0.093,575.0947,248.8604,681.6357,355.4015,789.6534,463.4192,570.1887,243.9545
"Indonesia","ID","2014-02-21",0.0990000000000002,0.085,556.0121,238.8328,663.088,345.9087,768.8971,451.7178,551.1872,234.0079
"Indonesia","ID","2014-02-28",0.0679999999999996,0.0880000000000001,561.6301,216.107,664.139,318.6159,767.9651,422.442,554.6304,209.1073
"Indonesia","ID","2014-03-07",0.0949999999999998,0.0860000000000003,518.3345,201.8657,632.0099,315.541,734.507,418.0382,517.8857,201.4169
"Indonesia","ID","2014-03-14",0.0810000000000004,0.0800000000000001,525.2966,222.9446,636.3151,333.9631,728.209,425.8571,524.4636,222.1116
"Indonesia","ID","2014-03-21",0.0799999999999992,0.0830000000000002,524.0823,215.9726,635.4012,327.2916,738.4204,430.3107,523.8694,215.7597
"Indonesia","ID","2014-03-28",0.0899999999999999,0.0749999999999993,517.73,208.0963,635.1443,325.5106,727.3882,417.7544,517.6023,207.9685
"Indonesia","ID","2014-04-04",0.0859999999999994,0.0819999999999999,506.8389,220.0285,623.7933,336.9829,714.2901,427.4797,510.516,223.7056
"Indonesia","ID","2014-04-11",0.0730000000000004,0.0540000000000003,513.6444,216.6187,625.9429,328.9172,715.7982,418.7724,515.163,218.1373
"Indonesia","ID","2014-04-18",0.113,0.0529999999999999,510.9862,211.5624,631.8135,332.3898,723.2156,423.7918,516.5563,217.1326
"Indonesia","ID","2014-04-25",0.0830000000000002,0.0510000000000002,517.7176,209.7327,635.7731,327.7883,721.8295,413.8446,520.275,212.2901
"Indonesia","ID","2014-05-02",0.0970000000000004,0.0599999999999996,529.3608,205.5024,643.0405,319.1821,726.872,403.0136,523.7283,199.8699
"Indonesia","ID","2014-05-09",0.0979999999999999,0.0640000000000001,531.9008,182.7688,648.878,299.746,733.6077,384.4757,525.9407,176.8087
"Indonesia","ID","2014-05-16",0.0679999999999996,0.0590000000000002,528.1801,180.1745,647.6674,299.6618,722.2695,374.2639,524.2772,176.2716
"Indonesia","ID","2014-05-23",0.0789999999999997,0.0620000000000003,541.6922,185.2366,653.7436,297.288,735.8759,379.4204,531.5511,175.0956
"Indonesia","ID","2014-05-30",0.0850000000000009,0.0569999999999995,549.6923,177.5574,661.6882,289.5533,739.658,367.523,540.4553,168.3204
"Indonesia","ID","2014-06-06",0.0759999999999987,0.0640000000000001,535.9108,175.1656,659.4692,298.724,734.7814,374.0362,529.313,168.5678
"Indonesia","ID","2014-06-13",0.0829999999999993,0.0620000000000003,533.4969,180.0542,657.7517,304.309,733.7056,380.2629,519.4684,166.0257
"Indonesia","ID","2014-06-20",0.0820000000000007,0.0620000000000003,544.2355,185.0099,670.6017,311.3761,746.2411,387.0155,528.9185,169.6928
"Indonesia","ID","2014-06-27",0.0969999999999995,0.0549999999999997,565.05,194.6641,692.3842,321.9983,762.23,391.8441,554.63,184.2441
"Indonesia","ID","2014-07-04",0.0810000000000013,0.0570000000000004,542.1587,179.7763,679.6504,317.268,749.1737,386.7913,530.4671,168.0847
"Indonesia","ID","2014-07-11",0.0860000000000003,0.048,548.5076,179.6973,680.025,311.2147,746.5908,377.7804,540.2299,171.4196
"Indonesia","ID","2014-07-18",0.0779999999999994,0.0539999999999994,549.0971,174.9161,681.9016,307.7206,742.7634,368.5824,540.3121,166.1311
"Indonesia","ID","2014-07-25",0.0740000000000007,0.0410000000000004,549.5853,168.9285,681.6635,301.0067,742.7153,362.0585,539.3275,158.6707
"Indonesia","ID","2014-08-01",0.0859999999999994,0.0759999999999996,547.4676,190.721,683.8095,327.0629,743.0026,386.256,542.1158,185.3692
"Indonesia","ID","2014-08-08",0.0759999999999987,0.0650000000000004,580.4138,192.5951,717.3077,329.489,772.1219,384.3032,576.6132,188.7944
"Indonesia","ID","2014-08-15",0.0890000000000004,0.0620000000000003,579.353,181.5268,718.1944,320.3683,763.2023,365.3762,580.8764,183.0503
"Indonesia","ID","2014-08-22",0.081999999999999,0.0510000000000002,576.1671,166.4194,718.3752,308.6276,765.5858,355.8382,576.1121,166.3645
"Indonesia","ID","2014-08-29",0.0700000000000003,0.0549999999999997,574.5609,167.9421,720.0346,313.4158,759.4459,352.8271,572.2034,165.5846
"Indonesia","ID","2014-09-05",0.077,0.0529999999999999,542.4897,156.5971,695.6941,309.8015,734.236,348.3434,542.2416,156.349
"Indonesia","ID","2014-09-12",0.0809999999999995,,549.977,,702.9778,,753.4095,,558.3346,
"Indonesia","ID","2014-09-19",0.0829999999999984,,554.104,,707.4631,,755.3353,,557.3746,
"Indonesia","ID","2014-09-26",0.0780000000000012,,563.504,,719.2819,,764.1477,,569.6339,
"Indonesia","ID","2014-10-03",0.0850000000000009,,598.2725,,749.3228,,790.05,,602.9442,
"Indonesia","ID","2014-10-10",0.0820000000000007,,602.656,,742.1262,,780.371,,609.1878,
"Indonesia","ID","2014-10-17",0.0650000000000013,,594.9931,,728.6636,,766.9244,,595.5781,
"Indonesia","ID","2014-10-24",0.077,,566.2914,,704.1384,,746.319,,570.2732,
"Indonesia","ID","2014-10-31",0.0820000000000007,,561.7813,,711.4344,,749.69,,570.7593,
"Indonesia","ID","2014-11-07",0.0839999999999996,,562.9963,,711.2439,,744.6344,,572.7313,
"Indonesia","ID","2014-11-14",0.0830000000000002,,553.0604,,706.7509,,736.9791,,573.6788,
"Indonesia","ID","2014-11-21",0.0789999999999997,,541.0573,,695.2729,,726.0242,,567.4354,
"Indonesia","ID","2014-11-28",0.069,,546.2457,,692.7874,,720.725,,570.2081,
"Indonesia","ID","2014-12-05",0.0800000000000001,,546.2502,,699.0457,,734.979,,575.2226,
"Indonesia","ID","2014-12-12",0.116,,602.7538,,748.7042,,771.5,,631.0969,
"Indonesia","ID","2014-12-19",0.093,,580.0807,,737.2053,,760.8351,,611.4694,
"Indonesia","ID","2014-12-26",0.0730000000000004,,555.8357,,722.0576,,748.0001,,592.8793,
"Indonesia","ID","2015-01-02",0.107,,563.946,,725.4112,,742.2742,,603.4189,
"Indonesia","ID","2015-01-09",0.146,,582.5817,,728.0512,,749.3491,,617.2661,
"Indonesia","ID","2015-01-16",0.0730000000000004,0.0419999999999998,587.347,216.6193,725.8309,355.1031,746.8976,376.1699,617.7821,247.0544
"Indonesia","ID","2015-01-23",0.077,0.052,540.7269,206.4054,684.3828,350.0613,697.18,362.8585,572.8206,238.499
"Indonesia","ID","2015-01-30",0.0730000000000004,0.0470000000000002,545.2379,211.6289,679.2407,345.6317,681.6779,348.0689,576.4654,242.8564
"Indonesia","ID","2015-02-06",0.0839999999999996,0.0459999999999998,511.3597,179.9495,669.7416,338.3314,673.3022,341.892,542.5566,211.1464
"Indonesia","ID","2015-02-13",0.0730000000000004,0.0430000000000001,536.9523,175.2229,707.9659,346.2365,699.7629,338.0335,574.5277,212.7983
"Indonesia","ID","2015-02-20",0.0920000000000005,0.056,500.0594,166.4467,674.7485,341.1358,672.3,338.6873,534.9277,201.315
"Indonesia","ID","2015-02-27",0.0650000000000004,0.0459999999999998,500.1861,164.2473,666.8409,330.9021,666.1605,330.2217,520.0701,184.1314
"Indonesia","ID","2015-03-06",0.0829999999999993,0.0529999999999999,515.713,150.1076,700.7242,335.1188,700.4299,334.8245,545.2203,179.6149
"Indonesia","ID","2015-03-13",0.0800000000000001,0.0600000000000001,516.2882,181.2704,702.1458,367.128,686.86,351.8423,556.9562,221.9384
"Indonesia","ID","2015-03-20",0.0910000000000002,0.0509999999999997,541.0287,179.6992,715.8109,354.4814,701.3281,339.9986,582.5894,221.2599
"Indonesia","ID","2015-03-27",0.0779999999999994,0.0539999999999998,528.4967,177.8246,704.095,353.4228,687.3173,336.6452,570.6051,219.933
"Indonesia","ID","2015-04-03",0.0969999999999995,0.0539999999999998,544.1495,189.2179,708.7679,353.8363,691.4158,336.4842,568.9694,214.0378
"Indonesia","ID","2015-04-10",0.0739999999999998,0.0450000000000004,522.5386,172.9901,701.9275,352.379,682.9449,333.3964,559.4838,209.9353
"Indonesia","ID","2015-04-17",0.0890000000000004,0.048,557.7197,187.9722,736.6467,366.8991,713.6204,343.8728,586.0444,216.2968
"Indonesia","ID","2015-04-24",0.0819999999999999,0.0449999999999999,555.8677,182.993,731.366,358.4912,717.9034,345.0286,582.1318,209.257
"Indonesia","ID","2015-05-01",0.0869999999999997,0.0549999999999997,550.6774,172.219,724.8815,346.4232,725.9086,347.4503,578.0164,199.5581
"Indonesia","ID","2015-05-08",0.0960000000000001,0.052,594.2056,179.1349,754.4748,339.4041,767.0631,351.9924,621.5649,206.4943
"Indonesia","ID","2015-05-15",0.0979999999999999,0.0449999999999999,573.8854,189.8255,725.8978,341.838,747.9048,363.8449,600.312,216.2521
"Indonesia","ID","2015-05-22",0.0869999999999997,0.0449999999999999,578.2017,179.432,738.8963,340.1267,757.3967,358.627,606.4867,207.7171
"Indonesia","ID","2015-05-29",0.093,0.0469999999999997,595.2186,200.5259,758.8114,364.1187,768.1386,373.4459,626.1901,231.4973
"Indonesia","ID","2015-06-05",0.0899999999999999,0.0529999999999999,602.6286,200.2564,759.142,356.7698,794.4667,392.0945,635.6263,233.2541
"Indonesia","ID","2015-06-12",0.0939999999999994,0.0599999999999996,620.7416,200.8816,776.6564,356.7964,808.3022,388.4422,661.303,241.4431
"Indonesia","ID","2015-06-19",0.0980000000000008,0.0609999999999999,613.2952,195.9741,764.0711,346.7501,796.9421,379.621,638.7764,221.4553
"Indonesia","ID","2015-06-26",0.0849999999999991,0.0520000000000005,576.1117,180.6582,731.3276,335.8742,776.556,381.1026,604.8976,209.4441
"Indonesia","ID","2015-07-03",0.072000000000001,0.0589999999999993,578.0912,190.7046,737.4395,350.0528,767.7,380.3134,616.8138,229.4272
"Indonesia","ID","2015-07-10",0.0800000000000001,0.0580000000000007,584.5653,188.2442,734.7023,338.3811,779.7703,383.4492,616.4356,220.1145
"Indonesia","ID","2015-07-17",0.088000000000001,0.0609999999999999,579.9023,189.937,735.9313,345.966,772.1716,382.2064,606.9388,216.9736
"Indonesia","ID","2015-07-24",0.0849999999999991,0.0469999999999997,591.4576,203.4096,748.7809,360.733,776.7761,388.7281,624.4365,236.3885
"Ireland","IE","2005-07-29",0.00700000000000012,,-100.6019,,3.1,,196.1,,-104.1,
"Ireland","IE","2005-08-05",0.00699999999999967,,-99.2162,,2.1,,200.8,,-102,
"Ireland","IE","2005-08-12",0.00600000000000023,,-93.5131,,1.8,,186.1,,-102.8,
"Ireland","IE","2005-08-19",0.00700000000000012,,-98.63,,1.9,,180.3,,-105,
"Ireland","IE","2005-08-26",0.00700000000000012,,-101.2837,,2.7,,176.3,,-104.1,
"Ireland","IE","2005-09-02",0.00599999999999978,,-95.2988,,2.8,,176.2,,-105.6,
"Ireland","IE","2005-09-09",0.00599999999999978,,-104.1988,,3.2,,173,,-108,
"Ireland","IE","2005-09-16",0.00700000000000012,,-113.6937,,2.3,,177.4,,-105.4,
"Ireland","IE","2005-09-23",0.00599999999999978,,-115.8506,,3.1,,171.6,,-112.7,
"Ireland","IE","2005-09-30",0.00699999999999967,,-115.9944,,2,,168.4,,-111.9,
"Ireland","IE","2005-10-07",0.00599999999999978,,-118.3488,,1.6,,167.2,,-107.7,
"Ireland","IE","2005-10-14",0.00700000000000012,,-117.7331,,1.5,,173.1,,-111,
"Ireland","IE","2005-10-21",0.00699999999999967,,-114.2719,,1.4,,173,,-112.1,
"Ireland","IE","2005-10-28",0.00599999999999978,,-115.0806,,1.2,,189.6,,-94.2,
"Ireland","IE","2005-11-04",0.00300000000000011,,-116.31,,0.6,,188.5,,-93.7,
"Ireland","IE","2005-11-11",0.00700000000000012,,-105.1738,,0.5,,194.2,,-92.3,
"Ireland","IE","2005-11-18",0.00599999999999978,,-94.8063,,0.5,,207.9,,-72.4,
"Ireland","IE","2005-11-25",0.00700000000000012,,-102.7281,,-2.3,,195.4,,-79.7,
"Ireland","IE","2005-12-02",0.00600000000000023,,-113.0431,,-1.2,,187,,-84.1,
"Ireland","IE","2005-12-09",0.00700000000000012,,-109.52,,-1.3,,186.8,,-89.9,
"Ireland","IE","2005-12-16",0.00699999999999967,,-109.96,,-0.8,,180.2,,-90.2,
"Ireland","IE","2005-12-23",0.00699999999999967,,-107.4525,,-1.7,,175.4,,-87.2,
"Ireland","IE","2005-12-30",0.004,,-110.8031,,-2.2,,180.7,,-81.3,
"Ireland","IE","2006-01-06",0.004,,-113.1206,,-1.6,,179.6,,-83,
"Ireland","IE","2006-01-13",0.004,,-110.4337,,-1.1,,179.4,,-80.5,
"Ireland","IE","2006-01-20",0.004,,-98.4194,,-0.6,,188.9,,-67.3,
"Ireland","IE","2006-01-27",0.00499999999999989,,-103.4169,,-0.1,,192.9,,-71.9,
"Ireland","IE","2006-02-03",0.00499999999999989,,-104.4156,,-0.6,,189.3,,-70.1,
"Ireland","IE","2006-02-10",0.004,,-111.5462,,-0.3,,186.8,,-70.9,
"Ireland","IE","2006-02-17",0.00499999999999989,,-109.9144,,-0.5,,192.2,,-68.8,
"Ireland","IE","2006-02-24",0.00499999999999989,,-109.2631,,-0.6,,188.9,,-68.4,
"Ireland","IE","2006-03-03",0.00500000000000034,,-109.4113,,-0.1,,196,,-67,
"Ireland","IE","2006-03-10",0.00499999999999989,,-107.47,,-0.1,,202.6,,-65.8,
"Ireland","IE","2006-03-17",0.004,,-99.0469,,-0.7,,196,,-68.2,
"Ireland","IE","2006-03-24",0.004,,-104.1656,,-0.3,,189.6,,-69.8,
"Ireland","IE","2006-03-31",0.00500000000000034,,-107.925,,0.1,,199.2,,-62.6,
