"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"South Africa","ZA","2004",3.64,4.608,9.209,18.275,18.304
"South Africa","ZA","2005",3.868,2.702,9.457,16.736,19.507
"South Africa","ZA","2006",2.89,4.257,9.745,16.397,16.586
"South Africa","ZA","2007",2.807,4.162,9.704,17.092,17.26
"South Africa","ZA","2008",2.917,4.045,9.554,16.785,17.235
"South Africa","ZA","2009",2.714,3.655,9.103,15.326,16.158
"South Africa","ZA","2010",2.545,2.81,8.381,13.949,15.372
"South Africa","ZA","2011",1.492,2.191,8.095,13.765,14.857
"Spain","ES","1990",-0.388,-0.318,-0.112,0.199,0.202
"Spain","ES","1991",-0.379,-0.34,-0.116,0.163,0.213
"Spain","ES","1992",-0.382,-0.334,-0.119,0.168,0.204
"Spain","ES","1993",-0.385,-0.348,-0.118,0.16,0.215
"Spain","ES","1994",-0.391,-0.364,-0.115,0.166,0.25
"Spain","ES","1995",-0.358,-0.323,-0.114,0.198,0.239
"Spain","ES","1996",-0.362,-0.313,-0.111,0.2,0.232
"Spain","ES","1997",-0.377,-0.325,-0.111,0.174,0.23
"Spain","ES","1998",-0.346,-0.331,-0.106,0.187,0.274
"Spain","ES","1999",-0.378,-0.348,-0.105,0.163,0.239
"Spain","ES","2000",-0.364,-0.34,-0.103,0.182,0.246
"Spain","ES","2001",-0.348,-0.332,-0.102,0.172,0.256
"Spain","ES","2002",-0.338,-0.321,-0.102,0.194,0.263
"Spain","ES","2003",-0.336,-0.317,-0.098,0.182,0.246
"Spain","ES","2004",-0.346,-0.317,-0.097,0.168,0.227
"Spain","ES","2005",-0.334,-0.311,-0.097,0.158,0.211
"Spain","ES","2006",-0.344,-0.311,-0.102,0.144,0.205
"Spain","ES","2007",-0.344,-0.318,-0.116,0.132,0.193
"Spain","ES","2008",-0.377,-0.371,-0.122,0.101,0.175
"Spain","ES","2009",-0.367,-0.346,-0.124,0.131,0.21
"Spain","ES","2010",-0.371,-0.33,-0.128,0.158,0.238
"Spain","ES","2011",-0.401,-0.363,-0.129,0.162,0.248
"Sweden","SE","1990",-0.7,-0.699,-0.644,-0.605,-0.597
"Sweden","SE","1991",-0.7,-0.698,-0.644,-0.604,-0.597
"Sweden","SE","1992",-0.7,-0.7,-0.644,-0.605,-0.597
"Sweden","SE","1993",-0.7,-0.699,-0.644,-0.605,-0.597
"Sweden","SE","1994",-0.699,-0.7,-0.644,-0.605,-0.597
"Sweden","SE","1995",-0.7,-0.699,-0.644,-0.605,-0.597
"Sweden","SE","1996",-0.7,-0.699,-0.644,-0.605,-0.597
"Sweden","SE","1997",-0.699,-0.699,-0.644,-0.605,-0.597
"Sweden","SE","1998",-0.7,-0.699,-0.644,-0.605,-0.597
"Sweden","SE","1999",-0.7,-0.7,-0.644,-0.606,-0.597
"Sweden","SE","2000",-0.7,-0.701,-0.645,-0.608,-0.598
"Sweden","SE","2001",-0.7,-0.701,-0.645,-0.607,-0.597
"Sweden","SE","2002",-0.698,-0.692,-0.642,-0.597,-0.595
"Sweden","SE","2003",-0.697,-0.692,-0.641,-0.596,-0.594
"Sweden","SE","2004",-0.693,-0.691,-0.641,-0.595,-0.589
"Sweden","SE","2005",-0.693,-0.691,-0.64,-0.595,-0.589
"Sweden","SE","2006",-0.693,-0.691,-0.64,-0.595,-0.588
"Sweden","SE","2007",-0.692,-0.691,-0.64,-0.594,-0.588
"Sweden","SE","2008",-0.693,-0.69,-0.64,-0.591,-0.588
"Sweden","SE","2009",-0.692,-0.69,-0.64,-0.591,-0.587
"Sweden","SE","2010",-0.693,-0.689,-0.64,-0.59,-0.588
"Sweden","SE","2011",-0.692,-0.693,-0.64,-0.595,-0.586
"Switzerland","CH","1990",0.155,0.42,1.34,2.353,2.487
"Switzerland","CH","1991",0.641,0.538,1.601,2.771,3.363
"Switzerland","CH","1992",0.647,0.744,1.595,2.762,3.188
"Switzerland","CH","1993",0.506,0.688,1.699,3.041,3.557
"Switzerland","CH","1994",0.502,0.648,1.819,3.279,3.841
"Switzerland","CH","1995",0.592,0.798,1.835,3.555,3.991
"Switzerland","CH","1996",0.934,0.736,1.985,3.839,4.655
"Switzerland","CH","1997",0.884,0.745,2.091,3.996,4.745
"Switzerland","CH","1998",0.596,0.826,2.183,4.317,5.229
"Switzerland","CH","1999",0.666,0.74,2.276,4.868,6.005
"Switzerland","CH","2000",0.982,0.789,2.335,5.302,6.671
"Switzerland","CH","2001",0.936,0.782,2.376,5.543,6.583
"Switzerland","CH","2002",0.712,0.913,2.341,5.343,6.137
"Switzerland","CH","2003",0.716,0.717,2.241,5.309,6.874
"Switzerland","CH","2004",0.841,0.603,2.047,4.859,6.59
"Switzerland","CH","2005",0.339,0.533,1.708,4.35,5.761
"Switzerland","CH","2006",0.274,0.49,1.416,3.244,4.342
"Switzerland","CH","2007",-0.031,0.065,1.035,1.927,2.225
"Switzerland","CH","2008",-0.187,-0.043,0.79,1.611,1.781
"Switzerland","CH","2009",-0.324,-0.22,0.7,1.497,1.63
"Switzerland","CH","2010",-0.42,-0.296,0.53,1.387,1.511
"Switzerland","CH","2011",-0.495,-0.394,0.601,1.393,1.526
"Trinidad and Tobago","TT","1990",0.142,0.338,1.442,2.445,2.699
"Trinidad and Tobago","TT","1991",0.4,0.647,1.731,2.797,3.02
"Trinidad and Tobago","TT","1992",0.44,0.767,1.809,3.022,3.19
"Trinidad and Tobago","TT","1993",0.568,0.76,1.829,3.178,3.427
"Trinidad and Tobago","TT","1994",0.577,0.904,1.877,3.325,3.333
"Trinidad and Tobago","TT","1995",0.523,0.786,1.792,3.035,3.144
"Trinidad and Tobago","TT","1996",0.555,0.799,1.813,2.878,3.068
"Trinidad and Tobago","TT","1997",0.749,0.89,2.049,3.199,3.489
"Trinidad and Tobago","TT","1998",0.595,0.979,2.244,3.56,3.635
"Trinidad and Tobago","TT","1999",0.934,0.839,2.287,3.946,4.468
"Trinidad and Tobago","TT","2000",0.962,1.142,2.612,4.129,4.532
"Trinidad and Tobago","TT","2001",1.005,1.224,2.662,4.387,4.803
"Trinidad and Tobago","TT","2002",1.084,1.171,2.814,4.375,4.886
"Trinidad and Tobago","TT","2003",1.064,1.168,2.666,4.412,4.916
"Trinidad and Tobago","TT","2004",0.794,0.98,2.301,3.978,4.381
"Trinidad and Tobago","TT","2005",0.542,0.794,2.12,3.67,3.949
"Trinidad and Tobago","TT","2006",0.304,0.568,1.885,3.258,3.507
"Trinidad and Tobago","TT","2007",0.252,0.343,1.63,2.812,3.078
"Trinidad and Tobago","TT","2008",-0.013,0.109,1.177,2.45,2.72
"Trinidad and Tobago","TT","2009",-0.468,-0.411,0.435,1.253,1.51
"Trinidad and Tobago","TT","2010",-0.689,-0.687,-0.623,-0.57,-0.554
"Trinidad and Tobago","TT","2011",-0.69,-0.684,-0.624,-0.579,-0.569
"Turkey","TR","1990",0.356,0.497,1.03,1.613,1.749
"Turkey","TR","1991",0.425,0.524,1.045,1.621,1.751
"Turkey","TR","1992",0.453,0.548,1.049,1.643,1.797
"Turkey","TR","1993",0.444,0.535,1.08,1.682,1.87
"Turkey","TR","1994",0.43,0.49,1.082,1.668,1.91
"Turkey","TR","1995",0.45,0.513,1.09,1.693,1.917
"Turkey","TR","1996",0.434,0.518,1.109,1.718,1.952
"Turkey","TR","1997",0.422,0.532,1.122,1.697,1.892
"Turkey","TR","1998",0.466,0.557,1.114,1.722,1.905
"Turkey","TR","1999",0.45,0.533,1.097,1.689,1.848
"Turkey","TR","2000",0.477,0.551,1.086,1.71,1.87
"Turkey","TR","2001",0.418,0.525,1.051,1.673,1.804
"Turkey","TR","2002",0.382,0.489,1.009,1.659,1.76
"Turkey","TR","2003",0.304,0.483,0.951,1.667,1.695
"Turkey","TR","2004",0.302,0.314,0.868,1.528,1.687
"Turkey","TR","2005",0.218,0.144,0.763,1.373,1.691
"Turkey","TR","2006",0.048,0,0.671,1.343,1.686
"Turkey","TR","2007",-0.084,-0.134,0.619,1.319,1.68
"Turkey","TR","2008",-0.148,-0.179,0.607,1.312,1.676
"Turkey","TR","2009",-0.406,-0.237,0.593,1.318,1.485
"Turkey","TR","2010",-0.424,-0.309,0.578,1.296,1.511
"Turkey","TR","2011",-0.493,-0.403,0.586,1.295,1.522
"Ukraine","UA","1990",-1.935,-1.644,-1.126,-0.76,-0.757
"Ukraine","UA","1991",-1.498,-1.386,-1.017,-0.775,-0.744
"Ukraine","UA","1992",-0.814,-0.795,-0.707,-0.629,-0.619
"Ukraine","UA","1993",-0.635,-0.615,-0.394,-0.16,-0.081
"Ukraine","UA","1994",-0.637,-0.652,-0.27,0.065,0.163
"Ukraine","UA","1995",-0.542,-0.512,-0.184,0.18,0.333
"Ukraine","UA","1996",-0.543,-0.44,-0.123,0.398,0.437
"Ukraine","UA","1997",-0.464,-0.459,-0.083,0.424,0.624
"Ukraine","UA","1998",-0.469,-0.424,-0.041,0.388,0.518
"Ukraine","UA","1999",-0.483,-0.419,-0.045,0.435,0.565
"Ukraine","UA","2000",-0.468,-0.413,-0.012,0.397,0.533
"Ukraine","UA","2001",-0.455,-0.383,0.023,0.471,0.579
"Ukraine","UA","2002",-0.45,-0.361,0.09,0.564,0.665
"Ukraine","UA","2003",-0.489,-0.361,0.124,0.615,0.695
"Ukraine","UA","2004",-0.423,-0.323,0.144,0.639,0.742
"Ukraine","UA","2005",-0.418,-0.304,0.193,0.795,0.912
"Ukraine","UA","2006",-0.313,-0.25,0.272,0.941,1.083
"Ukraine","UA","2007",-0.257,-0.243,0.393,1.037,1.228
"Ukraine","UA","2008",-0.233,-0.113,0.491,1.304,1.442
"Ukraine","UA","2009",-0.211,-0.087,0.678,1.569,1.838
"Ukraine","UA","2010",-0.152,-0.094,0.751,1.656,1.98
"Ukraine","UA","2011",-0.213,-0.159,0.798,1.742,2.137
"United Arab Emirates","AE","1990",-0.779,-0.771,-0.7,-0.637,-0.624
"United Arab Emirates","AE","1991",-0.781,-0.773,-0.706,-0.639,-0.626
"United Arab Emirates","AE","1992",-0.776,-0.763,-0.704,-0.633,-0.624
"United Arab Emirates","AE","1993",-0.781,-0.77,-0.706,-0.637,-0.624
"United Arab Emirates","AE","1994",-0.781,-0.769,-0.704,-0.64,-0.628
"United Arab Emirates","AE","1995",-0.78,-0.766,-0.701,-0.64,-0.629
"United Arab Emirates","AE","1996",-0.779,-0.772,-0.701,-0.644,-0.631
"United Arab Emirates","AE","1997",-0.778,-0.767,-0.702,-0.641,-0.629
"United Arab Emirates","AE","1998",-0.779,-0.768,-0.702,-0.642,-0.631
"United Arab Emirates","AE","1999",-0.777,-0.767,-0.702,-0.641,-0.631
"United Arab Emirates","AE","2000",-0.777,-0.767,-0.704,-0.639,-0.629
"United Arab Emirates","AE","2001",-0.774,-0.762,-0.704,-0.641,-0.633
"United Arab Emirates","AE","2002",-0.78,-0.774,-0.707,-0.642,-0.628
"United Arab Emirates","AE","2003",-0.779,-0.767,-0.704,-0.636,-0.628
"United Arab Emirates","AE","2004",-0.77,-0.763,-0.699,-0.634,-0.62
"United Arab Emirates","AE","2005",-0.762,-0.754,-0.688,-0.628,-0.62
"United Arab Emirates","AE","2006",-0.754,-0.746,-0.679,-0.623,-0.612
"United Arab Emirates","AE","2007",-0.729,-0.722,-0.665,-0.612,-0.603
"United Arab Emirates","AE","2008",-0.684,-0.676,-0.616,-0.564,-0.556
"United Arab Emirates","AE","2009",-0.667,-0.655,-0.588,-0.511,-0.496
"United Arab Emirates","AE","2010",-0.661,-0.646,-0.573,-0.48,-0.461
"United Arab Emirates","AE","2011",-0.656,-0.641,-0.565,-0.452,-0.429
"United Kingdom","GB","1990",-0.672,-0.651,-0.587,-0.514,-0.504
"United Kingdom","GB","1991",-0.66,-0.651,-0.59,-0.524,-0.507
"United Kingdom","GB","1992",-0.667,-0.647,-0.589,-0.518,-0.515
"United Kingdom","GB","1993",-0.681,-0.657,-0.588,-0.515,-0.494
"United Kingdom","GB","1994",-0.663,-0.648,-0.588,-0.519,-0.51
"United Kingdom","GB","1995",-0.655,-0.646,-0.585,-0.518,-0.504
"United Kingdom","GB","1996",-0.664,-0.648,-0.579,-0.508,-0.496
"United Kingdom","GB","1997",-0.663,-0.646,-0.57,-0.494,-0.482
"United Kingdom","GB","1998",-0.651,-0.634,-0.552,-0.459,-0.443
"United Kingdom","GB","1999",-0.64,-0.62,-0.534,-0.424,-0.405
"United Kingdom","GB","2000",-0.631,-0.611,-0.523,-0.408,-0.386
"United Kingdom","GB","2001",-0.619,-0.605,-0.506,-0.395,-0.362
"United Kingdom","GB","2002",-0.624,-0.611,-0.499,-0.378,-0.339
"United Kingdom","GB","2003",-0.618,-0.606,-0.5,-0.377,-0.339
"United Kingdom","GB","2004",-0.621,-0.611,-0.505,-0.378,-0.34
"United Kingdom","GB","2005",-0.63,-0.62,-0.521,-0.404,-0.369
"United Kingdom","GB","2006",-0.638,-0.624,-0.535,-0.442,-0.409
"United Kingdom","GB","2007",-0.65,-0.639,-0.553,-0.47,-0.445
"United Kingdom","GB","2008",-0.662,-0.65,-0.578,-0.497,-0.476
"United Kingdom","GB","2009",-0.68,-0.663,-0.601,-0.531,-0.521
"United Kingdom","GB","2010",-0.707,-0.707,-0.651,-0.609,-0.6
"United Kingdom","GB","2011",-0.71,-0.708,-0.653,-0.611,-0.602
"United States","US","1990",1.084,1.159,1.809,2.371,2.566
"United States","US","1991",1.097,1.173,1.812,2.379,2.556
"United States","US","1992",1.094,1.175,1.815,2.373,2.551
"United States","US","1993",1.099,1.18,1.819,2.366,2.534
"United States","US","1994",1.119,1.207,1.825,2.376,2.54
"United States","US","1995",1.102,1.201,1.827,2.379,2.518
"United States","US","1996",1.105,1.201,1.831,2.383,2.525
"United States","US","1997",1.09,1.2,1.835,2.386,2.514
"United States","US","1998",1.104,1.202,1.843,2.39,2.52
"United States","US","1999",1.116,1.232,1.841,2.414,2.514
"United States","US","2000",1.087,1.236,1.842,2.417,2.481
"United States","US","2001",1.081,1.241,1.847,2.421,2.475
"United States","US","2002",1.113,1.227,1.845,2.415,2.508
"United States","US","2003",1.089,1.228,1.843,2.425,2.483
"United States","US","2004",1.096,1.247,1.841,2.434,2.496
"United States","US","2005",1.09,1.244,1.835,2.441,2.496
"United States","US","2006",1.074,1.255,1.829,2.448,2.49
"United States","US","2007",1.047,1.265,1.822,2.46,2.474
"United States","US","2008",1.093,1.268,1.823,2.455,2.512
"United States","US","2009",1.089,1.258,1.825,2.438,2.519
"United States","US","2010",1.085,1.263,1.822,2.457,2.521
"United States","US","2011",1.081,1.243,1.821,2.453,2.533
"Venezuela, RB","VE","1990",-0.78,-0.76,-0.694,-0.63,-0.627
"Venezuela, RB","VE","1991",-0.765,-0.757,-0.691,-0.636,-0.626
"Venezuela, RB","VE","1992",-0.763,-0.751,-0.689,-0.632,-0.625
"Venezuela, RB","VE","1993",-0.762,-0.754,-0.686,-0.634,-0.625
"Venezuela, RB","VE","1994",-0.757,-0.752,-0.691,-0.636,-0.626
"Venezuela, RB","VE","1995",-0.753,-0.747,-0.69,-0.633,-0.623
"Venezuela, RB","VE","1996",-0.755,-0.747,-0.687,-0.635,-0.624
"Venezuela, RB","VE","1997",-0.756,-0.748,-0.688,-0.631,-0.623
"Venezuela, RB","VE","1998",-0.754,-0.749,-0.686,-0.632,-0.62
"Venezuela, RB","VE","1999",-0.756,-0.75,-0.688,-0.635,-0.624
"Venezuela, RB","VE","2000",-0.758,-0.75,-0.689,-0.636,-0.627
"Venezuela, RB","VE","2001",-0.76,-0.75,-0.689,-0.632,-0.618
"Venezuela, RB","VE","2002",-0.756,-0.749,-0.682,-0.636,-0.626
"Venezuela, RB","VE","2003",-0.753,-0.748,-0.687,-0.631,-0.619
"Venezuela, RB","VE","2004",-0.752,-0.746,-0.685,-0.631,-0.62
"Venezuela, RB","VE","2005",-0.75,-0.746,-0.684,-0.629,-0.615
"Venezuela, RB","VE","2006",-0.746,-0.739,-0.679,-0.626,-0.616
"Venezuela, RB","VE","2007",-0.74,-0.732,-0.674,-0.621,-0.614
"Venezuela, RB","VE","2008",-0.721,-0.716,-0.659,-0.613,-0.604
"Venezuela, RB","VE","2009",-0.689,-0.683,-0.619,-0.565,-0.556
"Venezuela, RB","VE","2010",-0.678,-0.666,-0.602,-0.535,-0.528
"Venezuela, RB","VE","2011",-0.676,-0.662,-0.594,-0.521,-0.507
