"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"Japan","JP","2005",-4.94332957155257,-4.58128502975787,-1.79857940056095,-0.167314105734795,0.05260457572747
"Japan","JP","2006",-4.50870117566332,-4.13999624884922,-1.74332892690817,-0.274524076410566,-0.0788552136343678
"Japan","JP","2007",-3.9627073096256,-3.66350833397694,-1.60316917511943,-0.381999408823637,-0.206308692317544
"Japan","JP","2008",-3.26982381692313,-2.98159585289462,-1.4585825241459,-0.4815068751203,-0.284149656641205
"Japan","JP","2009",-2.45422023410207,-2.21574563673899,-1.28784178045712,-0.233287816071709,-0.0141986683006459
"Japan","JP","2010",-2.27780333209124,-2.15698799829599,-1.10717497347244,0.712414621365162,0.898533141071993
"Japan","JP","2011",-2.30378073513723,-2.18981278350577,-0.892199446710263,1.21568745226016,1.37095817469863
"Korea, Rep.","KR","1998",-2.97452205933159,-2.63434763015135,-0.529719293042651,1.512005853084,1.8733207250608
"Korea, Rep.","KR","1999",-2.99254349707311,-2.65165944099605,-0.569076186440109,1.47205181160498,1.73487706012715
"Korea, Rep.","KR","2000",-2.98331706923102,-2.70084879295399,-0.629072322277322,1.3716332496286,1.62719479298431
"Korea, Rep.","KR","2001",-3.05447685844948,-2.79076509673301,-0.752126500993124,1.23635621124207,1.48154985832873
"Korea, Rep.","KR","2002",-3.21851217408179,-2.93478943576846,-0.931583918363612,1.03194168282261,1.30650890534534
"Korea, Rep.","KR","2003",-3.29586909292561,-3.02371749261022,-1.02167949712534,0.934182364261402,1.19766907303711
"Korea, Rep.","KR","2004",-3.32004508113144,-3.01972184198119,-1.0417525920973,0.85506812942841,1.15525990593308
"Korea, Rep.","KR","2005",-3.2005865907554,-2.87585067319183,-0.954357152107305,0.853134158969942,1.12345247005419
"Korea, Rep.","KR","2006",-2.87471819943933,-2.60205395488191,-0.774347908878538,0.958804328843184,1.20098637189029
"Korea, Rep.","KR","2007",-2.69200833041208,-2.42015346899354,-0.697180603420429,0.973477478301721,1.23982391216852
"Korea, Rep.","KR","2008",-2.58364828128989,-2.3118053023725,-0.687069376931418,0.894026130918089,1.15317109247563
"Korea, Rep.","KR","2009",-2.51192120140376,-2.17261391220311,-0.627976365095933,0.928659171564645,1.17545943258104
"Korea, Rep.","KR","2010",-2.44868502346935,-2.09099663685735,-0.535231802449232,1.02985753265965,1.29628934695688
